symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,f9_norm,f10_norm,f11_norm,f12_norm,f13_norm,f14_norm,f15_norm,f1_cont,f2_cont,f5_cont,f6_cont,f7_cont,f8_cont,f9_cont,f11_cont,f12_cont,f13_cont,f14_cont,f15_cont,outcome_7d,win,percentile_rank,pct_bucket
ETHUSDT,2025-05-23,24.1,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.8573,0.7885,0.5788,0.0,0.3717,0.0853,0.6016,0.0,0.5354,1.0,0.4029,0.5,0.8573,0.7885,0.5788,0.5,0.001386,1,90.2,top 10%
ETHUSDT,2025-05-24,23.9,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.7875,0.0,0.0,0.3699,0.0958,0.6016,0.0193,0.6756,1.0,0.3975,0.5,0.996,0.7875,0.2809,0.5,-0.000616,0,89.7,top 25%
ETHUSDT,2025-05-25,23.8,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.9832,0.7854,0.0,0.0,0.3606,0.0957,0.6016,0.006,0.6418,1.0,0.3947,0.5,0.9832,0.7854,0.3688,0.5,-0.006073,0,89.3,top 25%
ETHUSDT,2025-05-26,23.9,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.9955,0.7838,0.0,0.0,0.355,0.0986,0.6016,0.0047,0.3619,1.0,0.392,0.5,0.9955,0.7838,0.4607,0.5,0.016754,1,89.7,top 25%
ETHUSDT,2025-05-27,22.8,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,1.0,0.0,0.0,0.0,0.849,0.772,0.0,0.0,0.3127,0.0,0.6016,0.0065,0.4977,1.0,0.3775,0.5,0.849,0.772,0.3661,0.5,-0.026206,0,85.0,top 25%
ETHUSDT,2025-05-28,22.0,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,0.7697,0.0,0.0,0.0,0.9356,0.7712,0.0,0.0,0.3052,0.0,0.6016,0.0046,0.4243,0.9618,0.3695,0.5,0.9356,0.7712,0.2275,0.5,-0.027429,0,81.7,top 25%
ETHUSDT,2025-05-29,20.0,20–40,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,0.4106,0.0,0.0,0.0,0.9607,0.7778,0.0,0.0,0.3491,0.0007,0.6016,0.0,0.5345,0.7463,0.3718,0.5,0.9607,0.7778,0.3803,0.5,-0.082187,0,69.9,top 50%
ETHUSDT,2025-05-30,17.3,0–20,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,0.0,0.0,0.0,0.0,0.9041,0.7914,0.0,0.0,0.4295,0.2565,0.6016,0.0654,0.498,0.4647,0.3691,0.5,0.9041,0.7914,0.435,0.5,-0.02085,0,51.0,top 50%
ETHUSDT,2025-05-31,19.6,0–20,0.0,0.0,0.0,0.0,0.6016,0.0,0.0,0.1059,0.0,0.0,0.0,0.9967,0.7898,0.5328,0.0,0.4301,0.2621,0.6016,0.0,0.6237,0.5635,0.3811,0.5,0.9967,0.7898,0.5328,0.5,-0.001021,0,67.4,top 50%
ETHUSDT,2025-06-01,15.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179,0.0,0.0,0.0,0.9932,0.7888,0.5574,0.0,0.4259,0.2509,0.0228,0.0,0.6257,0.6908,0.3802,0.5,0.9932,0.7888,0.5574,0.5,-0.010046,0,38.1,bottom 50%
ETHUSDT,2025-06-02,12.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.9338,0.7803,0.0,0.0,0.3853,0.0448,0.0228,0.0785,0.428,0.5023,0.3793,0.5,0.9338,0.7803,0.4599,0.5,0.028545,1,18.1,bottom 50%
ETHUSDT,2025-06-03,14.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.9965,0.7823,0.655,0.0,0.3974,0.0811,0.0228,0.0,0.4538,0.5256,0.3804,0.5,0.9965,0.7823,0.655,0.5,0.084926,1,29.3,bottom 50%
ETHUSDT,2025-06-04,13.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735,0.7805,0.6682,0.0,0.3883,0.0471,0.0228,0.0,0.4633,0.4795,0.3735,0.5,0.9735,0.7805,0.6682,0.5,0.063208,1,26.8,bottom 50%
ETHUSDT,2025-06-05,14.3,0–20,0.0656,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487,0.8041,0.6843,0.0,0.5328,0.5252,0.0228,0.0,0.4339,0.4919,0.377,0.5,0.8487,0.8041,0.6843,0.5,0.097468,1,31.4,bottom 50%
ETHUSDT,2025-06-06,14.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.9484,0.7953,0.8166,0.0,0.4931,0.3745,0.0228,0.0,0.5291,0.5716,0.404,0.5,0.9484,0.7953,0.8166,0.5,0.041293,1,33.4,bottom 50%
ETHUSDT,2025-06-07,13.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111,0.0,0.0,0.0,0.9902,0.7884,0.0,0.0,0.463,0.257,0.0228,0.0,0.632,0.6267,0.3816,0.5,0.9902,0.7884,0.3879,0.5,0.002746,1,27.5,bottom 50%
ETHUSDT,2025-06-08,13.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227,0.0,0.0,0.0,0.9819,0.7907,0.0,0.0,0.474,0.2932,0.0228,0.0,0.3809,0.5736,0.3772,0.5,0.9819,0.7907,0.3437,0.5,0.014358,1,24.5,bottom 50%
ETHUSDT,2025-06-09,13.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.8726,0.7695,0.5459,0.0,0.3822,0.0,0.0228,0.702,0.5103,0.6032,0.3925,0.5,0.8726,0.7695,0.5459,0.5,-0.052549,0,26.8,bottom 50%
ETHUSDT,2025-06-10,10.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072,0.7544,0.0,0.0,0.3292,0.0,0.0228,0.8579,0.7307,0.3138,0.3695,0.5,0.8072,0.7544,0.2454,0.5,-0.107608,0,12.1,bottom 50%
ETHUSDT,2025-06-11,12.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786,0.7594,0.0,0.0,0.3582,0.0,0.0228,0.8644,0.6537,0.2643,0.3695,0.5,0.9786,0.7594,0.3318,0.5,-0.089859,0,19.8,bottom 50%
ETHUSDT,2025-06-12,12.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.9369,0.7759,0.0,0.0,0.4381,0.0679,0.0228,0.8584,0.4126,0.5001,0.381,0.5,0.9369,0.7759,0.4316,0.5,-0.049077,0,18.1,bottom 50%
ETHUSDT,2025-06-13,17.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.933,0.7851,0.5756,0.0,0.4795,0.1959,0.0228,0.5493,0.2676,0.4758,0.4195,0.5,0.933,0.7851,0.5756,0.5,-0.06675,0,48.8,bottom 50%
ETHUSDT,2025-06-14,15.5,0–20,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.2402,0.0,0.0,0.0,0.9827,0.7915,0.7322,0.0,0.5045,0.2733,0.0228,0.2738,0.5997,0.6441,0.4097,0.5,0.9827,0.7915,0.7322,0.5,-0.091949,0,38.1,bottom 50%
ETHUSDT,2025-06-15,15.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402,0.0,0.0,0.0,0.8439,0.7901,0.6139,0.0,0.497,0.2485,0.0228,0.1043,0.6037,0.7641,0.3959,0.5,0.8439,0.7901,0.6139,0.5,-0.125106,0,37.1,bottom 50%
ETHUSDT,2025-06-16,13.4,0–20,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9551,0.788,0.0,0.0,0.5007,0.2492,0.0228,0.0,0.477,0.614,0.3956,0.5,0.9551,0.788,0.4201,0.5,-0.046753,0,25.6,bottom 50%
ETHUSDT,2025-06-17,14.3,0–20,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472,0.7945,0.7558,0.0,0.5191,0.2873,0.0228,0.0,0.442,0.4678,0.409,0.5,0.9472,0.7945,0.7558,0.5,-0.024993,0,31.4,bottom 50%
ETHUSDT,2025-06-18,14.3,0–20,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909,0.7928,0.7508,0.0,0.5099,0.2543,0.0228,0.0,0.5176,0.4407,0.4086,0.5,0.9909,0.7928,0.7508,0.5,-0.041592,0,31.4,bottom 50%
ETHUSDT,2025-06-19,14.1,0–20,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.9945,0.7919,0.6048,0.0,0.5117,0.258,0.0228,0.0,0.6131,0.5041,0.4085,0.5,0.9945,0.7919,0.6048,0.5,-0.04184,0,30.0,bottom 50%
ETHUSDT,2025-06-20,14.8,0–20,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0,0.9214,0.8069,0.0,0.0,0.5833,0.4283,0.0228,0.0,0.4765,0.5199,0.3833,0.5,0.9214,0.8069,0.1657,0.5,0.00688,1,34.5,bottom 50%
ETHUSDT,2025-06-21,18.1,0–20,0.2738,0.0525,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.9274,0.8239,0.6389,0.0,0.6369,0.5263,0.0228,0.0,0.5709,0.5046,0.4304,0.5,0.9274,0.8239,0.6389,0.5,0.059384,1,57.0,top 50%
ETHUSDT,2025-06-22,22.7,20–40,0.336,0.0769,0.0,0.0,0.0,0.0,0.5055,0.0,0.0,0.0,0.0,0.9737,0.8264,0.7538,0.0,0.668,0.5384,0.0228,0.0,0.4062,0.4016,0.4447,0.5,0.9737,0.8264,0.7538,0.5,0.122406,1,84.7,top 25%
ETHUSDT,2025-06-23,13.6,0–20,0.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,0.7986,0.7762,0.0,0.5356,0.2937,0.0228,0.0,0.5567,0.4234,0.4558,0.5,0.772,0.7986,0.7762,0.5,0.02669,1,26.8,bottom 50%
ETHUSDT,2025-06-24,14.5,0–20,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.795,0.6813,0.0,0.5206,0.2532,0.0228,0.0,0.465,0.4029,0.4426,0.5,0.9961,0.795,0.6813,0.5,-0.017245,0,32.9,bottom 50%
ETHUSDT,2025-06-25,14.6,0–20,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238,0.7981,0.7435,0.0,0.536,0.2877,0.0228,0.0,0.4375,0.4888,0.4662,0.5,0.9238,0.7981,0.7435,0.5,0.062838,1,33.4,bottom 50%
ETHUSDT,2025-06-26,14.6,0–20,0.0755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623,0.7979,0.556,0.0,0.5377,0.2864,0.0228,0.0,0.546,0.2753,0.451,0.5,0.9623,0.7979,0.556,0.5,0.072372,1,33.4,bottom 50%
ETHUSDT,2025-06-27,14.8,0–20,0.0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755,0.7969,0.7211,0.0,0.5324,0.2701,0.0228,0.5856,0.5893,0.1147,0.4581,0.5,0.9755,0.7969,0.7211,0.5,0.034924,1,34.5,bottom 50%
ETHUSDT,2025-06-28,12.0,0–20,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285,0.7942,0.0,0.0,0.5229,0.2498,0.0228,0.7406,0.3149,0.393,0.4301,0.5,0.8285,0.7942,0.259,0.5,0.032896,1,18.1,bottom 50%
ETHUSDT,2025-06-29,12.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791,0.7857,0.0,0.0,0.4785,0.1655,0.0228,0.8589,0.3769,0.2331,0.4086,0.5,0.9791,0.7857,0.286,0.5,0.0281,1,20.8,bottom 50%
ETHUSDT,2025-06-30,12.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524,0.7889,0.0,0.0,0.4891,0.1626,0.0228,0.3249,0.4496,0.068,0.3996,0.5,0.9524,0.7889,0.2734,0.5,0.022743,1,19.8,bottom 50%
ETHUSDT,2025-07-01,21.4,20–40,0.0893,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.9431,0.8024,0.0,0.0,0.5446,0.2699,0.868,0.0,0.5686,0.1151,0.4175,0.5,0.9431,0.8024,0.4245,0.5,0.08717,1,78.3,top 25%
ETHUSDT,2025-07-02,19.3,0–20,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.8612,0.7788,0.0,0.0,0.4391,0.0,0.868,0.7,0.5538,0.2265,0.3935,0.5,0.8612,0.7788,0.3048,0.5,0.077564,1,65.3,top 50%
ETHUSDT,2025-07-03,20.2,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.9963,0.7787,0.0,0.0,0.4285,0.0,0.868,0.7225,0.5391,0.324,0.3772,0.5,0.9963,0.7787,0.2917,0.5,0.140423,1,71.1,top 50%
ETHUSDT,2025-07-04,20.2,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.9727,0.7903,0.0,0.0,0.4848,0.0769,0.868,0.638,0.4775,0.4614,0.3953,0.5,0.9727,0.7903,0.4295,0.5,0.179137,1,71.1,top 50%
ETHUSDT,2025-07-05,21.4,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.7898,0.5367,0.0,0.4794,0.0561,0.868,0.6065,0.6484,0.428,0.395,0.5,0.9993,0.7898,0.5367,0.5,0.169084,1,78.3,top 25%
ETHUSDT,2025-07-06,20.1,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.9783,0.7832,0.0,0.0,0.4464,0.0,0.868,0.6279,0.579,0.3299,0.3847,0.5,0.9783,0.7832,0.4392,0.5,0.156393,1,70.4,top 50%
ETHUSDT,2025-07-07,21.0,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.1193,0.0,0.0,0.0,0.9907,0.7877,0.0,0.0,0.4671,0.0183,0.868,0.7205,0.5154,0.5716,0.3964,0.5,0.9907,0.7877,0.4604,0.5,0.184953,1,75.9,top 25%
ETHUSDT,2025-07-08,20.8,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.1334,0.0,0.0,0.0,0.963,0.7789,0.0,0.0,0.4234,0.0,0.868,0.9209,0.5019,0.58,0.3871,0.5,0.963,0.7789,0.3577,0.5,0.20049,1,74.7,top 50%
ETHUSDT,2025-07-09,19.4,0–20,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.7591,0.0,0.0,0.3482,0.0,0.868,0.9661,0.6501,0.4827,0.3856,0.5,0.898,0.7591,0.4018,0.5,0.216809,1,66.0,top 50%
ETHUSDT,2025-07-10,21.9,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.2681,0.0,0.0,0.0,0.8606,0.7409,0.6371,0.0,0.2839,0.0,0.868,0.9991,0.7439,0.6609,0.3882,0.5,0.8606,0.7409,0.6371,0.5,0.176638,1,81.2,top 25%
ETHUSDT,2025-07-11,23.8,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.6769,0.0,0.0,0.0,0.961,0.7432,0.0,0.0,0.283,0.0,0.868,1.0,0.7511,0.9062,0.3695,0.5,0.961,0.7432,0.1777,0.5,0.199849,1,89.3,top 25%
ETHUSDT,2025-07-12,24.9,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.8175,0.0,0.0,0.0,0.9949,0.7476,0.0,0.0,0.2952,0.0,0.868,1.0,0.4561,0.9905,0.3804,0.5,0.9949,0.7476,0.3181,0.5,0.221672,1,92.9,top 10%
ETHUSDT,2025-07-13,23.7,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.4546,0.0,0.0,0.0,0.9801,0.7465,0.548,0.0,0.2846,0.0,0.868,0.9999,0.479,0.7727,0.3885,0.5,0.9801,0.7465,0.548,0.5,0.264385,1,88.9,top 25%
ETHUSDT,2025-07-14,24.3,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,0.717,0.0,0.0,0.0,0.9956,0.7448,0.0,0.0,0.2708,0.0,0.868,1.0,0.759,0.9302,0.372,0.5,0.9956,0.7448,0.4332,0.5,0.248899,1,91.0,top 10%
ETHUSDT,2025-07-15,23.7,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.6726,0.7339,0.0,0.0,0.2323,0.0,0.868,1.0,0.7681,1.0,0.3652,0.5,0.6726,0.7339,0.3451,0.5,0.194037,1,88.9,top 25%
ETHUSDT,2025-07-16,23.6,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.691,0.7118,0.0,0.0,0.1816,0.0,0.868,1.0,0.837,1.0,0.36,0.5,0.691,0.7118,0.299,0.5,0.076582,1,88.4,top 25%
ETHUSDT,2025-07-17,25.4,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9547,0.7036,0.0,0.0,0.164,0.0,0.868,1.0,0.8033,1.0,0.36,0.5,0.9547,0.7036,0.2666,0.5,0.066504,1,94.4,top 10%
ETHUSDT,2025-07-18,25.0,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.8967,0.704,0.0,0.0,0.1531,0.0,0.868,1.0,0.8783,1.0,0.36,0.5,0.8967,0.704,0.5,0.5,0.050225,1,93.2,top 10%
ETHUSDT,2025-07-19,25.6,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9844,0.7025,0.0,0.0,0.1464,0.0,0.868,1.0,0.4908,1.0,0.36,0.5,0.9844,0.7025,0.3637,0.5,0.040643,1,95.0,top 10%
ETHUSDT,2025-07-20,24.2,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.7953,0.6894,0.0,0.0,0.1253,0.0,0.868,1.0,0.6737,1.0,0.36,0.5,0.7953,0.6894,0.2627,0.5,0.030796,1,90.6,top 10%
ETHUSDT,2025-07-21,23.3,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.6679,0.6946,0.0,0.0,0.1249,0.0,0.868,1.0,0.6315,1.0,0.36,0.5,0.6679,0.6946,0.35,0.5,0.006392,1,87.3,top 25%
ETHUSDT,2025-07-22,24.7,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.8482,0.7019,0.0,0.0,0.1373,0.0,0.868,1.0,0.6415,1.0,0.36,0.5,0.8482,0.7019,0.4356,0.5,0.011819,1,92.4,top 10%
ETHUSDT,2025-07-23,24.5,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.8116,0.7184,0.0,0.0,0.2354,0.0,0.868,0.959,0.4102,1.0,0.36,0.5,0.8116,0.7184,0.5,0.5,0.049177,1,91.8,top 10%
ETHUSDT,2025-07-24,24.9,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.8681,0.7133,0.0,0.0,0.2179,0.0,0.868,0.8735,0.4321,1.0,0.36,0.5,0.8681,0.7133,0.5,0.5,-0.003047,0,92.9,top 10%
ETHUSDT,2025-07-25,25.4,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9407,0.7164,0.0,0.0,0.2137,0.0,0.868,0.718,0.4333,1.0,0.36,0.5,0.9407,0.7164,0.5,0.5,-0.064095,0,94.4,top 10%
ETHUSDT,2025-07-26,25.8,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.7161,0.0,0.0,0.2105,0.0,0.868,0.5405,0.4103,1.0,0.36,0.5,0.992,0.7161,0.5,0.5,-0.093188,0,95.5,top 10%
ETHUSDT,2025-07-27,26.6,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9647,0.7049,0.53,0.0,0.1825,0.0,0.868,0.3736,0.443,1.0,0.3624,0.5,0.9647,0.7049,0.53,0.5,-0.097508,0,96.9,top 10%
ETHUSDT,2025-07-28,25.7,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.978,0.715,0.0,0.0,0.2527,0.0025,0.868,0.24,0.4938,1.0,0.36,0.5,0.978,0.715,0.5,0.5,-0.01807,0,95.2,top 10%
ETHUSDT,2025-07-29,27.0,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9983,0.7169,0.5918,0.0,0.2511,0.0123,0.868,0.1598,0.4882,1.0,0.3673,0.5,0.9983,0.7169,0.5918,0.5,-0.04786,0,97.4,top 10%
ETHUSDT,2025-07-30,27.4,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9789,0.7174,0.8482,0.0,0.247,0.0192,0.868,0.1021,0.5213,1.0,0.3879,0.5,0.9789,0.7174,0.8482,0.5,-0.032635,0,97.8,top 10%
ETHUSDT,2025-07-31,27.2,20–40,0.0,0.0,0.0,0.0,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.9709,0.7291,0.767,0.0,0.3354,0.0885,0.868,0.0,0.5327,1.0,0.3909,0.5,0.9709,0.7291,0.767,0.5,0.058868,1,97.7,top 10%
ETHUSDT,2025-08-01,19.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8997,0.7513,0.9629,0.0,0.4625,0.2255,0.143,0.0,0.4381,1.0,0.4161,0.5,0.8997,0.7513,0.9629,0.5,0.149492,1,66.6,top 50%
ETHUSDT,2025-08-02,19.9,0–20,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9693,0.7597,0.7597,0.0,0.5089,0.3193,0.143,0.0,0.5679,1.0,0.3998,0.5,0.9693,0.7597,0.7597,0.5,0.256683,1,69.4,top 50%
ETHUSDT,2025-08-03,19.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9758,0.7464,0.6992,0.0,0.4619,0.2833,0.143,0.0,0.6477,1.0,0.3974,0.5,0.9758,0.7464,0.6992,0.5,0.216402,1,66.6,top 50%
ETHUSDT,2025-08-04,18.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7716,0.7244,0.8926,0.0,0.3815,0.0958,0.143,0.0,0.4457,1.0,0.4105,0.5,0.7716,0.7244,0.8926,0.5,0.136591,1,58.2,top 50%
ETHUSDT,2025-08-05,16.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712,0.0,0.0,0.0,0.9656,0.7351,0.831,0.0,0.4329,0.2384,0.143,0.0,0.4655,0.7827,0.4129,0.5,0.9656,0.7351,0.831,0.5,0.271056,1,44.4,bottom 50%
ETHUSDT,2025-08-06,12.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.9831,0.7273,0.0,0.0,0.4083,0.1598,0.143,0.0,0.4243,0.5106,0.3966,0.5,0.9831,0.7273,0.3709,0.5,0.291091,1,19.0,bottom 50%
ETHUSDT,2025-08-07,11.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825,0.7052,0.0,0.0,0.3416,0.0,0.143,0.8866,0.5313,0.3476,0.3822,0.5,0.8825,0.7052,0.3912,0.5,0.161928,1,12.9,bottom 50%
ETHUSDT,2025-08-08,11.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032,0.6958,0.0,0.0,0.3183,0.0,0.143,0.9993,0.5794,0.4063,0.3677,0.5,0.9032,0.6958,0.1327,0.5,0.107271,1,13.2,bottom 50%
ETHUSDT,2025-08-09,9.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733,0.6746,0.0,0.0,0.2665,0.0,0.143,1.0,0.5775,0.463,0.36,0.5,0.6733,0.6746,0.2403,0.5,0.038132,1,7.4,bottom 50%
ETHUSDT,2025-08-10,10.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591,0.6798,0.0,0.0,0.2712,0.0,0.143,1.0,0.5043,0.3578,0.3601,0.5,0.8591,0.6798,0.2723,0.5,0.051491,1,11.7,bottom 50%
ETHUSDT,2025-08-11,11.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328,0.689,0.0,0.0,0.2856,0.0,0.143,0.9996,0.6177,0.4401,0.3624,0.5,0.9328,0.689,0.1369,0.5,0.020236,1,14.1,bottom 50%
ETHUSDT,2025-08-12,10.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598,0.0,0.0,0.0,0.4931,0.6615,0.0,0.0,0.2224,0.0,0.143,1.0,0.6679,0.7759,0.3685,0.5,0.4931,0.6615,0.1829,0.5,-0.112714,0,11.7,bottom 50%
ETHUSDT,2025-08-13,14.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828,0.0,0.0,0.0,0.9411,0.6559,0.0,0.0,0.2007,0.0,0.143,1.0,0.6964,0.7897,0.36,0.5,0.9411,0.6559,0.281,0.5,-0.088678,0,30.0,bottom 50%
ETHUSDT,2025-08-14,15.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675,0.0,0.0,0.0,0.8388,0.6805,0.0,0.0,0.2941,0.0,0.143,0.9998,0.7751,0.9605,0.36,0.5,0.8388,0.6805,0.3419,0.5,-0.071448,0,36.5,bottom 50%
ETHUSDT,2025-08-15,17.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.2745,0.7153,0.0,0.0,0.0,0.9679,0.6966,0.0,0.0,0.3375,0.0,0.143,0.9484,0.3945,0.9292,0.365,0.5,0.9679,0.6966,0.467,0.5,0.088144,1,53.3,top 50%
ETHUSDT,2025-08-16,16.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752,0.0,0.0,0.0,0.9677,0.7003,0.7179,0.0,0.3431,0.0,0.143,0.5674,0.6034,0.7851,0.3774,0.5,0.9677,0.7003,0.7179,0.5,0.079055,1,41.2,bottom 50%
ETHUSDT,2025-08-17,19.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9901,0.6969,0.843,0.0,0.3328,0.0,0.143,0.3343,0.5689,1.0,0.3971,0.5,0.9901,0.6969,0.843,0.5,0.06849,1,66.6,top 50%
