date,addr_count,ma30,ratio,f11_norm
2019-03-02 00:00:00+00:00,481021.0,452626.0,1.0627,0.3745
2019-03-06 00:00:00+00:00,524992.0,452814.0,1.1594,0.1812
2019-03-10 00:00:00+00:00,392557.0,450944.0,0.8705,0.759
2019-03-14 00:00:00+00:00,551001.0,451812.0,1.2195,0.0609
2019-03-18 00:00:00+00:00,533680.0,456472.0,1.1691,0.1617
2019-03-22 00:00:00+00:00,550986.0,459266.0,1.1997,0.1006
2019-03-26 00:00:00+00:00,522961.0,461044.0,1.1343,0.2314
2019-03-30 00:00:00+00:00,513840.0,462835.0,1.1102,0.2796
2019-04-03 00:00:00+00:00,626468.0,467285.0,1.3407,0.0
2019-04-07 00:00:00+00:00,447559.0,469452.0,0.9534,0.5933
2019-04-11 00:00:00+00:00,620631.0,475497.0,1.3052,0.0
2019-04-15 00:00:00+00:00,576183.0,482557.0,1.194,0.112
2019-04-19 00:00:00+00:00,597098.0,486613.0,1.227,0.0459
2019-04-23 00:00:00+00:00,548492.0,490906.0,1.1173,0.2654
2019-04-27 00:00:00+00:00,460846.0,490077.0,0.9404,0.6193
2019-05-01 00:00:00+00:00,565408.0,498587.0,1.134,0.232
2019-05-05 00:00:00+00:00,460613.0,501091.0,0.9192,0.6616
2019-05-09 00:00:00+00:00,619054.0,506281.0,1.2227,0.0545
2019-05-13 00:00:00+00:00,648734.0,515499.0,1.2585,0.0
2019-05-17 00:00:00+00:00,676115.0,522607.0,1.2937,0.0
2019-05-21 00:00:00+00:00,657474.0,529542.0,1.2416,0.0168
2019-05-25 00:00:00+00:00,511153.0,530172.0,0.9641,0.5717
2019-05-29 00:00:00+00:00,680323.0,536826.0,1.2673,0.0
2019-06-02 00:00:00+00:00,489569.0,539206.0,0.9079,0.6841
2019-06-06 00:00:00+00:00,602273.0,543193.0,1.1088,0.2825
2019-06-10 00:00:00+00:00,607094.0,550732.0,1.1023,0.2953
2019-06-14 00:00:00+00:00,731367.0,559336.0,1.3076,0.0
2019-06-18 00:00:00+00:00,696937.0,565625.0,1.2322,0.0357
2019-06-22 00:00:00+00:00,643642.0,569007.0,1.1312,0.2377
2019-06-26 00:00:00+00:00,768792.0,576895.0,1.3326,0.0
2019-06-30 00:00:00+00:00,497075.0,577431.0,0.8608,0.7783
2019-07-04 00:00:00+00:00,603018.0,580031.0,1.0396,0.4207
2019-07-08 00:00:00+00:00,622449.0,587694.0,1.0591,0.3817
2019-07-12 00:00:00+00:00,637928.0,590592.0,1.0801,0.3397
2019-07-16 00:00:00+00:00,595749.0,592661.0,1.0052,0.4896
2019-07-20 00:00:00+00:00,488968.0,590594.0,0.8279,0.8441
2019-07-24 00:00:00+00:00,490408.0,589509.0,0.8319,0.8362
2019-07-28 00:00:00+00:00,391947.0,585446.0,0.6695,1.0
2019-08-01 00:00:00+00:00,558918.0,583194.0,0.9584,0.5833
2019-08-05 00:00:00+00:00,583599.0,587729.0,0.993,0.5141
2019-08-09 00:00:00+00:00,562840.0,585802.0,0.9608,0.5784
2019-08-13 00:00:00+00:00,566410.0,585476.0,0.9674,0.5651
2019-08-17 00:00:00+00:00,441149.0,580278.0,0.7602,0.9795
2019-08-21 00:00:00+00:00,599152.0,581967.0,1.0295,0.4409
2019-08-25 00:00:00+00:00,393555.0,579724.0,0.6789,1.0
2019-08-29 00:00:00+00:00,545362.0,579056.0,0.9418,0.6164
2019-09-02 00:00:00+00:00,529944.0,581367.0,0.9115,0.6769
2019-09-06 00:00:00+00:00,601748.0,580790.0,1.0361,0.4278
2019-09-10 00:00:00+00:00,564563.0,577984.0,0.9768,0.5464
2019-09-14 00:00:00+00:00,491282.0,571823.0,0.8592,0.7817
2019-09-18 00:00:00+00:00,578686.0,569197.0,1.0167,0.4667
2019-09-22 00:00:00+00:00,456990.0,567391.0,0.8054,0.8892
2019-09-26 00:00:00+00:00,554702.0,563204.0,0.9849,0.5302
2019-09-30 00:00:00+00:00,540376.0,564897.0,0.9566,0.5868
2019-10-04 00:00:00+00:00,545609.0,563009.0,0.9691,0.5618
2019-10-08 00:00:00+00:00,534935.0,560603.0,0.9542,0.5916
2019-10-12 00:00:00+00:00,452069.0,551293.0,0.82,0.86
2019-10-16 00:00:00+00:00,545056.0,546231.0,0.9978,0.5043
2019-10-20 00:00:00+00:00,437713.0,539366.0,0.8115,0.8769
2019-10-24 00:00:00+00:00,515253.0,530915.0,0.9705,0.559
2019-10-28 00:00:00+00:00,540579.0,532365.0,1.0154,0.4691
2019-11-01 00:00:00+00:00,563151.0,531036.0,1.0605,0.379
2019-11-05 00:00:00+00:00,576664.0,529510.0,1.0891,0.3219
2019-11-09 00:00:00+00:00,519291.0,525556.0,0.9881,0.5238
2019-11-13 00:00:00+00:00,555616.0,524218.0,1.0599,0.3802
2019-11-17 00:00:00+00:00,430853.0,522281.0,0.8249,0.8501
2019-11-21 00:00:00+00:00,584765.0,525426.0,1.1129,0.2741
2019-11-25 00:00:00+00:00,495578.0,528880.0,0.937,0.6259
2019-11-29 00:00:00+00:00,543960.0,528382.0,1.0295,0.441
2019-12-03 00:00:00+00:00,565368.0,527774.0,1.0712,0.3575
2019-12-07 00:00:00+00:00,465570.0,524532.0,0.8876,0.7248
2019-12-11 00:00:00+00:00,521113.0,523022.0,0.9964,0.5073
2019-12-15 00:00:00+00:00,434034.0,522785.0,0.8302,0.8395
2019-12-19 00:00:00+00:00,539310.0,520790.0,1.0356,0.4289
2019-12-24 00:00:00+00:00,493086.0,524108.0,0.9408,0.6184
2019-12-28 00:00:00+00:00,490465.0,522278.0,0.9391,0.6218
2020-01-01 00:00:00+00:00,389706.0,517603.0,0.7529,0.9942
2020-01-05 00:00:00+00:00,459065.0,512847.0,0.8951,0.7097
2020-01-09 00:00:00+00:00,553318.0,512472.0,1.0797,0.3406
2020-01-13 00:00:00+00:00,501600.0,512816.0,0.9781,0.5437
2020-01-17 00:00:00+00:00,562153.0,512265.0,1.0974,0.3052
2020-01-21 00:00:00+00:00,544525.0,515183.0,1.057,0.3861
2020-01-25 00:00:00+00:00,461312.0,512070.0,0.9009,0.6982
2020-01-29 00:00:00+00:00,573372.0,513170.0,1.1173,0.2654
2020-02-02 00:00:00+00:00,501222.0,511690.0,0.9795,0.5409
2020-02-06 00:00:00+00:00,552411.0,512273.0,1.0784,0.3433
2020-02-10 00:00:00+00:00,526825.0,514764.0,1.0234,0.4531
2020-02-14 00:00:00+00:00,564227.0,515404.0,1.0947,0.3105
2020-02-18 00:00:00+00:00,569291.0,519789.0,1.0952,0.3095
2020-02-22 00:00:00+00:00,525819.0,520142.0,1.0109,0.4782
2020-02-26 00:00:00+00:00,588558.0,521741.0,1.1281,0.2439
2020-03-01 00:00:00+00:00,505885.0,519832.0,0.9732,0.5537
2020-03-05 00:00:00+00:00,603996.0,520743.0,1.1599,0.1803
2020-03-09 00:00:00+00:00,606002.0,523634.0,1.1573,0.1854
2020-03-14 00:00:00+00:00,517382.0,522359.0,0.9905,0.5191
2020-03-18 00:00:00+00:00,476482.0,523880.0,0.9095,0.6809
2020-03-22 00:00:00+00:00,409829.0,518049.0,0.7911,0.9178
2020-03-26 00:00:00+00:00,539881.0,519526.0,1.0392,0.4216
2020-03-30 00:00:00+00:00,535787.0,519253.0,1.0318,0.4363
2020-04-03 00:00:00+00:00,548300.0,518684.0,1.0571,0.3858
2020-04-07 00:00:00+00:00,598670.0,523121.0,1.1444,0.2112
2020-04-11 00:00:00+00:00,474445.0,521565.0,0.9097,0.6807
2020-04-15 00:00:00+00:00,612959.0,527529.0,1.1619,0.1761
2020-04-19 00:00:00+00:00,485888.0,525749.0,0.9242,0.6516
2020-04-23 00:00:00+00:00,666919.0,531543.0,1.2547,0.0
2020-04-27 00:00:00+00:00,629817.0,536188.0,1.1746,0.1508
2020-05-01 00:00:00+00:00,680654.0,545886.0,1.2469,0.0062
2020-05-05 00:00:00+00:00,652289.0,552327.0,1.181,0.138
2020-05-09 00:00:00+00:00,631542.0,554935.0,1.138,0.2239
2020-05-13 00:00:00+00:00,619855.0,558877.0,1.1091,0.2818
2020-05-17 00:00:00+00:00,495954.0,556670.0,0.8909,0.7181
2020-05-21 00:00:00+00:00,624412.0,559333.0,1.1164,0.2673
2020-05-26 00:00:00+00:00,605213.0,564130.0,1.0728,0.3543
2020-05-30 00:00:00+00:00,556912.0,563581.0,0.9882,0.5237
2020-06-03 00:00:00+00:00,646746.0,568432.0,1.1378,0.2245
2020-06-07 00:00:00+00:00,487527.0,566269.0,0.8609,0.7781
2020-06-11 00:00:00+00:00,673800.0,571168.0,1.1797,0.1406
2020-06-15 00:00:00+00:00,606713.0,572584.0,1.0596,0.3808
2020-06-19 00:00:00+00:00,674050.0,576076.0,1.1701,0.1599
2020-06-23 00:00:00+00:00,704215.0,582023.0,1.2099,0.0801
2020-06-27 00:00:00+00:00,546558.0,580623.0,0.9413,0.6173
2020-07-01 00:00:00+00:00,758469.0,589042.0,1.2876,0.0
2020-07-05 00:00:00+00:00,509206.0,585883.0,0.8691,0.7617
2020-07-09 00:00:00+00:00,708162.0,589288.0,1.2017,0.0965
2020-07-13 00:00:00+00:00,638906.0,593339.0,1.0768,0.3464
2020-07-17 00:00:00+00:00,629600.0,598443.0,1.0521,0.3959
2020-07-21 00:00:00+00:00,660884.0,606811.0,1.0891,0.3218
2020-07-25 00:00:00+00:00,619497.0,609465.0,1.0165,0.4671
2020-07-29 00:00:00+00:00,717842.0,615533.0,1.1662,0.1676
2020-08-02 00:00:00+00:00,616214.0,617797.0,0.9974,0.5051
2020-08-06 00:00:00+00:00,762479.0,623258.0,1.2234,0.0532
2020-08-10 00:00:00+00:00,683507.0,630226.0,1.0845,0.3309
2020-08-14 00:00:00+00:00,755913.0,634991.0,1.1904,0.1191
2020-08-18 00:00:00+00:00,739835.0,643456.0,1.1498,0.2004
2020-08-22 00:00:00+00:00,649053.0,642861.0,1.0096,0.4807
2020-08-26 00:00:00+00:00,696908.0,645097.0,1.0803,0.3394
2020-08-30 00:00:00+00:00,555079.0,640911.0,0.8661,0.7678
2020-09-03 00:00:00+00:00,691592.0,642221.0,1.0769,0.3463
2020-09-07 00:00:00+00:00,672721.0,643594.0,1.0453,0.4095
2020-09-11 00:00:00+00:00,677215.0,645506.0,1.0491,0.4018
2020-09-15 00:00:00+00:00,718787.0,652934.0,1.1009,0.2983
2020-09-19 00:00:00+00:00,624125.0,652924.0,0.9559,0.5882
2020-09-23 00:00:00+00:00,733591.0,657204.0,1.1162,0.2675
2020-09-27 00:00:00+00:00,538619.0,656594.0,0.8203,0.8594
2020-10-01 00:00:00+00:00,679937.0,657700.0,1.0338,0.4324
2020-10-05 00:00:00+00:00,635097.0,662619.0,0.9585,0.5831
2020-10-09 00:00:00+00:00,714645.0,663981.0,1.0763,0.3474
2020-10-13 00:00:00+00:00,732250.0,668165.0,1.0959,0.3082
2020-10-17 00:00:00+00:00,586741.0,665255.0,0.882,0.736
2020-10-21 00:00:00+00:00,687152.0,664686.0,1.0338,0.4324
2020-10-25 00:00:00+00:00,547380.0,664714.0,0.8235,0.853
2020-10-29 00:00:00+00:00,652778.0,661190.0,0.9873,0.5254
2020-11-02 00:00:00+00:00,543348.0,662329.0,0.8204,0.8593
2020-11-06 00:00:00+00:00,756129.0,663927.0,1.1389,0.2223
2020-11-10 00:00:00+00:00,684892.0,665460.0,1.0292,0.4416
2020-11-14 00:00:00+00:00,613373.0,664919.0,0.9225,0.655
2020-11-18 00:00:00+00:00,807705.0,669813.0,1.2059,0.0883
2020-11-22 00:00:00+00:00,587237.0,668738.0,0.8781,0.7437
2020-11-26 00:00:00+00:00,736612.0,669364.0,1.1005,0.2991
2020-11-30 00:00:00+00:00,623554.0,669608.0,0.9312,0.6376
2020-12-04 00:00:00+00:00,729984.0,668525.0,1.0919,0.3161
2020-12-08 00:00:00+00:00,737193.0,670315.0,1.0998,0.3005
2020-12-12 00:00:00+00:00,654893.0,666948.0,0.9819,0.5361
2020-12-16 00:00:00+00:00,751162.0,667325.0,1.1256,0.2487
2020-12-20 00:00:00+00:00,638816.0,666984.0,0.9578,0.5845
2020-12-24 00:00:00+00:00,639280.0,665063.0,0.9612,0.5775
2020-12-28 00:00:00+00:00,717073.0,670463.0,1.0695,0.361
2021-01-01 00:00:00+00:00,609741.0,667734.0,0.9131,0.6737
2021-01-05 00:00:00+00:00,845343.0,673488.0,1.2552,0.0
2021-01-09 00:00:00+00:00,760179.0,676254.0,1.1241,0.2518
2021-01-13 00:00:00+00:00,772596.0,678048.0,1.1394,0.2211
2021-01-17 00:00:00+00:00,642730.0,678668.0,0.947,0.6059
2021-01-21 00:00:00+00:00,736588.0,678768.0,1.0852,0.3296
2021-01-25 00:00:00+00:00,732867.0,685242.0,1.0695,0.361
2021-01-29 00:00:00+00:00,888960.0,692210.0,1.2842,0.0
2021-02-02 00:00:00+00:00,865515.0,699891.0,1.2366,0.0267
2021-02-06 00:00:00+00:00,795079.0,702572.0,1.1317,0.2367
2021-02-10 00:00:00+00:00,861426.0,706878.0,1.2186,0.0627
2021-02-14 00:00:00+00:00,698818.0,710613.0,0.9834,0.5332
2021-02-18 00:00:00+00:00,820203.0,715048.0,1.1471,0.2059
2021-02-22 00:00:00+00:00,761941.0,722200.0,1.055,0.3899
2021-02-26 00:00:00+00:00,817077.0,727677.0,1.1229,0.2543
2021-03-02 00:00:00+00:00,810035.0,736567.0,1.0997,0.3005
2021-03-06 00:00:00+00:00,677322.0,733940.0,0.9229,0.6543
2021-03-10 00:00:00+00:00,833186.0,738883.0,1.1276,0.2447
2021-03-14 00:00:00+00:00,736008.0,742971.0,0.9906,0.5187
2021-03-18 00:00:00+00:00,885634.0,745568.0,1.1879,0.1243
2021-03-22 00:00:00+00:00,781908.0,752057.0,1.0397,0.4206
2021-03-26 00:00:00+00:00,790548.0,753855.0,1.0487,0.4027
2021-03-30 00:00:00+00:00,826466.0,760619.0,1.0866,0.3269
2021-04-03 00:00:00+00:00,704293.0,759763.0,0.927,0.646
2021-04-07 00:00:00+00:00,860993.0,763889.0,1.1271,0.2458
2021-04-11 00:00:00+00:00,653736.0,763851.0,0.8558,0.7883
2021-04-15 00:00:00+00:00,952400.0,770559.0,1.236,0.028
2021-04-19 00:00:00+00:00,674744.0,771756.0,0.8743,0.7514
2021-04-23 00:00:00+00:00,794322.0,776924.0,1.0224,0.4552
2021-04-27 00:00:00+00:00,748381.0,777968.0,0.962,0.5761
2021-05-01 00:00:00+00:00,677778.0,780236.0,0.8687,0.7626
2021-05-05 00:00:00+00:00,808208.0,778998.0,1.0375,0.425
2021-05-09 00:00:00+00:00,690253.0,776667.0,0.8887,0.7225
2021-05-13 00:00:00+00:00,806882.0,777810.0,1.0374,0.4252
2021-05-17 00:00:00+00:00,684281.0,779195.0,0.8782,0.7436
2021-05-21 00:00:00+00:00,695822.0,777836.0,0.8946,0.7109
2021-05-25 00:00:00+00:00,640506.0,774758.0,0.8267,0.8466
2021-05-29 00:00:00+00:00,537305.0,763036.0,0.7042,1.0
2021-06-02 00:00:00+00:00,663855.0,756314.0,0.8778,0.7445
2021-06-06 00:00:00+00:00,467665.0,745400.0,0.6274,1.0
2021-06-10 00:00:00+00:00,679752.0,739344.0,0.9194,0.6612
2021-06-14 00:00:00+00:00,624698.0,736873.0,0.8478,0.8045
2021-06-18 00:00:00+00:00,567037.0,728435.0,0.7784,0.9431
2021-06-22 00:00:00+00:00,550948.0,721401.0,0.7637,0.9726
2021-06-26 00:00:00+00:00,490112.0,710503.0,0.6898,1.0
2021-06-30 00:00:00+00:00,567655.0,702423.0,0.8081,0.8837
2021-07-04 00:00:00+00:00,467442.0,695427.0,0.6722,1.0
2021-07-08 00:00:00+00:00,580441.0,687002.0,0.8449,0.8102
2021-07-12 00:00:00+00:00,560833.0,681163.0,0.8233,0.8533
2021-07-16 00:00:00+00:00,552751.0,670067.0,0.8249,0.8502
2021-07-20 00:00:00+00:00,571829.0,663065.0,0.8624,0.7752
2021-07-24 00:00:00+00:00,497255.0,653288.0,0.7612,0.9777
2021-07-28 00:00:00+00:00,605433.0,645920.0,0.9373,0.6254
2021-08-01 00:00:00+00:00,474430.0,638258.0,0.7433,1.0
2021-08-05 00:00:00+00:00,614597.0,630045.0,0.9755,0.549
2021-08-09 00:00:00+00:00,611235.0,628628.0,0.9723,0.5553
2021-08-13 00:00:00+00:00,639596.0,618202.0,1.0346,0.4308
2021-08-17 00:00:00+00:00,618951.0,616342.0,1.0042,0.4915
2021-08-21 00:00:00+00:00,555440.0,608379.0,0.913,0.674
2021-08-25 00:00:00+00:00,636566.0,604652.0,1.0528,0.3944
2021-08-29 00:00:00+00:00,474721.0,597883.0,0.794,0.912
2021-09-02 00:00:00+00:00,714181.0,594749.0,1.2008,0.0984
2021-09-06 00:00:00+00:00,627019.0,592641.0,1.058,0.384
2021-09-10 00:00:00+00:00,640477.0,587094.0,1.0909,0.3181
2021-09-14 00:00:00+00:00,646621.0,585839.0,1.1038,0.2925
2021-09-18 00:00:00+00:00,561878.0,581374.0,0.9665,0.5671
2021-09-22 00:00:00+00:00,645903.0,581554.0,1.1106,0.2787
2021-09-26 00:00:00+00:00,494512.0,580128.0,0.8524,0.7952
2021-09-30 00:00:00+00:00,706763.0,581558.0,1.2153,0.0694
2021-10-04 00:00:00+00:00,650133.0,587640.0,1.1063,0.2873
2021-10-08 00:00:00+00:00,689788.0,587975.0,1.1732,0.1537
2021-10-12 00:00:00+00:00,673664.0,589607.0,1.1426,0.2149
2021-10-16 00:00:00+00:00,674026.0,593173.0,1.1363,0.2274
2021-10-20 00:00:00+00:00,713105.0,598579.0,1.1913,0.1173
2021-10-24 00:00:00+00:00,554996.0,600741.0,0.9239,0.6523
2021-10-28 00:00:00+00:00,749957.0,606818.0,1.2359,0.0282
2021-11-01 00:00:00+00:00,732119.0,615641.0,1.1892,0.1216
2021-11-05 00:00:00+00:00,721315.0,620336.0,1.1628,0.1744
2021-11-09 00:00:00+00:00,796734.0,628200.0,1.2683,0.0
2021-11-13 00:00:00+00:00,628022.0,630709.0,0.9957,0.5085
2021-11-17 00:00:00+00:00,708703.0,635271.0,1.1156,0.2688
2021-11-21 00:00:00+00:00,586185.0,638236.0,0.9184,0.6631
2021-11-25 00:00:00+00:00,741152.0,642760.0,1.1531,0.1938
2021-11-29 00:00:00+00:00,727580.0,651198.0,1.1173,0.2654
2021-12-03 00:00:00+00:00,738749.0,655336.0,1.1273,0.2454
2021-12-07 00:00:00+00:00,725368.0,659141.0,1.1005,0.299
2021-12-11 00:00:00+00:00,599422.0,657802.0,0.9113,0.6775
2021-12-15 00:00:00+00:00,707659.0,660759.0,1.071,0.358
2021-12-19 00:00:00+00:00,557914.0,660841.0,0.8442,0.8115
2021-12-23 00:00:00+00:00,744101.0,664426.0,1.1199,0.2602
2021-12-27 00:00:00+00:00,674082.0,671071.0,1.0045,0.491
2021-12-31 00:00:00+00:00,703405.0,670712.0,1.0487,0.4025
2022-01-04 00:00:00+00:00,680570.0,672497.0,1.012,0.476
2022-01-08 00:00:00+00:00,591014.0,670848.0,0.881,0.738
2022-01-12 00:00:00+00:00,679922.0,671958.0,1.0119,0.4763
2022-01-16 00:00:00+00:00,569876.0,672225.0,0.8477,0.8045
2022-01-20 00:00:00+00:00,683613.0,673482.0,1.015,0.4699
2022-01-24 00:00:00+00:00,668850.0,679293.0,0.9846,0.5307
2022-01-28 00:00:00+00:00,680599.0,678421.0,1.0032,0.4936
2022-02-01 00:00:00+00:00,687763.0,679675.0,1.0119,0.4762
2022-02-05 00:00:00+00:00,673249.0,679124.0,0.9913,0.5173
2022-02-09 00:00:00+00:00,663348.0,678780.0,0.9773,0.5455
2022-02-13 00:00:00+00:00,590527.0,675997.0,0.8736,0.7529
2022-02-17 00:00:00+00:00,665429.0,674407.0,0.9867,0.5266
2022-02-21 00:00:00+00:00,615656.0,676429.0,0.9102,0.6797
2022-02-25 00:00:00+00:00,687447.0,674346.0,1.0194,0.4611
2022-03-01 00:00:00+00:00,722863.0,674037.0,1.0724,0.3551
2022-03-05 00:00:00+00:00,594977.0,669826.0,0.8883,0.7235
2022-03-09 00:00:00+00:00,702360.0,666680.0,1.0535,0.393
2022-03-13 00:00:00+00:00,554544.0,664231.0,0.8349,0.8303
2022-03-17 00:00:00+00:00,743399.0,665387.0,1.1172,0.2655
2022-03-21 00:00:00+00:00,663684.0,667971.0,0.9936,0.5128
2022-03-25 00:00:00+00:00,752938.0,668364.0,1.1265,0.2469
2022-03-29 00:00:00+00:00,706611.0,667665.0,1.0583,0.3833
2022-04-02 00:00:00+00:00,660755.0,665065.0,0.9935,0.513
2022-04-06 00:00:00+00:00,666088.0,663089.0,1.0045,0.491
2022-04-10 00:00:00+00:00,551596.0,661495.0,0.8339,0.8323
2022-04-14 00:00:00+00:00,673582.0,660359.0,1.02,0.46
2022-04-18 00:00:00+00:00,631282.0,662804.0,0.9524,0.5951
2022-04-22 00:00:00+00:00,671463.0,660383.0,1.0168,0.4664
2022-04-26 00:00:00+00:00,689345.0,660892.0,1.0431,0.4139
2022-04-30 00:00:00+00:00,684282.0,660254.0,1.0364,0.4272
2022-05-04 00:00:00+00:00,615048.0,658070.0,0.9346,0.6308
2022-05-08 00:00:00+00:00,597305.0,658280.0,0.9074,0.6853
2022-05-12 00:00:00+00:00,730516.0,659966.0,1.1069,0.2862
2022-05-16 00:00:00+00:00,663779.0,663097.0,1.001,0.4979
2022-05-20 00:00:00+00:00,668605.0,662596.0,1.0091,0.4819
2022-05-24 00:00:00+00:00,600094.0,660304.0,0.9088,0.6824
2022-05-28 00:00:00+00:00,576357.0,656830.0,0.8775,0.745
2022-06-01 00:00:00+00:00,683372.0,656683.0,1.0406,0.4187
2022-06-05 00:00:00+00:00,538083.0,652178.0,0.8251,0.8499
2022-06-09 00:00:00+00:00,661923.0,652130.0,1.015,0.47
2022-06-13 00:00:00+00:00,708381.0,656059.0,1.0798,0.3405
2022-06-17 00:00:00+00:00,663831.0,656006.0,1.0119,0.4761
2022-06-21 00:00:00+00:00,647716.0,657074.0,0.9858,0.5285
2022-06-25 00:00:00+00:00,557791.0,652752.0,0.8545,0.791
2022-06-29 00:00:00+00:00,654949.0,650489.0,1.0069,0.4863
2022-07-03 00:00:00+00:00,548190.0,648929.0,0.8448,0.8105
2022-07-07 00:00:00+00:00,691644.0,648572.0,1.0664,0.3672
2022-07-11 00:00:00+00:00,590261.0,649762.0,0.9084,0.6831
2022-07-15 00:00:00+00:00,661194.0,647022.0,1.0219,0.4562
2022-07-19 00:00:00+00:00,682638.0,647654.0,1.054,0.392
2022-07-23 00:00:00+00:00,572761.0,641648.0,0.8926,0.7147
2022-07-27 00:00:00+00:00,644191.0,639567.0,1.0072,0.4855
2022-07-31 00:00:00+00:00,561055.0,636244.0,0.8818,0.7364
2022-08-04 00:00:00+00:00,695558.0,637226.0,1.0915,0.3169
2022-08-08 00:00:00+00:00,652517.0,640590.0,1.0186,0.4628
2022-08-12 00:00:00+00:00,703328.0,641582.0,1.0962,0.3075
2022-08-16 00:00:00+00:00,677726.0,643130.0,1.0538,0.3924
2022-08-20 00:00:00+00:00,597278.0,640657.0,0.9323,0.6354
2022-08-24 00:00:00+00:00,649399.0,639326.0,1.0158,0.4685
2022-08-28 00:00:00+00:00,547812.0,634777.0,0.863,0.774
2022-09-01 00:00:00+00:00,685449.0,637123.0,1.0758,0.3483
2022-09-05 00:00:00+00:00,628765.0,638172.0,0.9853,0.5295
2022-09-09 00:00:00+00:00,753468.0,638937.0,1.1793,0.1415
2022-09-13 00:00:00+00:00,663498.0,638928.0,1.0385,0.4231
2022-09-17 00:00:00+00:00,641808.0,638035.0,1.0059,0.4882
2022-09-21 00:00:00+00:00,632611.0,639118.0,0.9898,0.5204
2022-09-25 00:00:00+00:00,574037.0,639041.0,0.8983,0.7034
2022-09-29 00:00:00+00:00,652313.0,638006.0,1.0224,0.4552
2022-10-03 00:00:00+00:00,656236.0,641944.0,1.0223,0.4555
2022-10-07 00:00:00+00:00,675013.0,642381.0,1.0508,0.3984
2022-10-11 00:00:00+00:00,635320.0,639945.0,0.9928,0.5145
2022-10-15 00:00:00+00:00,612380.0,638230.0,0.9595,0.581
2022-10-19 00:00:00+00:00,612805.0,637066.0,0.9619,0.5762
2022-10-23 00:00:00+00:00,582380.0,637886.0,0.913,0.674
2022-10-27 00:00:00+00:00,648360.0,637666.0,1.0168,0.4665
2022-10-31 00:00:00+00:00,667561.0,641646.0,1.0404,0.4192
2022-11-04 00:00:00+00:00,689430.0,641572.0,1.0746,0.3508
2022-11-08 00:00:00+00:00,719305.0,645873.0,1.1137,0.2726
2022-11-12 00:00:00+00:00,677645.0,646422.0,1.0483,0.4034
2022-11-16 00:00:00+00:00,670368.0,646013.0,1.0377,0.4246
2022-11-20 00:00:00+00:00,595776.0,646780.0,0.9211,0.6577
2022-11-24 00:00:00+00:00,642832.0,646734.0,0.994,0.5121
2022-11-28 00:00:00+00:00,630827.0,649060.0,0.9719,0.5562
2022-12-02 00:00:00+00:00,686664.0,648764.0,1.0584,0.3832
2022-12-06 00:00:00+00:00,637825.0,648274.0,0.9839,0.5322
2022-12-10 00:00:00+00:00,617455.0,645412.0,0.9567,0.5866
2022-12-14 00:00:00+00:00,673994.0,645287.0,1.0445,0.411
2022-12-18 00:00:00+00:00,559608.0,644031.0,0.8689,0.7622
2022-12-22 00:00:00+00:00,665463.0,644567.0,1.0324,0.4352
2022-12-26 00:00:00+00:00,548937.0,644604.0,0.8516,0.7968
2022-12-30 00:00:00+00:00,726125.0,645960.0,1.1241,0.2518
2023-01-03 00:00:00+00:00,645565.0,646520.0,0.9985,0.503
2023-01-07 00:00:00+00:00,601071.0,641440.0,0.9371,0.6259
2023-01-11 00:00:00+00:00,661284.0,641367.0,1.0311,0.4379
2023-01-15 00:00:00+00:00,605147.0,640145.0,0.9453,0.6093
2023-01-19 00:00:00+00:00,684950.0,641889.0,1.0671,0.3658
2023-01-23 00:00:00+00:00,651866.0,644484.0,1.0115,0.4771
2023-01-27 00:00:00+00:00,699439.0,646054.0,1.0826,0.3347
2023-01-31 00:00:00+00:00,709466.0,647829.0,1.0951,0.3097
2023-02-04 00:00:00+00:00,691143.0,648366.0,1.066,0.368
2023-02-08 00:00:00+00:00,682912.0,649953.0,1.0507,0.3986
2023-02-12 00:00:00+00:00,617837.0,650135.0,0.9503,0.5994
2023-02-16 00:00:00+00:00,759215.0,655015.0,1.1591,0.1818
2023-02-20 00:00:00+00:00,615969.0,656135.0,0.9388,0.6224
2023-02-24 00:00:00+00:00,695824.0,657717.0,1.0579,0.3841
2023-02-28 00:00:00+00:00,731797.0,659858.0,1.109,0.282
2023-03-04 00:00:00+00:00,678996.0,659510.0,1.0295,0.4409
2023-03-08 00:00:00+00:00,656385.0,657413.0,0.9984,0.5031
2023-03-12 00:00:00+00:00,621363.0,655537.0,0.9479,0.6043
2023-03-16 00:00:00+00:00,687640.0,656112.0,1.0481,0.4039
2023-03-20 00:00:00+00:00,725399.0,660433.0,1.0984,0.3033
2023-03-24 00:00:00+00:00,683787.0,661798.0,1.0332,0.4335
2023-03-28 00:00:00+00:00,684623.0,663592.0,1.0317,0.4366
2023-04-01 00:00:00+00:00,702374.0,664115.0,1.0576,0.3848
2023-04-05 00:00:00+00:00,719774.0,666847.0,1.0794,0.3413
2023-04-09 00:00:00+00:00,570129.0,665269.0,0.857,0.786
2023-04-13 00:00:00+00:00,720191.0,666809.0,1.0801,0.3399
2023-04-17 00:00:00+00:00,665181.0,670328.0,0.9923,0.5154
2023-04-21 00:00:00+00:00,771581.0,673866.0,1.145,0.21
2023-04-25 00:00:00+00:00,663868.0,677697.0,0.9796,0.5408
2023-04-29 00:00:00+00:00,628996.0,674459.0,0.9326,0.6348
