symbol,date,close,rsi14,regime
ETHUSDT,2019-11-24,142.83,24.51,bear
ETHUSDT,2019-11-25,146.48,28.65,bear
ETHUSDT,2019-11-26,148.97,31.42,bear
ETHUSDT,2019-11-27,153.01,35.78,bear
ETHUSDT,2019-11-28,151.72,35.01,bear
ETHUSDT,2019-11-29,155.3,38.92,bull
ETHUSDT,2019-11-30,152.54,37.07,bear
ETHUSDT,2019-12-01,151.19,36.16,bull
ETHUSDT,2019-12-02,149.06,34.73,bull
ETHUSDT,2019-12-03,147.96,33.97,bear
ETHUSDT,2019-12-04,146.75,33.12,bear
ETHUSDT,2019-12-05,149.25,36.65,bear
ETHUSDT,2019-12-06,149.19,36.61,bear
ETHUSDT,2019-12-07,148.77,36.23,bear
ETHUSDT,2019-12-08,151.26,40.12,sideways
ETHUSDT,2019-12-09,148.23,37.15,bear
ETHUSDT,2019-12-10,146.27,35.33,bear
ETHUSDT,2019-12-11,143.61,32.98,bear
ETHUSDT,2019-12-12,145.6,36.41,bear
ETHUSDT,2019-12-13,144.94,35.75,bear
ETHUSDT,2019-12-14,142.87,33.71,bear
ETHUSDT,2019-12-15,143.11,34.19,bear
ETHUSDT,2019-12-16,133.61,26.28,bear
ETHUSDT,2019-12-17,122.6,20.39,bear
ETHUSDT,2019-12-18,133.09,35.27,bear
ETHUSDT,2019-12-19,129.32,32.89,bear
ETHUSDT,2019-12-20,129.07,32.73,bear
ETHUSDT,2019-12-21,128.13,32.11,bear
ETHUSDT,2019-12-22,132.37,37.86,bear
ETHUSDT,2019-12-23,128.61,35.03,bear
ETHUSDT,2019-12-24,129.06,35.65,bull
ETHUSDT,2019-12-25,126.45,33.64,bear
ETHUSDT,2019-12-26,126.36,33.57,bear
ETHUSDT,2019-12-27,127.21,34.96,bear
ETHUSDT,2019-12-28,128.32,36.8,sideways
ETHUSDT,2019-12-29,134.76,46.32,sideways
ETHUSDT,2019-12-30,132.63,43.96,sideways
ETHUSDT,2019-12-31,129.61,40.79,sideways
ETHUSDT,2020-01-01,130.8,42.55,sideways
ETHUSDT,2020-01-02,127.41,38.99,sideways
ETHUSDT,2020-01-03,134.17,48.27,sideways
ETHUSDT,2020-01-04,135.07,49.38,sideways
ETHUSDT,2020-01-05,136.28,50.89,sideways
ETHUSDT,2020-01-06,144.3,59.55,bull
ETHUSDT,2020-01-07,143.54,58.5,bull
ETHUSDT,2020-01-08,141.26,55.33,bull
ETHUSDT,2020-01-09,138.98,52.3,bull
ETHUSDT,2020-01-10,143.96,57.76,bull
ETHUSDT,2020-01-11,142.93,56.32,bull
ETHUSDT,2020-01-12,145.87,59.42,bull
ETHUSDT,2020-01-13,144.23,56.98,bear
ETHUSDT,2020-01-14,165.96,72.83,bull
ETHUSDT,2020-01-15,166.23,72.97,bull
ETHUSDT,2020-01-16,164.39,70.43,bull
ETHUSDT,2020-01-17,170.78,73.83,bull
ETHUSDT,2020-01-18,175.37,75.97,bull
ETHUSDT,2020-01-19,166.97,65.44,bull
ETHUSDT,2020-01-20,167.12,65.53,bull
ETHUSDT,2020-01-21,169.7,67.15,sideways
ETHUSDT,2020-01-22,168.29,65.35,sideways
ETHUSDT,2020-01-23,162.93,58.86,bear
ETHUSDT,2020-01-24,163.05,58.96,bear
ETHUSDT,2020-01-25,161.28,56.81,bear
ETHUSDT,2020-01-26,168.08,62.47,sideways
ETHUSDT,2020-01-27,170.93,64.57,sideways
ETHUSDT,2020-01-28,176.37,68.23,sideways
ETHUSDT,2020-01-29,175.05,66.44,sideways
ETHUSDT,2020-01-30,184.69,72.18,bull
ETHUSDT,2020-01-31,180.16,66.43,bull
ETHUSDT,2020-02-01,183.67,68.52,bull
ETHUSDT,2020-02-02,188.62,71.24,bull
ETHUSDT,2020-02-03,189.87,71.9,bull
ETHUSDT,2020-02-04,189.25,71.04,bull
ETHUSDT,2020-02-05,204.23,77.98,bull
ETHUSDT,2020-02-06,212.34,80.69,bull
ETHUSDT,2020-02-07,222.73,83.48,bull
ETHUSDT,2020-02-08,223.15,83.58,bull
ETHUSDT,2020-02-09,228.58,84.9,bull
ETHUSDT,2020-02-10,223.52,78.58,bull
ETHUSDT,2020-02-11,235.85,82.08,bull
ETHUSDT,2020-02-12,265.41,87.4,bull
ETHUSDT,2020-02-13,268.1,87.76,bull
ETHUSDT,2020-02-14,284.22,89.65,bull
ETHUSDT,2020-02-15,264.73,74.65,bull
ETHUSDT,2020-02-16,259.89,71.46,bull
ETHUSDT,2020-02-17,266.36,73.11,bull
ETHUSDT,2020-02-18,281.94,76.63,bull
ETHUSDT,2020-02-19,259.76,63.83,bear
ETHUSDT,2020-02-20,257.95,62.9,bear
ETHUSDT,2020-02-21,265.6,65.19,bear
ETHUSDT,2020-02-22,262.33,63.39,bear
ETHUSDT,2020-02-23,273.75,66.84,bull
ETHUSDT,2020-02-24,265.22,62.13,bear
ETHUSDT,2020-02-25,247.82,53.8,bear
ETHUSDT,2020-02-26,225.68,45.45,bear
ETHUSDT,2020-02-27,226.75,45.89,bear
ETHUSDT,2020-02-28,226.76,45.89,bear
ETHUSDT,2020-02-29,219.85,43.29,bear
ETHUSDT,2020-03-01,218.97,42.96,bear
ETHUSDT,2020-03-02,230.57,48.58,bear
ETHUSDT,2020-03-03,224.48,46.02,bear
ETHUSDT,2020-03-04,224.52,46.04,bear
ETHUSDT,2020-03-05,229.27,48.5,sideways
ETHUSDT,2020-03-06,243.53,55.11,bull
ETHUSDT,2020-03-07,237.85,52.24,bull
ETHUSDT,2020-03-08,200.69,38.19,bear
ETHUSDT,2020-03-09,201.99,38.81,bear
ETHUSDT,2020-03-10,200.77,38.42,bear
ETHUSDT,2020-03-11,194.87,36.51,bear
ETHUSDT,2020-03-12,112.35,20.89,bear
ETHUSDT,2020-03-13,133.2,29.14,bear
ETHUSDT,2020-03-14,123.31,27.66,bear
ETHUSDT,2020-03-15,125.21,28.42,bear
ETHUSDT,2020-03-16,110.61,26.17,bear
ETHUSDT,2020-03-17,113.94,27.58,bear
ETHUSDT,2020-03-18,114.84,27.98,bear
ETHUSDT,2020-03-19,136.59,37.0,bull
ETHUSDT,2020-03-20,132.74,36.14,bear
ETHUSDT,2020-03-21,132.82,36.17,sideways
ETHUSDT,2020-03-22,123.32,33.91,bear
ETHUSDT,2020-03-23,134.91,38.93,bull
ETHUSDT,2020-03-24,138.76,40.55,bull
ETHUSDT,2020-03-25,136.2,39.79,sideways
ETHUSDT,2020-03-26,138.36,40.79,sideways
ETHUSDT,2020-03-27,133.94,39.35,sideways
ETHUSDT,2020-03-28,130.99,38.38,bear
ETHUSDT,2020-03-29,125.58,36.59,sideways
ETHUSDT,2020-03-30,132.9,40.62,bear
ETHUSDT,2020-03-31,133.59,41.0,bear
ETHUSDT,2020-04-01,135.63,42.18,bear
ETHUSDT,2020-04-02,142.03,45.84,sideways
ETHUSDT,2020-04-03,142.09,45.88,sideways
ETHUSDT,2020-04-04,145.22,47.75,bull
ETHUSDT,2020-04-05,143.55,46.82,bull
ETHUSDT,2020-04-06,169.14,59.78,bull
ETHUSDT,2020-04-07,165.1,57.4,bull
ETHUSDT,2020-04-08,172.64,60.56,bull
ETHUSDT,2020-04-09,170.81,59.4,bull
ETHUSDT,2020-04-10,158.41,52.18,bull
ETHUSDT,2020-04-11,158.22,52.07,bull
ETHUSDT,2020-04-12,161.14,53.61,bull
ETHUSDT,2020-04-13,156.28,50.69,bear
ETHUSDT,2020-04-14,157.6,51.47,bear
ETHUSDT,2020-04-15,153.29,48.78,bear
ETHUSDT,2020-04-16,172.16,58.9,sideways
ETHUSDT,2020-04-17,171.64,58.55,bull
ETHUSDT,2020-04-18,186.91,65.0,bull
ETHUSDT,2020-04-19,181.61,61.43,bull
ETHUSDT,2020-04-20,172.3,55.64,bull
ETHUSDT,2020-04-21,172.74,55.85,bull
ETHUSDT,2020-04-22,182.6,60.41,bull
ETHUSDT,2020-04-23,185.03,61.47,bull
ETHUSDT,2020-04-24,189.24,63.29,bull
ETHUSDT,2020-04-25,195.52,65.89,bull
ETHUSDT,2020-04-26,197.32,66.62,bull
ETHUSDT,2020-04-27,197.22,66.54,bull
ETHUSDT,2020-04-28,198.42,67.08,bull
ETHUSDT,2020-04-29,216.97,74.09,bull
ETHUSDT,2020-04-30,207.6,66.4,bull
ETHUSDT,2020-05-01,214.22,68.86,bull
ETHUSDT,2020-05-02,215.33,69.27,bull
ETHUSDT,2020-05-03,210.93,65.62,bull
ETHUSDT,2020-05-04,208.17,63.36,bull
ETHUSDT,2020-05-05,206.77,62.19,bull
ETHUSDT,2020-05-06,204.06,59.88,bear
ETHUSDT,2020-05-07,212.29,64.22,sideways
ETHUSDT,2020-05-08,212.99,64.57,bear
ETHUSDT,2020-05-09,211.6,63.24,bear
ETHUSDT,2020-05-10,188.6,46.31,bear
ETHUSDT,2020-05-11,185.91,44.8,bear
ETHUSDT,2020-05-12,189.31,47.15,bear
ETHUSDT,2020-05-13,199.19,53.36,bear
ETHUSDT,2020-05-14,202.95,55.49,bear
ETHUSDT,2020-05-15,195.62,50.62,bear
ETHUSDT,2020-05-16,200.68,53.64,bear
ETHUSDT,2020-05-17,207.16,57.26,bull
ETHUSDT,2020-05-18,214.53,60.99,bull
ETHUSDT,2020-05-19,213.45,60.16,bull
ETHUSDT,2020-05-20,210.1,57.55,bull
ETHUSDT,2020-05-21,199.88,50.37,bear
ETHUSDT,2020-05-22,207.17,54.71,bull
ETHUSDT,2020-05-23,208.69,55.59,bull
ETHUSDT,2020-05-24,202.37,51.17,bear
ETHUSDT,2020-05-25,205.32,53.04,bear
ETHUSDT,2020-05-26,201.9,50.62,bear
ETHUSDT,2020-05-27,208.86,55.12,bear
ETHUSDT,2020-05-28,219.84,61.13,bull
ETHUSDT,2020-05-29,220.68,61.56,bull
ETHUSDT,2020-05-30,242.35,70.51,bull
ETHUSDT,2020-05-31,230.98,62.31,bull
ETHUSDT,2020-06-01,246.99,67.96,bull
ETHUSDT,2020-06-02,237.22,61.86,bull
ETHUSDT,2020-06-03,244.18,64.32,bull
ETHUSDT,2020-06-04,244.43,64.41,bull
ETHUSDT,2020-06-05,241.22,62.27,bull
ETHUSDT,2020-06-06,241.93,62.57,bear
ETHUSDT,2020-06-07,245.17,63.96,bull
ETHUSDT,2020-06-08,246.31,64.46,bear
ETHUSDT,2020-06-09,244.91,63.3,sideways
ETHUSDT,2020-06-10,247.44,64.54,sideways
ETHUSDT,2020-06-11,231.7,52.6,bear
ETHUSDT,2020-06-12,237.49,55.84,bear
ETHUSDT,2020-06-13,238.91,56.62,bear
ETHUSDT,2020-06-14,234.11,53.19,bear
ETHUSDT,2020-06-15,229.93,50.33,bear
ETHUSDT,2020-06-16,234.42,53.24,bear
ETHUSDT,2020-06-17,233.03,52.22,bear
ETHUSDT,2020-06-18,232.1,51.51,sideways
ETHUSDT,2020-06-19,227.14,47.77,bear
ETHUSDT,2020-06-20,229.27,49.47,bear
ETHUSDT,2020-06-21,228.99,49.24,bear
ETHUSDT,2020-06-22,242.53,59.0,bull
ETHUSDT,2020-06-23,244.14,59.99,bull
ETHUSDT,2020-06-24,235.77,52.87,sideways
ETHUSDT,2020-06-25,232.94,50.69,sideways
ETHUSDT,2020-06-26,229.67,48.2,sideways
ETHUSDT,2020-06-27,222.96,43.49,bear
ETHUSDT,2020-06-28,225.35,45.53,bear
ETHUSDT,2020-06-29,228.19,47.94,bear
ETHUSDT,2020-06-30,226.32,46.48,bear
ETHUSDT,2020-07-01,231.11,50.62,bear
ETHUSDT,2020-07-02,229.39,49.15,bear
ETHUSDT,2020-07-03,225.39,45.82,bear
ETHUSDT,2020-07-04,229.07,49.23,bull
ETHUSDT,2020-07-05,227.66,47.99,bull
ETHUSDT,2020-07-06,241.51,58.96,bull
ETHUSDT,2020-07-07,239.08,56.7,bull
ETHUSDT,2020-07-08,246.67,61.65,bull
ETHUSDT,2020-07-09,243.02,58.2,bull
ETHUSDT,2020-07-10,240.98,56.32,bull
ETHUSDT,2020-07-11,239.46,54.88,bull
ETHUSDT,2020-07-12,242.13,56.95,bull
ETHUSDT,2020-07-13,239.6,54.41,bear
ETHUSDT,2020-07-14,240.21,54.93,sideways
ETHUSDT,2020-07-15,238.42,53.0,bear
ETHUSDT,2020-07-16,233.64,48.15,bear
ETHUSDT,2020-07-17,232.77,47.3,bear
ETHUSDT,2020-07-18,235.48,50.25,bear
ETHUSDT,2020-07-19,238.49,53.35,bear
ETHUSDT,2020-07-20,236.15,50.7,bear
ETHUSDT,2020-07-21,245.02,59.03,bull
ETHUSDT,2020-07-22,262.19,69.7,bull
ETHUSDT,2020-07-23,274.69,74.84,bull
ETHUSDT,2020-07-24,279.22,76.4,bull
ETHUSDT,2020-07-25,304.06,82.73,bull
ETHUSDT,2020-07-26,309.64,83.78,bull
ETHUSDT,2020-07-27,321.51,85.77,bull
ETHUSDT,2020-07-28,316.66,81.38,bull
ETHUSDT,2020-07-29,318.19,81.7,bull
ETHUSDT,2020-07-30,334.59,84.71,bull
ETHUSDT,2020-07-31,345.55,86.33,bull
ETHUSDT,2020-08-01,385.2,90.32,bull
ETHUSDT,2020-08-02,370.67,80.99,bull
ETHUSDT,2020-08-03,386.3,83.02,bull
ETHUSDT,2020-08-04,389.88,83.46,bull
ETHUSDT,2020-08-05,401.59,84.83,bull
ETHUSDT,2020-08-06,394.96,80.74,bull
ETHUSDT,2020-08-07,379.51,72.03,bull
ETHUSDT,2020-08-08,393.99,74.78,sideways
ETHUSDT,2020-08-09,391.12,73.25,sideways
ETHUSDT,2020-08-10,395.89,74.19,sideways
ETHUSDT,2020-08-11,380.38,66.0,bear
ETHUSDT,2020-08-12,391.02,68.57,bear
ETHUSDT,2020-08-13,428.74,75.6,bull
ETHUSDT,2020-08-14,437.4,76.87,bull
ETHUSDT,2020-08-15,433.35,74.9,bull
ETHUSDT,2020-08-16,433.79,74.97,bull
ETHUSDT,2020-08-17,429.53,72.7,bull
ETHUSDT,2020-08-18,423.67,69.58,bull
ETHUSDT,2020-08-19,406.46,61.25,bull
ETHUSDT,2020-08-20,416.44,63.95,bear
ETHUSDT,2020-08-21,389.13,53.07,bear
ETHUSDT,2020-08-22,395.84,55.09,bear
ETHUSDT,2020-08-23,391.38,53.44,bear
ETHUSDT,2020-08-24,408.14,58.47,bear
ETHUSDT,2020-08-25,384.0,50.08,bear
ETHUSDT,2020-08-26,386.47,50.86,bear
ETHUSDT,2020-08-27,382.63,49.57,bear
ETHUSDT,2020-08-28,395.87,53.91,sideways
ETHUSDT,2020-08-29,399.92,55.19,sideways
ETHUSDT,2020-08-30,428.4,62.93,bull
ETHUSDT,2020-08-31,435.08,64.48,bull
ETHUSDT,2020-09-01,477.05,72.32,bull
ETHUSDT,2020-09-02,440.04,59.79,bull
ETHUSDT,2020-09-03,385.67,46.93,sideways
ETHUSDT,2020-09-04,388.24,47.5,bear
ETHUSDT,2020-09-05,335.26,38.3,bear
ETHUSDT,2020-09-06,353.36,42.4,bear
ETHUSDT,2020-09-07,352.67,42.29,bear
ETHUSDT,2020-09-08,337.6,39.74,bear
ETHUSDT,2020-09-09,351.11,43.05,bear
ETHUSDT,2020-09-10,368.1,47.0,bear
ETHUSDT,2020-09-11,374.7,48.49,bear
ETHUSDT,2020-09-12,387.18,51.29,bull
ETHUSDT,2020-09-13,365.57,46.57,sideways
ETHUSDT,2020-09-14,377.27,49.29,sideways
ETHUSDT,2020-09-15,364.84,46.58,sideways
ETHUSDT,2020-09-16,365.81,46.83,sideways
ETHUSDT,2020-09-17,389.02,52.46,sideways
ETHUSDT,2020-09-18,384.36,51.29,sideways
ETHUSDT,2020-09-19,385.54,51.58,bear
ETHUSDT,2020-09-20,371.05,47.75,sideways
ETHUSDT,2020-09-21,341.79,41.1,bear
ETHUSDT,2020-09-22,344.5,41.91,bear
ETHUSDT,2020-09-23,321.12,37.18,bear
ETHUSDT,2020-09-24,349.36,45.22,bear
ETHUSDT,2020-09-25,352.18,45.97,bear
ETHUSDT,2020-09-26,355.49,46.88,bear
ETHUSDT,2020-09-27,357.44,47.44,bear
ETHUSDT,2020-09-28,355.16,46.82,bull
ETHUSDT,2020-09-29,359.76,48.29,bull
ETHUSDT,2020-09-30,359.94,48.35,bull
ETHUSDT,2020-10-01,353.21,46.18,sideways
ETHUSDT,2020-10-02,346.24,43.97,bear
ETHUSDT,2020-10-03,346.52,44.09,bear
ETHUSDT,2020-10-04,352.58,46.65,bear
ETHUSDT,2020-10-05,353.96,47.25,bear
ETHUSDT,2020-10-06,340.82,42.41,bear
ETHUSDT,2020-10-07,341.81,42.88,bear
ETHUSDT,2020-10-08,350.77,47.13,bear
ETHUSDT,2020-10-09,365.59,53.31,bull
ETHUSDT,2020-10-10,370.97,55.35,bull
ETHUSDT,2020-10-11,375.14,56.92,bull
ETHUSDT,2020-10-12,387.73,61.35,bull
ETHUSDT,2020-10-13,381.19,58.01,bull
ETHUSDT,2020-10-14,379.48,57.14,bull
ETHUSDT,2020-10-15,377.44,56.06,bull
ETHUSDT,2020-10-16,366.23,50.39,bull
ETHUSDT,2020-10-17,368.86,51.62,bear
ETHUSDT,2020-10-18,378.21,55.84,sideways
ETHUSDT,2020-10-19,379.94,56.59,bear
ETHUSDT,2020-10-20,369.14,50.77,bear
ETHUSDT,2020-10-21,392.19,60.18,bull
ETHUSDT,2020-10-22,413.77,66.61,bull
ETHUSDT,2020-10-23,409.77,64.53,bull
ETHUSDT,2020-10-24,412.46,65.31,bull
ETHUSDT,2020-10-25,406.22,61.89,bull
ETHUSDT,2020-10-26,393.89,55.69,bull
ETHUSDT,2020-10-27,404.0,59.29,bull
ETHUSDT,2020-10-28,388.65,52.33,bear
ETHUSDT,2020-10-29,386.73,51.52,bear
ETHUSDT,2020-10-30,382.82,49.82,bear
ETHUSDT,2020-10-31,386.59,51.48,bear
ETHUSDT,2020-11-01,396.36,55.59,bear
ETHUSDT,2020-11-02,383.16,49.49,bear
ETHUSDT,2020-11-03,387.6,51.42,bear
ETHUSDT,2020-11-04,402.14,57.19,bull
ETHUSDT,2020-11-05,414.07,61.26,bull
ETHUSDT,2020-11-06,454.72,71.27,bull
ETHUSDT,2020-11-07,435.71,63.06,bull
ETHUSDT,2020-11-08,453.55,66.91,bull
ETHUSDT,2020-11-09,444.16,63.18,bull
ETHUSDT,2020-11-10,449.68,64.43,bull
ETHUSDT,2020-11-11,462.96,67.32,bull
ETHUSDT,2020-11-12,461.01,66.47,bull
ETHUSDT,2020-11-13,474.63,69.39,bull
ETHUSDT,2020-11-14,460.15,63.1,bull
ETHUSDT,2020-11-15,447.56,58.16,bear
ETHUSDT,2020-11-16,459.94,61.36,bull
ETHUSDT,2020-11-17,480.36,65.99,bull
ETHUSDT,2020-11-18,479.48,65.62,bull
ETHUSDT,2020-11-19,471.63,62.32,bull
ETHUSDT,2020-11-20,509.74,70.17,bull
ETHUSDT,2020-11-21,549.49,75.83,bull
ETHUSDT,2020-11-22,558.07,76.85,bull
ETHUSDT,2020-11-23,608.45,81.73,bull
ETHUSDT,2020-11-24,603.9,80.09,bull
ETHUSDT,2020-11-25,570.69,69.17,bull
ETHUSDT,2020-11-26,518.8,56.26,bull
ETHUSDT,2020-11-27,517.49,55.97,sideways
ETHUSDT,2020-11-28,538.23,59.46,bear
ETHUSDT,2020-11-29,575.76,64.89,sideways
ETHUSDT,2020-11-30,614.84,69.47,sideways
ETHUSDT,2020-12-01,587.32,63.21,bear
ETHUSDT,2020-12-02,598.35,64.59,bull
ETHUSDT,2020-12-03,616.71,66.81,bull
ETHUSDT,2020-12-04,569.35,56.88,bull
ETHUSDT,2020-12-05,596.6,60.52,bull
ETHUSDT,2020-12-06,601.91,61.21,bull
ETHUSDT,2020-12-07,591.84,59.11,bear
ETHUSDT,2020-12-08,554.83,52.04,bear
ETHUSDT,2020-12-09,573.48,54.96,bear
ETHUSDT,2020-12-10,559.68,52.42,bear
ETHUSDT,2020-12-11,545.8,49.92,bear
ETHUSDT,2020-12-12,568.57,53.81,bear
ETHUSDT,2020-12-13,589.66,57.14,bear
ETHUSDT,2020-12-14,586.01,56.38,bear
ETHUSDT,2020-12-15,589.36,56.94,bull
ETHUSDT,2020-12-16,636.18,63.96,bull
ETHUSDT,2020-12-17,642.87,64.84,bull
ETHUSDT,2020-12-18,654.81,66.41,bull
ETHUSDT,2020-12-19,659.3,67.01,bull
ETHUSDT,2020-12-20,638.29,61.48,bull
ETHUSDT,2020-12-21,609.82,54.88,bull
ETHUSDT,2020-12-22,634.85,59.04,bull
ETHUSDT,2020-12-23,583.71,49.07,bear
ETHUSDT,2020-12-24,611.61,53.67,bear
ETHUSDT,2020-12-25,626.41,55.94,bear
ETHUSDT,2020-12-26,635.84,57.37,bear
ETHUSDT,2020-12-27,682.64,63.69,bull
ETHUSDT,2020-12-28,730.4,68.78,bull
ETHUSDT,2020-12-29,731.52,68.89,bull
ETHUSDT,2020-12-30,751.62,70.87,bull
ETHUSDT,2020-12-31,737.8,67.68,bull
ETHUSDT,2021-01-01,730.37,65.95,bull
ETHUSDT,2021-01-02,774.53,70.72,bull
ETHUSDT,2021-01-03,975.51,82.64,bull
ETHUSDT,2021-01-04,1040.23,84.79,bull
ETHUSDT,2021-01-05,1100.01,86.45,bull
ETHUSDT,2021-01-06,1207.11,88.82,bull
ETHUSDT,2021-01-07,1225.68,89.17,bull
ETHUSDT,2021-01-08,1224.2,88.93,bull
ETHUSDT,2021-01-09,1281.08,90.04,bull
ETHUSDT,2021-01-10,1262.25,86.93,bull
ETHUSDT,2021-01-11,1090.15,64.84,sideways
ETHUSDT,2021-01-12,1043.43,60.36,bear
ETHUSDT,2021-01-13,1130.74,65.2,bear
ETHUSDT,2021-01-14,1218.45,69.26,bear
ETHUSDT,2021-01-15,1171.83,64.92,bear
ETHUSDT,2021-01-16,1233.54,67.8,bear
ETHUSDT,2021-01-17,1230.17,67.47,bear
ETHUSDT,2021-01-18,1257.28,68.77,bull
ETHUSDT,2021-01-19,1377.3,73.76,bull
ETHUSDT,2021-01-20,1382.27,73.95,bull
ETHUSDT,2021-01-21,1121.57,52.83,bear
ETHUSDT,2021-01-22,1236.51,58.46,sideways
ETHUSDT,2021-01-23,1230.99,58.1,bear
ETHUSDT,2021-01-24,1391.61,64.86,bull
ETHUSDT,2021-01-25,1324.41,60.47,sideways
ETHUSDT,2021-01-26,1357.06,61.82,bear
ETHUSDT,2021-01-27,1253.19,55.33,bear
ETHUSDT,2021-01-28,1332.49,58.88,bull
ETHUSDT,2021-01-29,1382.52,60.99,bull
ETHUSDT,2021-01-30,1376.12,60.56,bull
ETHUSDT,2021-01-31,1314.99,56.49,bear
ETHUSDT,2021-02-01,1369.04,59.1,sideways
ETHUSDT,2021-02-02,1515.19,65.2,bull
ETHUSDT,2021-02-03,1660.91,70.0,bull
ETHUSDT,2021-02-04,1594.76,65.58,bull
ETHUSDT,2021-02-05,1718.65,69.47,bull
ETHUSDT,2021-02-06,1677.85,66.79,bull
ETHUSDT,2021-02-07,1614.23,62.73,bull
ETHUSDT,2021-02-08,1746.62,67.2,bull
ETHUSDT,2021-02-09,1768.04,67.87,bull
ETHUSDT,2021-02-10,1744.24,66.25,sideways
ETHUSDT,2021-02-11,1783.8,67.63,bull
ETHUSDT,2021-02-12,1843.53,69.66,bull
ETHUSDT,2021-02-13,1814.11,67.42,bull
ETHUSDT,2021-02-14,1805.08,66.71,bull
ETHUSDT,2021-02-15,1779.79,64.67,sideways
ETHUSDT,2021-02-16,1781.07,64.72,sideways
ETHUSDT,2021-02-17,1848.46,67.78,bull
ETHUSDT,2021-02-18,1937.45,71.31,bull
ETHUSDT,2021-02-19,1960.16,72.15,bull
ETHUSDT,2021-02-20,1919.53,68.3,bull
ETHUSDT,2021-02-21,1935.6,69.0,bull
ETHUSDT,2021-02-22,1781.99,56.16,sideways
ETHUSDT,2021-02-23,1570.2,44.01,bear
ETHUSDT,2021-02-24,1626.58,47.28,bear
ETHUSDT,2021-02-25,1475.7,40.46,bear
ETHUSDT,2021-02-26,1446.03,39.26,bear
ETHUSDT,2021-02-27,1459.97,40.16,bear
ETHUSDT,2021-02-28,1416.05,38.25,bear
ETHUSDT,2021-03-01,1564.71,47.39,bear
ETHUSDT,2021-03-02,1492.61,43.99,bear
ETHUSDT,2021-03-03,1575.85,48.58,bear
ETHUSDT,2021-03-04,1541.91,46.89,bull
ETHUSDT,2021-03-05,1533.28,46.45,bull
ETHUSDT,2021-03-06,1654.74,53.14,bull
ETHUSDT,2021-03-07,1723.15,56.45,bull
ETHUSDT,2021-03-08,1834.73,61.24,bull
ETHUSDT,2021-03-09,1868.05,62.57,bull
ETHUSDT,2021-03-10,1799.17,58.14,bull
ETHUSDT,2021-03-11,1826.19,59.36,bull
ETHUSDT,2021-03-12,1772.1,55.86,bull
ETHUSDT,2021-03-13,1924.69,62.56,bull
ETHUSDT,2021-03-14,1854.56,58.19,bull
ETHUSDT,2021-03-15,1791.7,54.51,bear
ETHUSDT,2021-03-16,1806.97,55.25,bear
ETHUSDT,2021-03-17,1823.45,56.08,sideways
ETHUSDT,2021-03-18,1782.86,53.45,bear
ETHUSDT,2021-03-19,1817.62,55.38,sideways
ETHUSDT,2021-03-20,1812.63,55.03,bear
ETHUSDT,2021-03-21,1788.22,53.24,bear
ETHUSDT,2021-03-22,1691.33,46.76,bear
ETHUSDT,2021-03-23,1678.65,45.97,bear
ETHUSDT,2021-03-24,1593.41,40.96,bear
ETHUSDT,2021-03-25,1595.36,41.12,bear
ETHUSDT,2021-03-26,1702.84,49.19,bear
ETHUSDT,2021-03-27,1716.49,50.12,bear
ETHUSDT,2021-03-28,1691.36,48.36,bear
ETHUSDT,2021-03-29,1819.68,56.73,bull
ETHUSDT,2021-03-30,1846.03,58.23,bull
ETHUSDT,2021-03-31,1918.36,62.11,bull
ETHUSDT,2021-04-01,1977.28,64.96,bull
ETHUSDT,2021-04-02,2143.23,71.48,bull
ETHUSDT,2021-04-03,2028.42,62.78,bull
ETHUSDT,2021-04-04,2093.12,65.34,bull
ETHUSDT,2021-04-05,2107.89,65.92,bull
ETHUSDT,2021-04-06,2118.38,66.34,bull
ETHUSDT,2021-04-07,1971.08,55.76,bull
ETHUSDT,2021-04-08,2088.57,61.09,bull
ETHUSDT,2021-04-09,2072.11,60.0,bear
ETHUSDT,2021-04-10,2135.94,62.78,sideways
ETHUSDT,2021-04-11,2157.66,63.7,sideways
ETHUSDT,2021-04-12,2139.35,62.3,sideways
ETHUSDT,2021-04-13,2299.19,68.76,bull
ETHUSDT,2021-04-14,2435.1,73.01,bull
ETHUSDT,2021-04-15,2519.12,75.24,bull
ETHUSDT,2021-04-16,2431.95,68.86,bull
ETHUSDT,2021-04-17,2344.9,63.11,bull
ETHUSDT,2021-04-18,2237.14,56.79,sideways
ETHUSDT,2021-04-19,2166.19,53.02,sideways
ETHUSDT,2021-04-20,2330.21,59.68,sideways
ETHUSDT,2021-04-21,2364.75,60.94,bear
ETHUSDT,2021-04-22,2403.54,62.35,bear
ETHUSDT,2021-04-23,2363.59,59.94,bear
ETHUSDT,2021-04-24,2211.63,51.74,bear
ETHUSDT,2021-04-25,2316.06,56.18,bull
ETHUSDT,2021-04-26,2534.48,63.7,bull
ETHUSDT,2021-04-27,2662.87,67.25,bull
ETHUSDT,2021-04-28,2746.38,69.36,bull
ETHUSDT,2021-04-29,2756.88,69.62,bull
ETHUSDT,2021-04-30,2773.21,70.05,bull
ETHUSDT,2021-05-01,2945.89,74.23,bull
ETHUSDT,2021-05-02,2952.06,74.37,bull
ETHUSDT,2021-05-03,3431.09,82.28,bull
ETHUSDT,2021-05-04,3253.63,73.26,bull
ETHUSDT,2021-05-05,3522.78,77.32,bull
ETHUSDT,2021-05-06,3490.88,75.85,bull
