symbol,date,daily_avg,daily_min,daily_max,daily_count,neg_pct_7d,f9_norm
ETHUSDT,2024-04-28,8.631333333333333e-05,8.272e-05,9.322e-05,3,0.0476190476190476,0.375
ETHUSDT,2024-04-29,8.265666666666667e-05,5.981e-05,0.0001,3,0.0,0.3669
ETHUSDT,2024-04-30,6.264666666666666e-05,3.887e-05,7.518e-05,3,0.0,0.3749
ETHUSDT,2024-05-01,4.7006666666666665e-05,1.865e-05,7.347e-05,3,0.0,0.3812
ETHUSDT,2024-05-02,5.750000000000001e-05,-8.6e-07,9.579e-05,3,0.0476190476190476,0.3865
ETHUSDT,2024-05-03,3.2193333333333336e-05,2.157e-05,4.044e-05,3,0.0476190476190476,0.3966
ETHUSDT,2024-05-04,6.585333333333333e-05,4.29e-05,8.465e-05,3,0.0476190476190476,0.3832
ETHUSDT,2024-05-05,7.939999999999999e-05,5.578e-05,9.394e-05,3,0.0476190476190476,0.3778
ETHUSDT,2024-05-06,8.198e-05,5.569e-05,0.0001,3,0.0476190476190476,0.3767
ETHUSDT,2024-05-07,6.116e-05,4.028e-05,7.342e-05,3,0.0476190476190476,0.3851
ETHUSDT,2024-05-08,8.333333333333333e-05,7.236e-05,0.0001,3,0.0476190476190476,0.3762
ETHUSDT,2024-05-09,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-10,8.059e-05,5.137e-05,0.0001,3,0.0,0.3678
ETHUSDT,2024-05-11,7.594999999999999e-05,6.69e-05,8.517e-05,3,0.0,0.3696
ETHUSDT,2024-05-12,7.180999999999999e-05,6.269e-05,8.01e-05,3,0.0,0.3713
ETHUSDT,2024-05-13,8.609666666666667e-05,5.829e-05,0.0001,3,0.0,0.3656
ETHUSDT,2024-05-14,9.088e-05,8.14e-05,0.0001,3,0.0,0.3636
ETHUSDT,2024-05-15,9.111e-05,8.171e-05,0.0001,3,0.0,0.3636
ETHUSDT,2024-05-16,7.284666666666667e-05,5.401e-05,0.0001,3,0.0,0.3709
ETHUSDT,2024-05-17,6.062666666666666e-05,4.333e-05,8.531e-05,3,0.0,0.3757
ETHUSDT,2024-05-18,6.253e-05,3.431e-05,7.815e-05,3,0.0,0.375
ETHUSDT,2024-05-19,6.554666666666667e-05,3.451e-05,8.825e-05,3,0.0,0.3738
ETHUSDT,2024-05-20,5.410333333333333e-05,1.916e-05,9.672e-05,3,0.0,0.3784
ETHUSDT,2024-05-21,0.0001313466666666,0.0001,0.00019404,3,0.0,0.3475
ETHUSDT,2024-05-22,0.00012547,0.0001,0.00015189,3,0.0,0.3498
ETHUSDT,2024-05-23,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-24,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-25,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-26,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-27,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-05-28,0.0001073,0.0001,0.0001219,3,0.0,0.3571
ETHUSDT,2024-05-29,0.0001506166666666,0.0001,0.000177,3,0.0,0.3398
ETHUSDT,2024-05-30,0.0001942166666666,0.00014202,0.00025357,3,0.0,0.3223
ETHUSDT,2024-05-31,0.0001103733333333,0.0001,0.00012319,3,0.0,0.3559
ETHUSDT,2024-06-01,0.00013899,0.00011557,0.00017131,3,0.0,0.3444
ETHUSDT,2024-06-02,0.0001189833333333,0.0001,0.00015695,3,0.0,0.3524
ETHUSDT,2024-06-03,0.0001377333333333,0.00012702,0.00015803,3,0.0,0.3449
ETHUSDT,2024-06-04,0.0001026666666666,0.0001,0.000108,3,0.0,0.3589
ETHUSDT,2024-06-05,0.0001254266666666,0.0001,0.00016969,3,0.0,0.3498
ETHUSDT,2024-06-06,0.0001825933333333,0.00014989,0.00020328,3,0.0,0.327
ETHUSDT,2024-06-07,0.00015454,0.00013228,0.00017029,3,0.0,0.3382
ETHUSDT,2024-06-08,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-09,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-10,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-11,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-12,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-13,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-14,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-15,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-16,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-17,9.712333333333332e-05,9.137e-05,0.0001,3,0.0,0.3612
ETHUSDT,2024-06-18,6.898666666666667e-05,6.211e-05,7.836e-05,3,0.0,0.3724
ETHUSDT,2024-06-19,8.707333333333333e-05,6.122e-05,0.0001,3,0.0,0.3652
ETHUSDT,2024-06-20,6.519e-05,3.148e-05,0.0001,3,0.0,0.3739
ETHUSDT,2024-06-21,4.283e-05,7.46e-06,0.0001,3,0.0,0.3829
ETHUSDT,2024-06-22,4.771666666666666e-05,3.914e-05,5.837e-05,3,0.0,0.3809
ETHUSDT,2024-06-23,4.965000000000001e-05,3.591e-05,6.71e-05,3,0.0,0.3801
ETHUSDT,2024-06-24,8.360666666666667e-05,7.41e-05,0.0001,3,0.0,0.3666
ETHUSDT,2024-06-25,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-26,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-27,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-28,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-29,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-06-30,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-01,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-02,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-03,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-04,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-05,8.157666666666667e-05,4.923e-05,0.0001,3,0.0,0.3674
ETHUSDT,2024-07-06,7.150333333333333e-05,5.847e-05,9.007e-05,3,0.0,0.3714
ETHUSDT,2024-07-07,6.0893333333333335e-05,3.941e-05,8.938e-05,3,0.0,0.3756
ETHUSDT,2024-07-08,7.593333333333334e-05,3.423e-05,0.0001,3,0.0,0.3696
ETHUSDT,2024-07-09,4.837666666666666e-05,1.078e-05,7.754e-05,3,0.0,0.3806
ETHUSDT,2024-07-10,5.153e-05,1.713e-05,0.0001,3,0.0,0.3794
ETHUSDT,2024-07-11,6.180333333333334e-05,4.282e-05,8.656e-05,3,0.0,0.3753
ETHUSDT,2024-07-12,7.294666666666666e-05,4.73e-05,0.0001,3,0.0,0.3708
ETHUSDT,2024-07-13,9.194666666666669e-05,7.584e-05,0.0001,3,0.0,0.3632
ETHUSDT,2024-07-14,6.515333333333334e-05,3.194e-05,0.0001,3,0.0,0.3739
ETHUSDT,2024-07-15,6.128666666666666e-05,4.043e-05,9.653e-05,3,0.0,0.3755
ETHUSDT,2024-07-16,6.279e-05,2.643e-05,9.799e-05,3,0.0,0.3749
ETHUSDT,2024-07-17,6.667e-05,5.824e-05,8.064e-05,3,0.0,0.3733
ETHUSDT,2024-07-18,6.654666666666666e-05,3.237e-05,0.0001,3,0.0,0.3734
ETHUSDT,2024-07-19,7.513333333333333e-05,4.387e-05,0.0001,3,0.0,0.3699
ETHUSDT,2024-07-20,5.437333333333333e-05,2.468e-05,8.573e-05,3,0.0,0.3783
ETHUSDT,2024-07-21,6.081666666666667e-05,1.524e-05,0.0001,3,0.0,0.3757
ETHUSDT,2024-07-22,6.812e-05,2.82e-05,9.867e-05,3,0.0,0.3728
ETHUSDT,2024-07-23,8.935000000000002e-05,7.792e-05,0.0001,3,0.0,0.3643
ETHUSDT,2024-07-24,7.655666666666667e-05,6.706e-05,8.396e-05,3,0.0,0.3694
ETHUSDT,2024-07-25,4.4613333333333335e-05,2.04e-06,9.46e-05,3,0.0,0.3822
ETHUSDT,2024-07-26,4.033333333333333e-05,3.903e-05,4.196e-05,3,0.0,0.3839
ETHUSDT,2024-07-27,4.0839999999999995e-05,1.78e-05,7.422e-05,3,0.0,0.3837
ETHUSDT,2024-07-28,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-29,9.391333333333331e-05,8.174e-05,0.0001,3,0.0,0.3624
ETHUSDT,2024-07-30,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-07-31,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-08-01,8.657666666666667e-05,5.973e-05,0.0001,3,0.0,0.3654
ETHUSDT,2024-08-02,6.399e-05,3.785e-05,7.771e-05,3,0.0,0.3744
ETHUSDT,2024-08-03,5.411e-05,2.92e-05,8.493e-05,3,0.0,0.3784
ETHUSDT,2024-08-04,4.2103333333333334e-05,1.635e-05,6.815e-05,3,0.0,0.3832
ETHUSDT,2024-08-05,-2.6413333333333337e-05,-5.766e-05,-4.58e-06,3,0.1428571428571428,0.4391
ETHUSDT,2024-08-06,-4.684333333333334e-05,-0.00010667,-1.11e-05,3,0.2857142857142857,0.4759
ETHUSDT,2024-08-07,-3.1146666666666664e-05,-4.478e-05,-6.16e-06,3,0.4285714285714285,0.4982
ETHUSDT,2024-08-08,-2.9656666666666667e-05,-4.377e-05,-1.083e-05,3,0.5714285714285714,0.5261
ETHUSDT,2024-08-09,8.66e-06,-2.753e-05,4.212e-05,3,0.6190476190476191,0.5203
ETHUSDT,2024-08-10,2.8966666666666676e-06,-4.249e-05,3.504e-05,3,0.6666666666666666,0.5322
ETHUSDT,2024-08-11,1.4566666666666666e-06,-8.82e-06,9.73e-06,3,0.7142857142857143,0.5423
ETHUSDT,2024-08-12,4.745666666666667e-05,1.047e-05,6.766e-05,3,0.5714285714285714,0.4953
ETHUSDT,2024-08-13,-8.920000000000001e-06,-6.036e-05,7.892e-05,3,0.5238095238095238,0.5083
ETHUSDT,2024-08-14,8.633333333333336e-07,-3.462e-05,3.166e-05,3,0.4285714285714285,0.4854
ETHUSDT,2024-08-15,4.4936666666666666e-05,6.62e-06,7.775e-05,3,0.2857142857142857,0.4392
ETHUSDT,2024-08-16,1.4286666666666668e-05,-1.182e-05,3.363e-05,3,0.2857142857142857,0.4514
ETHUSDT,2024-08-17,-1.1693333333333332e-05,-3.471e-05,2.448e-05,3,0.3333333333333333,0.4713
ETHUSDT,2024-08-18,-1.3553333333333331e-05,-4.706e-05,7.82e-06,3,0.3809523809523809,0.4816
ETHUSDT,2024-08-19,-1.4436666666666668e-05,-3.66e-05,8.59e-06,3,0.4761904761904761,0.501
ETHUSDT,2024-08-20,7.333333333333331e-07,-2.726e-05,1.977e-05,3,0.4285714285714285,0.4854
ETHUSDT,2024-08-21,2.5916666666666665e-05,1.33e-05,4.139e-05,3,0.3809523809523809,0.4658
ETHUSDT,2024-08-22,1.536e-05,-9.46e-06,3.544e-05,3,0.4285714285714285,0.4796
ETHUSDT,2024-08-23,4.1666666666666665e-05,-1.72e-06,6.601e-05,3,0.4285714285714285,0.469
ETHUSDT,2024-08-24,1.5666666666666685e-07,-1.504e-05,9.7e-06,3,0.3809523809523809,0.4761
ETHUSDT,2024-08-25,8.336666666666666e-06,-3.389e-05,3.311e-05,3,0.3333333333333333,0.4633
ETHUSDT,2024-08-26,4.720333333333333e-05,2.145e-05,6.339e-05,3,0.238095238095238,0.4287
ETHUSDT,2024-08-27,7.32e-05,5.093e-05,9.438e-05,3,0.1904761904761904,0.4088
ETHUSDT,2024-08-28,-1.8003333333333334e-05,-6.098e-05,1.459e-05,3,0.2857142857142857,0.4643
ETHUSDT,2024-08-29,3.21e-06,-4.09e-06,1.16e-05,3,0.2857142857142857,0.4559
ETHUSDT,2024-08-30,3.335e-05,1.032e-05,5.49e-05,3,0.238095238095238,0.4343
ETHUSDT,2024-08-31,7.674666666666667e-05,7.237e-05,7.976e-05,3,0.1904761904761904,0.4074
ETHUSDT,2024-09-01,4.6513333333333334e-05,4.183e-05,5.272e-05,3,0.1428571428571428,0.41
ETHUSDT,2024-09-02,2.854e-05,-2.406e-05,7.064e-05,3,0.1904761904761904,0.4267
ETHUSDT,2024-09-03,5.256333333333333e-05,4.883e-05,5.67e-05,3,0.1904761904761904,0.4171
ETHUSDT,2024-09-04,4.259333333333333e-05,-1.109e-05,8.054e-05,3,0.1428571428571428,0.4115
ETHUSDT,2024-09-05,3.371666666666666e-05,2.41e-05,4.539e-05,3,0.0952380952380952,0.4056
ETHUSDT,2024-09-06,4.1800000000000006e-05,3.662e-05,4.871e-05,3,0.0952380952380952,0.4023
ETHUSDT,2024-09-07,7.853333333333333e-06,-5.37e-06,2.652e-05,3,0.1428571428571428,0.4254
ETHUSDT,2024-09-08,3.4263333333333334e-05,1.827e-05,5.363e-05,3,0.1428571428571428,0.4149
ETHUSDT,2024-09-09,8.986666666666666e-06,-1.156e-05,3.085e-05,3,0.1428571428571428,0.425
ETHUSDT,2024-09-10,-7.143333333333334e-06,-3.453e-05,1.082e-05,3,0.1904761904761904,0.441
ETHUSDT,2024-09-11,8.306666666666666e-06,-1.796e-05,2.484e-05,3,0.1904761904761904,0.4348
ETHUSDT,2024-09-12,2.074e-05,1.134e-05,2.592e-05,3,0.1904761904761904,0.4298
ETHUSDT,2024-09-13,4.789e-05,4.291e-05,5.073e-05,3,0.1904761904761904,0.4189
ETHUSDT,2024-09-14,1.8833333333333337e-06,-4.15e-06,8.45e-06,3,0.1904761904761904,0.4373
ETHUSDT,2024-09-15,1.073e-05,-2.67e-06,2.131e-05,3,0.238095238095238,0.4433
ETHUSDT,2024-09-16,-1.621e-05,-6.942e-05,3.228e-05,3,0.2857142857142857,0.4636
ETHUSDT,2024-09-17,5.298333333333333e-05,2.423e-05,7.742e-05,3,0.238095238095238,0.4264
ETHUSDT,2024-09-18,3.398333333333333e-05,2.329e-05,4.792e-05,3,0.1904761904761904,0.4245
ETHUSDT,2024-09-19,6.128e-05,2.391e-05,8.266e-05,3,0.1904761904761904,0.4136
ETHUSDT,2024-09-20,9.911333333333332e-05,9.734e-05,0.0001,3,0.1904761904761904,0.3984
ETHUSDT,2024-09-21,5.956333333333334e-05,4.536e-05,6.668e-05,3,0.1428571428571428,0.4047
ETHUSDT,2024-09-22,6.698e-05,4.896e-05,0.0001,3,0.0952380952380952,0.3923
ETHUSDT,2024-09-23,5.2816666666666665e-05,2.548e-05,6.821e-05,3,0.0,0.3789
ETHUSDT,2024-09-24,4.46e-05,3.85e-05,4.791e-05,3,0.0,0.3822
ETHUSDT,2024-09-25,3.901666666666667e-05,2.445e-05,5.722e-05,3,0.0,0.3844
ETHUSDT,2024-09-26,8.537333333333333e-05,7.493e-05,0.0001,3,0.0,0.3659
ETHUSDT,2024-09-27,7.865e-05,6.276e-05,9.625e-05,3,0.0,0.3685
ETHUSDT,2024-09-28,7.797666666666667e-05,6.231e-05,0.0001,3,0.0,0.3688
ETHUSDT,2024-09-29,6.317999999999999e-05,3.315e-05,8.854e-05,3,0.0,0.3747
ETHUSDT,2024-09-30,8.260333333333333e-05,6.161e-05,0.0001,3,0.0,0.367
ETHUSDT,2024-10-01,9.465666666666668e-05,8.397e-05,0.0001,3,0.0,0.3621
ETHUSDT,2024-10-02,8.953e-05,6.859e-05,0.0001,3,0.0,0.3642
ETHUSDT,2024-10-03,3.721e-05,2.418e-05,4.621e-05,3,0.0,0.3851
ETHUSDT,2024-10-04,4.259e-05,3.739e-05,5.138e-05,3,0.0,0.383
ETHUSDT,2024-10-05,7.789e-05,5.458e-05,0.0001,3,0.0,0.3688
ETHUSDT,2024-10-06,5.866333333333333e-05,3.309e-05,9.056e-05,3,0.0,0.3765
ETHUSDT,2024-10-07,5.076666666666667e-05,2.612e-05,9.258e-05,3,0.0,0.3797
ETHUSDT,2024-10-08,8.323e-05,6.592e-05,0.0001,3,0.0,0.3667
ETHUSDT,2024-10-09,7.88e-05,3.64e-05,0.0001,3,0.0,0.3685
ETHUSDT,2024-10-10,8.887666666666668e-05,6.663e-05,0.0001,3,0.0,0.3644
ETHUSDT,2024-10-11,8.483666666666667e-05,5.977e-05,0.0001,3,0.0,0.3661
ETHUSDT,2024-10-12,7.265e-05,4.445e-05,0.0001,3,0.0,0.3709
ETHUSDT,2024-10-13,4.549666666666666e-05,1.763e-05,7.928e-05,3,0.0,0.3818
ETHUSDT,2024-10-14,8.853000000000001e-05,6.559e-05,0.0001,3,0.0,0.3646
ETHUSDT,2024-10-15,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-16,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-17,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-18,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-19,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-20,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-21,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-22,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-23,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-24,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-25,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-26,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-27,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-28,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-29,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-30,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-10-31,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-01,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-02,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-03,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-04,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-05,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-06,9.837e-05,9.511e-05,0.0001,3,0.0,0.3607
ETHUSDT,2024-11-07,0.0001162833333333,0.0001,0.00014885,3,0.0,0.3535
ETHUSDT,2024-11-08,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-09,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-11-10,0.0001556933333333,0.0001,0.00026708,3,0.0,0.3377
ETHUSDT,2024-11-11,0.0002169466666666,0.00017298,0.00028976,3,0.0,0.3132
ETHUSDT,2024-11-12,0.00040436,0.00017687,0.0005762,3,0.0,0.2383
ETHUSDT,2024-11-13,0.0002001899999999,0.00012894,0.00033556,3,0.0,0.3199
ETHUSDT,2024-11-14,0.0001019333333333,0.0001,0.0001058,3,0.0,0.3592
ETHUSDT,2024-11-15,0.0001208033333333,0.0001,0.00013133,3,0.0,0.3517
ETHUSDT,2024-11-16,0.0001318866666666,0.0001,0.00018215,3,0.0,0.3472
ETHUSDT,2024-11-17,0.0001322833333333,0.0001,0.00019685,3,0.0,0.3471
ETHUSDT,2024-11-18,0.0002375933333333,0.00019762,0.00031651,3,0.0,0.305
ETHUSDT,2024-11-19,0.0002568166666666,0.00015353,0.00040458,3,0.0,0.2973
ETHUSDT,2024-11-20,0.00016831,0.00013619,0.00019505,3,0.0,0.3327
ETHUSDT,2024-11-21,0.00013382,0.0001,0.00020146,3,0.0,0.3465
ETHUSDT,2024-11-22,0.0002850133333333,0.00022123,0.0003418,3,0.0,0.286
ETHUSDT,2024-11-23,0.0002822233333333,0.00015103,0.00037006,3,0.0,0.2871
ETHUSDT,2024-11-24,0.0002599866666666,0.00023721,0.00027264,3,0.0,0.296
ETHUSDT,2024-11-25,0.0002433033333333,0.00017259,0.00031797,3,0.0,0.3027
ETHUSDT,2024-11-26,0.0001831333333333,0.0001227,0.0002448,3,0.0,0.3267
ETHUSDT,2024-11-27,0.00019223,0.00015706,0.00021068,3,0.0,0.3231
ETHUSDT,2024-11-28,0.0001413933333333,0.0001,0.0001647,3,0.0,0.3434
ETHUSDT,2024-11-29,0.0001178466666666,0.0001,0.00015354,3,0.0,0.3529
ETHUSDT,2024-11-30,0.0001808733333333,0.00012425,0.0002474,3,0.0,0.3277
ETHUSDT,2024-12-01,0.0001355466666666,0.00011863,0.00015064,3,0.0,0.3458
ETHUSDT,2024-12-02,0.0003127466666666,0.00028383,0.00036131,3,0.0,0.2749
ETHUSDT,2024-12-03,0.0002515,0.00014297,0.00034689,3,0.0,0.2994
ETHUSDT,2024-12-04,0.0001815766666666,0.00015899,0.00019842,3,0.0,0.3274
ETHUSDT,2024-12-05,0.0003477033333333,0.00023652,0.00049482,3,0.0,0.2609
ETHUSDT,2024-12-06,0.0002206133333333,0.00014294,0.0002635,3,0.0,0.3118
ETHUSDT,2024-12-07,0.00025996,0.00023099,0.0003059,3,0.0,0.296
ETHUSDT,2024-12-08,0.0002112633333333,0.00018574,0.00023941,3,0.0,0.3155
ETHUSDT,2024-12-09,0.0001456433333333,0.0001,0.00020272,3,0.0,0.3417
ETHUSDT,2024-12-10,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-11,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-12,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-13,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-14,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-15,9.801333333333336e-05,9.404e-05,0.0001,3,0.0,0.3608
ETHUSDT,2024-12-16,9.554e-05,8.662e-05,0.0001,3,0.0,0.3618
ETHUSDT,2024-12-17,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-18,9.348666666666667e-05,8.046e-05,0.0001,3,0.0,0.3626
ETHUSDT,2024-12-19,6.971666666666668e-05,6.104e-05,7.438e-05,3,0.0,0.3721
ETHUSDT,2024-12-20,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-21,8.784e-05,6.352e-05,0.0001,3,0.0,0.3649
ETHUSDT,2024-12-22,8.456666666666666e-05,5.37e-05,0.0001,3,0.0,0.3662
ETHUSDT,2024-12-23,6.586e-05,5.398e-05,8.674e-05,3,0.0,0.3737
ETHUSDT,2024-12-24,6.959333333333334e-05,2.757e-05,0.0001,3,0.0,0.3722
ETHUSDT,2024-12-25,4.0860000000000005e-05,1.254e-05,6.55e-05,3,0.0,0.3837
ETHUSDT,2024-12-26,8.768333333333334e-05,6.305e-05,0.0001,3,0.0,0.3649
ETHUSDT,2024-12-27,7.925666666666667e-05,5.349e-05,0.0001,3,0.0,0.3683
ETHUSDT,2024-12-28,9.778666666666668e-05,9.336e-05,0.0001,3,0.0,0.3609
ETHUSDT,2024-12-29,6.857333333333333e-05,5.146e-05,9.485e-05,3,0.0,0.3726
ETHUSDT,2024-12-30,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2024-12-31,9.504666666666668e-05,8.514e-05,0.0001,3,0.0,0.362
ETHUSDT,2025-01-01,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-02,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-03,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-04,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-05,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-06,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-07,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-08,9.886e-05,9.658e-05,0.0001,3,0.0,0.3605
ETHUSDT,2025-01-09,8.869666666666667e-05,6.609e-05,0.0001,3,0.0,0.3645
ETHUSDT,2025-01-10,7.911666666666666e-05,6.162e-05,0.0001,3,0.0,0.3684
ETHUSDT,2025-01-11,7.408000000000001e-05,5.65e-05,0.0001,3,0.0,0.3704
ETHUSDT,2025-01-12,9.378e-05,8.134e-05,0.0001,3,0.0,0.3625
ETHUSDT,2025-01-13,7.581666666666666e-05,3.392e-05,0.0001,3,0.0,0.3697
ETHUSDT,2025-01-14,6.842333333333334e-05,5.423e-05,7.652e-05,3,0.0,0.3726
ETHUSDT,2025-01-15,5.2900000000000005e-05,4.503e-05,5.924e-05,3,0.0,0.3788
ETHUSDT,2025-01-16,7.862e-05,5.275e-05,0.0001,3,0.0,0.3686
ETHUSDT,2025-01-17,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-18,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-19,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-20,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-21,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-22,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-23,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-24,0.0001,0.0001,0.0001,3,0.0,0.36
ETHUSDT,2025-01-25,7.459666666666667e-05,6.904e-05,8.41e-05,3,0.0,0.3702
ETHUSDT,2025-01-26,7.745666666666667e-05,3.849e-05,9.725e-05,3,0.0,0.369
ETHUSDT,2025-01-27,2.2383333333333336e-05,-2.76e-06,3.922e-05,3,0.0476190476190476,0.4006
ETHUSDT,2025-01-28,6.65e-05,4.046e-05,0.0001,3,0.0476190476190476,0.3829
ETHUSDT,2025-01-29,8.417666666666667e-05,6.567e-05,0.0001,3,0.0476190476190476,0.3759
ETHUSDT,2025-01-30,6.447333333333334e-05,2.287e-05,0.0001,3,0.0476190476190476,0.3837
ETHUSDT,2025-01-31,9.128e-05,7.998e-05,0.0001,3,0.0476190476190476,0.373
ETHUSDT,2025-02-01,7.248999999999999e-05,3.573e-05,9.742e-05,3,0.0476190476190476,0.3805
ETHUSDT,2025-02-02,6.736333333333333e-05,2.6e-05,0.0001,3,0.0476190476190476,0.3826
ETHUSDT,2025-02-03,-0.00012847,-0.00025121,3.237e-05,3,0.0952380952380952,0.4704
ETHUSDT,2025-02-04,-5.92e-05,-0.00010653,1.07e-05,3,0.1904761904761904,0.4618
ETHUSDT,2025-02-05,-1.6596666666666666e-05,-8.329e-05,5.754e-05,3,0.2857142857142857,0.4638
ETHUSDT,2025-02-06,-1.1143333333333334e-05,-7.747e-05,4.939e-05,3,0.3809523809523809,0.4806
ETHUSDT,2025-02-07,1.3823333333333334e-05,-1.197e-05,2.905e-05,3,0.4285714285714285,0.4802
ETHUSDT,2025-02-08,4.856e-05,-1.894e-05,9.532e-05,3,0.4761904761904761,0.4758
ETHUSDT,2025-02-09,3.378333333333333e-05,-3.64e-06,5.479e-05,3,0.5238095238095238,0.4912
ETHUSDT,2025-02-10,4.4603333333333334e-05,9.11e-06,7.074e-05,3,0.4285714285714285,0.4679
ETHUSDT,2025-02-11,8.173333333333334e-06,-1.236e-05,4.26e-05,3,0.4285714285714285,0.4824
ETHUSDT,2025-02-12,5.969333333333333e-05,3.35e-05,8.407e-05,3,0.3333333333333333,0.4428
