symbol,date,bull_prob,side_prob,bear_prob,f6_cont
ETHUSDT,2018-02-25,0.0,0.2656,0.7344,0.0
ETHUSDT,2018-02-26,0.0,0.5697,0.4303,0.0
ETHUSDT,2018-02-27,0.0,0.9767,0.0233,0.0
ETHUSDT,2018-02-28,0.9974,0.0025,0.0,0.9974
ETHUSDT,2018-03-01,1.0,0.0,0.0,1.0
ETHUSDT,2018-03-02,0.0,0.999,0.001,0.0
ETHUSDT,2018-03-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-03-04,1.0,0.0,0.0,1.0
ETHUSDT,2018-03-05,0.0,0.9644,0.0356,0.0
ETHUSDT,2018-03-06,0.0,0.4443,0.5557,0.0
ETHUSDT,2018-03-07,0.0,0.0006,0.9994,0.0
ETHUSDT,2018-03-08,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-09,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-10,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-11,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-13,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-14,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-15,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-16,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-17,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-18,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-19,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-20,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-21,0.0,0.0047,0.9953,0.0
ETHUSDT,2018-03-22,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-03-23,0.0,0.0084,0.9916,0.0
ETHUSDT,2018-03-24,0.0,0.4343,0.5657,0.0
ETHUSDT,2018-03-25,0.0,0.475,0.525,0.0
ETHUSDT,2018-03-26,0.0,0.0006,0.9994,0.0
ETHUSDT,2018-03-27,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-28,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-29,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-30,0.0,0.0,1.0,0.0
ETHUSDT,2018-03-31,0.0,0.0,1.0,0.0
ETHUSDT,2018-04-01,0.0,0.0,1.0,0.0
ETHUSDT,2018-04-02,0.0,0.0,1.0,0.0
ETHUSDT,2018-04-03,0.0,0.0222,0.9778,0.0
ETHUSDT,2018-04-04,0.0,0.0,1.0,0.0
ETHUSDT,2018-04-05,0.0,0.8809,0.1191,0.0
ETHUSDT,2018-04-06,0.0,0.9542,0.0458,0.0
ETHUSDT,2018-04-07,0.0,0.9959,0.0041,0.0
ETHUSDT,2018-04-08,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-09,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-10,0.0,0.9993,0.0007,0.0
ETHUSDT,2018-04-11,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-12,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-13,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-14,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-15,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-16,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-17,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-22,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-23,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-24,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-25,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-26,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-27,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-28,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-29,1.0,0.0,0.0,1.0
ETHUSDT,2018-04-30,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-01,0.0,0.9992,0.0008,0.0
ETHUSDT,2018-05-02,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-04,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-05,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-06,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-07,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-08,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-09,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-10,0.0,0.8497,0.1503,0.0
ETHUSDT,2018-05-11,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-05-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-13,0.0,0.5843,0.4157,0.0
ETHUSDT,2018-05-14,0.0,0.9734,0.0266,0.0
ETHUSDT,2018-05-15,0.0,0.9831,0.0169,0.0
ETHUSDT,2018-05-16,0.0,0.9734,0.0266,0.0
ETHUSDT,2018-05-17,0.0,0.9622,0.0378,0.0
ETHUSDT,2018-05-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-05-20,0.0,0.9925,0.0075,0.0
ETHUSDT,2018-05-21,0.0,0.8697,0.1303,0.0
ETHUSDT,2018-05-22,0.0,0.153,0.847,0.0
ETHUSDT,2018-05-23,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-24,0.0,0.0003,0.9997,0.0
ETHUSDT,2018-05-25,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-26,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-27,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-28,0.0,0.0,1.0,0.0
ETHUSDT,2018-05-29,0.0,0.0004,0.9996,0.0
ETHUSDT,2018-05-30,0.0,0.8781,0.1219,0.0
ETHUSDT,2018-05-31,0.0,0.9842,0.0158,0.0
ETHUSDT,2018-06-01,0.0,0.9976,0.0024,0.0
ETHUSDT,2018-06-02,0.999,0.001,0.0,0.999
ETHUSDT,2018-06-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-04,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-05,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-06,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-07,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-08,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-09,0.9995,0.0004,0.0001,0.9995
ETHUSDT,2018-06-10,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-11,0.0,0.001,0.999,0.0
ETHUSDT,2018-06-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-13,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-14,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-15,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-16,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-17,0.0,0.8634,0.1366,0.0
ETHUSDT,2018-06-18,0.0,0.9911,0.0089,0.0
ETHUSDT,2018-06-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-06-22,0.0,0.9871,0.0129,0.0
ETHUSDT,2018-06-23,0.0,0.8656,0.1344,0.0
ETHUSDT,2018-06-24,0.0,0.1776,0.8224,0.0
ETHUSDT,2018-06-25,0.0,0.001,0.999,0.0
ETHUSDT,2018-06-26,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-27,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-28,0.0,0.0,1.0,0.0
ETHUSDT,2018-06-29,0.0,0.6781,0.3219,0.0
ETHUSDT,2018-06-30,0.0,0.9673,0.0327,0.0
ETHUSDT,2018-07-01,0.0,0.9962,0.0038,0.0
ETHUSDT,2018-07-02,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-04,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-05,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-06,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-07,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-08,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-09,0.9923,0.0076,0.0001,0.9923
ETHUSDT,2018-07-10,0.0,0.9492,0.0508,0.0
ETHUSDT,2018-07-11,0.0,0.8127,0.1873,0.0
ETHUSDT,2018-07-12,0.0,0.0684,0.9316,0.0
ETHUSDT,2018-07-13,0.0,0.0159,0.9841,0.0
ETHUSDT,2018-07-14,0.0,0.0019,0.9981,0.0
ETHUSDT,2018-07-15,0.0,0.3019,0.6981,0.0
ETHUSDT,2018-07-16,0.9992,0.0006,0.0002,0.9992
ETHUSDT,2018-07-17,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-22,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-23,0.0,0.9902,0.0098,0.0
ETHUSDT,2018-07-24,0.0,0.9919,0.0081,0.0
ETHUSDT,2018-07-25,0.0,0.9952,0.0048,0.0
ETHUSDT,2018-07-26,0.0,0.9971,0.0029,0.0
ETHUSDT,2018-07-27,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-28,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-29,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-30,1.0,0.0,0.0,1.0
ETHUSDT,2018-07-31,0.0,0.0976,0.9024,0.0
ETHUSDT,2018-08-01,0.0,0.0008,0.9992,0.0
ETHUSDT,2018-08-02,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-08-03,0.0,0.0002,0.9998,0.0
ETHUSDT,2018-08-04,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-05,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-06,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-08-07,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-08,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-09,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-08-10,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-11,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-13,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-14,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-15,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-16,0.0,0.0,1.0,0.0
ETHUSDT,2018-08-17,0.0,0.3765,0.6235,0.0
ETHUSDT,2018-08-18,0.0,0.4538,0.5462,0.0
ETHUSDT,2018-08-19,0.0,0.8293,0.1707,0.0
ETHUSDT,2018-08-20,0.0,0.9823,0.0177,0.0
ETHUSDT,2018-08-21,0.9989,0.0011,0.0,0.9989
ETHUSDT,2018-08-22,0.0,0.9945,0.0055,0.0
ETHUSDT,2018-08-23,0.0,0.9246,0.0754,0.0
ETHUSDT,2018-08-24,0.0,0.307,0.693,0.0
ETHUSDT,2018-08-25,0.0,0.6729,0.3271,0.0
ETHUSDT,2018-08-26,0.0,0.7205,0.2795,0.0
ETHUSDT,2018-08-27,1.0,0.0,0.0,1.0
ETHUSDT,2018-08-28,1.0,0.0,0.0,1.0
ETHUSDT,2018-08-29,1.0,0.0,0.0,1.0
ETHUSDT,2018-08-30,1.0,0.0,0.0,1.0
ETHUSDT,2018-08-31,0.9992,0.0008,0.0,0.9992
ETHUSDT,2018-09-01,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-02,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-04,0.0,0.9277,0.0723,0.0
ETHUSDT,2018-09-05,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-06,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-07,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-08,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-09,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-10,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-11,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-09-13,0.0,0.4387,0.5613,0.0
ETHUSDT,2018-09-14,0.0,0.9867,0.0133,0.0
ETHUSDT,2018-09-15,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-16,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-17,0.9992,0.0008,0.0,0.9992
ETHUSDT,2018-09-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-22,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-23,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-24,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-25,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-26,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-27,1.0,0.0,0.0,1.0
ETHUSDT,2018-09-28,0.0,0.892,0.108,0.0
ETHUSDT,2018-09-29,0.0,0.9925,0.0075,0.0
ETHUSDT,2018-09-30,0.0,0.9981,0.0019,0.0
ETHUSDT,2018-10-01,0.9993,0.0007,0.0,0.9993
ETHUSDT,2018-10-02,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-03,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-04,0.0,0.9992,0.0008,0.0
ETHUSDT,2018-10-05,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-06,0.0,0.9987,0.0013,0.0
ETHUSDT,2018-10-07,0.0,0.9971,0.0029,0.0
ETHUSDT,2018-10-08,0.0,0.9972,0.0028,0.0
ETHUSDT,2018-10-09,0.9941,0.0058,0.0,0.9941
ETHUSDT,2018-10-10,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-11,0.0,0.0,1.0,0.0
ETHUSDT,2018-10-12,0.0,0.0,1.0,0.0
ETHUSDT,2018-10-13,0.0,0.0001,0.9999,0.0
ETHUSDT,2018-10-14,0.0,0.0,1.0,0.0
ETHUSDT,2018-10-15,0.0,0.0342,0.9658,0.0
ETHUSDT,2018-10-16,0.0,0.1569,0.8431,0.0
ETHUSDT,2018-10-17,0.0,0.4036,0.5964,0.0
ETHUSDT,2018-10-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-10-22,0.0,0.9984,0.0016,0.0
ETHUSDT,2018-10-23,0.0,0.9963,0.0037,0.0
ETHUSDT,2018-10-24,0.0,0.996,0.004,0.0
ETHUSDT,2018-10-25,0.0,0.995,0.005,0.0
ETHUSDT,2018-10-26,0.0,0.9948,0.0052,0.0
ETHUSDT,2018-10-27,0.0,0.9969,0.0031,0.0
ETHUSDT,2018-10-28,0.8902,0.1091,0.0007,0.8902
ETHUSDT,2018-10-29,0.0,0.9978,0.0022,0.0
ETHUSDT,2018-10-30,0.0,0.9957,0.0043,0.0
ETHUSDT,2018-10-31,0.0,0.9953,0.0047,0.0
ETHUSDT,2018-11-01,0.0,0.9932,0.0068,0.0
ETHUSDT,2018-11-02,0.0,0.993,0.007,0.0
ETHUSDT,2018-11-03,0.0,0.9959,0.0041,0.0
ETHUSDT,2018-11-04,0.9999,0.0001,0.0,0.9999
ETHUSDT,2018-11-05,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-06,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-07,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-08,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-09,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-10,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-11,1.0,0.0,0.0,1.0
ETHUSDT,2018-11-12,0.9984,0.0015,0.0001,0.9984
ETHUSDT,2018-11-13,0.0,0.8285,0.1715,0.0
ETHUSDT,2018-11-14,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-15,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-16,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-17,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-18,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-19,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-20,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-21,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-22,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-23,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-24,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-25,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-26,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-27,0.0,0.0,1.0,0.0
ETHUSDT,2018-11-28,0.0,0.0229,0.9771,0.0
ETHUSDT,2018-11-29,0.0,0.5637,0.4363,0.0
ETHUSDT,2018-11-30,0.0,0.7876,0.2124,0.0
ETHUSDT,2018-12-01,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-02,0.0,0.9997,0.0003,0.0
ETHUSDT,2018-12-03,0.9916,0.0083,0.0,0.9916
ETHUSDT,2018-12-04,0.9669,0.0324,0.0007,0.9669
ETHUSDT,2018-12-05,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-06,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-07,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-08,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-09,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-10,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-11,0.0,0.0,1.0,0.0
ETHUSDT,2018-12-12,0.0,0.0004,0.9996,0.0
ETHUSDT,2018-12-13,0.0,0.0933,0.9067,0.0
ETHUSDT,2018-12-14,0.0,0.0119,0.9881,0.0
ETHUSDT,2018-12-15,0.0,0.0206,0.9794,0.0
ETHUSDT,2018-12-16,0.0,0.041,0.959,0.0
ETHUSDT,2018-12-17,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-18,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-19,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-20,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-21,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-22,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-23,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-24,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-25,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-26,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-27,0.9989,0.0011,0.0,0.9989
ETHUSDT,2018-12-28,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-29,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-30,1.0,0.0,0.0,1.0
ETHUSDT,2018-12-31,0.0,0.9998,0.0002,0.0
ETHUSDT,2019-01-01,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-02,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-03,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-04,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-05,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-06,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-07,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-08,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-09,0.0,0.9947,0.0053,0.0
ETHUSDT,2019-01-10,0.0,0.0003,0.9997,0.0
ETHUSDT,2019-01-11,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-12,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-13,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-14,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-15,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-16,0.0,0.0,1.0,0.0
ETHUSDT,2019-01-17,0.0,0.9688,0.0312,0.0
ETHUSDT,2019-01-18,0.0,0.9924,0.0076,0.0
ETHUSDT,2019-01-19,0.0,0.9988,0.0012,0.0
ETHUSDT,2019-01-20,1.0,0.0,0.0,1.0
ETHUSDT,2019-01-21,0.0,0.9218,0.0782,0.0
ETHUSDT,2019-01-22,0.0,0.9923,0.0077,0.0
ETHUSDT,2019-01-23,0.0,0.992,0.008,0.0
ETHUSDT,2019-01-24,0.0,0.9892,0.0108,0.0
ETHUSDT,2019-01-25,0.0,0.9806,0.0194,0.0
ETHUSDT,2019-01-26,0.0,0.8881,0.1119,0.0
ETHUSDT,2019-01-27,0.0,0.7495,0.2505,0.0
ETHUSDT,2019-01-28,0.0,0.0886,0.9114,0.0
ETHUSDT,2019-01-29,0.0,0.0023,0.9977,0.0
ETHUSDT,2019-01-30,0.0,0.0526,0.9474,0.0
ETHUSDT,2019-01-31,0.0,0.065,0.935,0.0
ETHUSDT,2019-02-01,0.0,0.3058,0.6942,0.0
ETHUSDT,2019-02-02,0.0,0.7927,0.2073,0.0
ETHUSDT,2019-02-03,0.0,0.9539,0.0461,0.0
ETHUSDT,2019-02-04,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-05,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-06,0.0,0.997,0.003,0.0
ETHUSDT,2019-02-07,0.0,0.9964,0.0036,0.0
ETHUSDT,2019-02-08,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-09,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-10,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-11,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-12,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-13,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-14,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-15,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-16,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-17,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-18,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-19,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-20,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-21,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-22,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-23,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-24,1.0,0.0,0.0,1.0
ETHUSDT,2019-02-25,0.0,0.9963,0.0037,0.0
ETHUSDT,2019-02-26,0.0,0.9344,0.0656,0.0
ETHUSDT,2019-02-27,0.0,0.444,0.556,0.0
ETHUSDT,2019-02-28,0.0,0.395,0.605,0.0
ETHUSDT,2019-03-01,0.0,0.0846,0.9154,0.0
ETHUSDT,2019-03-02,0.0,0.0,1.0,0.0
ETHUSDT,2019-03-03,0.0,0.6702,0.3298,0.0
ETHUSDT,2019-03-04,0.0,0.6547,0.3453,0.0
ETHUSDT,2019-03-05,0.0,0.9775,0.0225,0.0
ETHUSDT,2019-03-06,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-07,0.9997,0.0003,0.0,0.9997
ETHUSDT,2019-03-08,0.0,0.9994,0.0006,0.0
ETHUSDT,2019-03-09,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-10,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-11,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-12,0.0,0.9984,0.0016,0.0
ETHUSDT,2019-03-13,0.0,0.9954,0.0046,0.0
ETHUSDT,2019-03-14,0.0,0.9974,0.0026,0.0
ETHUSDT,2019-03-15,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-16,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-17,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-18,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-19,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-20,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-21,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-22,0.0,0.9964,0.0036,0.0
ETHUSDT,2019-03-23,0.0,0.9934,0.0066,0.0
ETHUSDT,2019-03-24,0.0,0.9931,0.0069,0.0
ETHUSDT,2019-03-25,0.0,0.993,0.007,0.0
ETHUSDT,2019-03-26,0.0,0.9953,0.0047,0.0
ETHUSDT,2019-03-27,0.9922,0.0077,0.0001,0.9922
ETHUSDT,2019-03-28,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-29,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-30,1.0,0.0,0.0,1.0
ETHUSDT,2019-03-31,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-01,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-02,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-03,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-04,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-05,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-06,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-07,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-08,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-09,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-10,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-11,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-12,0.0,0.9975,0.0025,0.0
ETHUSDT,2019-04-13,0.0,0.9853,0.0147,0.0
ETHUSDT,2019-04-14,0.0,0.9005,0.0995,0.0
ETHUSDT,2019-04-15,0.0,0.3389,0.6611,0.0
ETHUSDT,2019-04-16,0.0,0.8535,0.1465,0.0
ETHUSDT,2019-04-17,0.0,0.962,0.038,0.0
ETHUSDT,2019-04-18,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-19,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-20,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-21,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-22,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-23,1.0,0.0,0.0,1.0
ETHUSDT,2019-04-24,0.0,0.9099,0.0901,0.0
ETHUSDT,2019-04-25,0.0,0.0045,0.9955,0.0
ETHUSDT,2019-04-26,0.0,0.0009,0.9991,0.0
ETHUSDT,2019-04-27,0.0,0.0055,0.9945,0.0
ETHUSDT,2019-04-28,0.0,0.0244,0.9756,0.0
ETHUSDT,2019-04-29,0.0,0.0365,0.9635,0.0
ETHUSDT,2019-04-30,0.0,0.6776,0.3224,0.0
ETHUSDT,2019-05-01,0.0,0.9615,0.0385,0.0
ETHUSDT,2019-05-02,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-03,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-04,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-05,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-06,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-07,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-08,1.0,0.0,0.0,1.0
ETHUSDT,2019-05-09,1.0,0.0,0.0,1.0
