symbol,date,mvrv,f13_norm
SOLUSDT,2023-07-14 00:00:00+00:00,1.483457241083,0.6722
SOLUSDT,2023-07-15 00:00:00+00:00,1.482403144167,0.6725
SOLUSDT,2023-07-16 00:00:00+00:00,1.480253300626,0.6732
SOLUSDT,2023-07-17 00:00:00+00:00,1.475399676867,0.6749
SOLUSDT,2023-07-18 00:00:00+00:00,1.45985580542,0.68
SOLUSDT,2023-07-19 00:00:00+00:00,1.463037215762,0.679
SOLUSDT,2023-07-20 00:00:00+00:00,1.457534391178,0.6808
SOLUSDT,2023-07-21 00:00:00+00:00,1.463442609814,0.6789
SOLUSDT,2023-07-22 00:00:00+00:00,1.453936935337,0.682
SOLUSDT,2023-07-23 00:00:00+00:00,1.470319604139,0.6766
SOLUSDT,2023-07-24 00:00:00+00:00,1.427138509577,0.691
SOLUSDT,2023-07-25 00:00:00+00:00,1.42923855151,0.6903
SOLUSDT,2023-07-26 00:00:00+00:00,1.436080716187,0.688
SOLUSDT,2023-07-27 00:00:00+00:00,1.429632064392,0.6901
SOLUSDT,2023-07-28 00:00:00+00:00,1.440164978549,0.6866
SOLUSDT,2023-07-29 00:00:00+00:00,1.442211649973,0.6859
SOLUSDT,2023-07-30 00:00:00+00:00,1.437384415792,0.6875
SOLUSDT,2023-07-31 00:00:00+00:00,1.435482408871,0.6882
SOLUSDT,2023-08-01 00:00:00+00:00,1.449024030947,0.6837
SOLUSDT,2023-08-02 00:00:00+00:00,1.432048628755,0.6893
SOLUSDT,2023-08-03 00:00:00+00:00,1.434367776395,0.6885
SOLUSDT,2023-08-04 00:00:00+00:00,1.427652983063,0.6908
SOLUSDT,2023-08-05 00:00:00+00:00,1.427408392655,0.6909
SOLUSDT,2023-08-06 00:00:00+00:00,1.427044043698,0.691
SOLUSDT,2023-08-07 00:00:00+00:00,1.432710437146,0.6891
SOLUSDT,2023-08-08 00:00:00+00:00,1.46267267691,0.6791
SOLUSDT,2023-08-09 00:00:00+00:00,1.452750656477,0.6824
SOLUSDT,2023-08-10 00:00:00+00:00,1.445222004734,0.6849
SOLUSDT,2023-08-11 00:00:00+00:00,1.443460117805,0.6855
SOLUSDT,2023-08-12 00:00:00+00:00,1.444002195989,0.6853
SOLUSDT,2023-08-13 00:00:00+00:00,1.437480909277,0.6875
SOLUSDT,2023-08-14 00:00:00+00:00,1.443311936754,0.6856
SOLUSDT,2023-08-15 00:00:00+00:00,1.43140313407,0.6895
SOLUSDT,2023-08-16 00:00:00+00:00,1.411251226179,0.6962
SOLUSDT,2023-08-17 00:00:00+00:00,1.309597789983,0.7301
SOLUSDT,2023-08-18 00:00:00+00:00,1.279955274829,0.74
SOLUSDT,2023-08-19 00:00:00+00:00,1.282875825078,0.739
SOLUSDT,2023-08-20 00:00:00+00:00,1.287026193244,0.7377
SOLUSDT,2023-08-21 00:00:00+00:00,1.285209423972,0.7383
SOLUSDT,2023-08-22 00:00:00+00:00,1.278234400958,0.7406
SOLUSDT,2023-08-23 00:00:00+00:00,1.301640510691,0.7328
SOLUSDT,2023-08-24 00:00:00+00:00,1.286264498958,0.7379
SOLUSDT,2023-08-25 00:00:00+00:00,1.282530939849,0.7392
SOLUSDT,2023-08-26 00:00:00+00:00,1.280910484603,0.7397
SOLUSDT,2023-08-27 00:00:00+00:00,1.284719699038,0.7384
SOLUSDT,2023-08-28 00:00:00+00:00,1.285785965076,0.7381
SOLUSDT,2023-08-29 00:00:00+00:00,1.3631929159,0.7123
SOLUSDT,2023-08-30 00:00:00+00:00,1.344866297954,0.7184
SOLUSDT,2023-08-31 00:00:00+00:00,1.279294333561,0.7402
SOLUSDT,2023-09-01 00:00:00+00:00,1.272142442172,0.7426
SOLUSDT,2023-09-02 00:00:00+00:00,1.275429178013,0.7415
SOLUSDT,2023-09-03 00:00:00+00:00,1.280178738226,0.7399
SOLUSDT,2023-09-04 00:00:00+00:00,1.272295663234,0.7426
SOLUSDT,2023-09-05 00:00:00+00:00,1.271797475869,0.7427
SOLUSDT,2023-09-06 00:00:00+00:00,1.270666304167,0.7431
SOLUSDT,2023-09-07 00:00:00+00:00,1.293153415402,0.7356
SOLUSDT,2023-09-08 00:00:00+00:00,1.278230950625,0.7406
SOLUSDT,2023-09-09 00:00:00+00:00,1.277871761676,0.7407
SOLUSDT,2023-09-10 00:00:00+00:00,1.274805713565,0.7417
SOLUSDT,2023-09-11 00:00:00+00:00,1.240998802155,0.753
SOLUSDT,2023-09-12 00:00:00+00:00,1.276849786407,0.7411
SOLUSDT,2023-09-13 00:00:00+00:00,1.294929881704,0.735
SOLUSDT,2023-09-14 00:00:00+00:00,1.31072461763,0.7298
SOLUSDT,2023-09-15 00:00:00+00:00,1.316247721823,0.7279
SOLUSDT,2023-09-16 00:00:00+00:00,1.31045230781,0.7298
SOLUSDT,2023-09-17 00:00:00+00:00,1.30778359727,0.7307
SOLUSDT,2023-09-18 00:00:00+00:00,1.320321096515,0.7266
SOLUSDT,2023-09-19 00:00:00+00:00,1.341491282124,0.7195
SOLUSDT,2023-09-20 00:00:00+00:00,1.337531751739,0.7208
SOLUSDT,2023-09-21 00:00:00+00:00,1.310046276386,0.73
SOLUSDT,2023-09-22 00:00:00+00:00,1.310529519075,0.7298
SOLUSDT,2023-09-23 00:00:00+00:00,1.310250960634,0.7299
SOLUSDT,2023-09-24 00:00:00+00:00,1.296058458113,0.7346
SOLUSDT,2023-09-25 00:00:00+00:00,1.296187807462,0.7346
SOLUSDT,2023-09-26 00:00:00+00:00,1.291644411828,0.7361
SOLUSDT,2023-09-27 00:00:00+00:00,1.298711354638,0.7338
SOLUSDT,2023-09-28 00:00:00+00:00,1.332826815107,0.7224
SOLUSDT,2023-09-29 00:00:00+00:00,1.326653306014,0.7244
SOLUSDT,2023-09-30 00:00:00+00:00,1.329742814001,0.7234
SOLUSDT,2023-10-01 00:00:00+00:00,1.377331393995,0.7076
SOLUSDT,2023-10-02 00:00:00+00:00,1.35843524556,0.7139
SOLUSDT,2023-10-03 00:00:00+00:00,1.351957092666,0.716
SOLUSDT,2023-10-04 00:00:00+00:00,1.369035570095,0.7103
SOLUSDT,2023-10-05 00:00:00+00:00,1.350981968888,0.7163
SOLUSDT,2023-10-06 00:00:00+00:00,1.37581058469,0.7081
SOLUSDT,2023-10-07 00:00:00+00:00,1.376921632645,0.7077
SOLUSDT,2023-10-08 00:00:00+00:00,1.375035048808,0.7083
SOLUSDT,2023-10-09 00:00:00+00:00,1.357643501831,0.7141
SOLUSDT,2023-10-10 00:00:00+00:00,1.349224905545,0.7169
SOLUSDT,2023-10-11 00:00:00+00:00,1.320267435058,0.7266
SOLUSDT,2023-10-12 00:00:00+00:00,1.316151935393,0.7279
SOLUSDT,2023-10-13 00:00:00+00:00,1.321220609655,0.7263
SOLUSDT,2023-10-14 00:00:00+00:00,1.321559699731,0.7261
SOLUSDT,2023-10-15 00:00:00+00:00,1.334644980263,0.7218
SOLUSDT,2023-10-16 00:00:00+00:00,1.401484702482,0.6995
SOLUSDT,2023-10-17 00:00:00+00:00,1.397569787083,0.7008
SOLUSDT,2023-10-18 00:00:00+00:00,1.392147247637,0.7026
SOLUSDT,2023-10-19 00:00:00+00:00,1.410163206398,0.6966
SOLUSDT,2023-10-20 00:00:00+00:00,1.458847579295,0.6804
SOLUSDT,2023-10-21 00:00:00+00:00,1.469157536053,0.6769
SOLUSDT,2023-10-22 00:00:00+00:00,1.471860430263,0.676
SOLUSDT,2023-10-23 00:00:00+00:00,1.613500605985,0.6288
SOLUSDT,2023-10-24 00:00:00+00:00,1.654397557736,0.6152
SOLUSDT,2023-10-25 00:00:00+00:00,1.681601781377,0.6061
SOLUSDT,2023-10-26 00:00:00+00:00,1.663662918099,0.6121
SOLUSDT,2023-10-27 00:00:00+00:00,1.648793504518,0.6171
SOLUSDT,2023-10-28 00:00:00+00:00,1.65738945553,0.6142
SOLUSDT,2023-10-29 00:00:00+00:00,1.679987904494,0.6067
SOLUSDT,2023-10-30 00:00:00+00:00,1.674700476949,0.6084
SOLUSDT,2023-10-31 00:00:00+00:00,1.679986208289,0.6067
SOLUSDT,2023-11-01 00:00:00+00:00,1.715331297044,0.5949
SOLUSDT,2023-11-02 00:00:00+00:00,1.687432786238,0.6042
SOLUSDT,2023-11-03 00:00:00+00:00,1.677473281454,0.6075
SOLUSDT,2023-11-04 00:00:00+00:00,1.695198047921,0.6016
SOLUSDT,2023-11-05 00:00:00+00:00,1.69531363252,0.6016
SOLUSDT,2023-11-06 00:00:00+00:00,1.690062847822,0.6033
SOLUSDT,2023-11-07 00:00:00+00:00,1.707693280842,0.5974
SOLUSDT,2023-11-08 00:00:00+00:00,1.724477503,0.5918
SOLUSDT,2023-11-09 00:00:00+00:00,1.762200964364,0.5793
SOLUSDT,2023-11-10 00:00:00+00:00,1.792853668717,0.569
SOLUSDT,2023-11-11 00:00:00+00:00,1.773581111946,0.5755
SOLUSDT,2023-11-12 00:00:00+00:00,1.776498366314,0.5745
SOLUSDT,2023-11-13 00:00:00+00:00,1.751221714879,0.5829
SOLUSDT,2023-11-14 00:00:00+00:00,1.705402061503,0.5982
SOLUSDT,2023-11-15 00:00:00+00:00,1.810152914492,0.5633
SOLUSDT,2023-11-16 00:00:00+00:00,1.729237075753,0.5903
SOLUSDT,2023-11-17 00:00:00+00:00,1.747806543208,0.5841
SOLUSDT,2023-11-18 00:00:00+00:00,1.74769689693,0.5841
SOLUSDT,2023-11-19 00:00:00+00:00,1.78814575059,0.5706
SOLUSDT,2023-11-20 00:00:00+00:00,1.789732455017,0.5701
SOLUSDT,2023-11-21 00:00:00+00:00,1.717720966087,0.5941
SOLUSDT,2023-11-22 00:00:00+00:00,1.780655097435,0.5731
SOLUSDT,2023-11-23 00:00:00+00:00,1.775570834214,0.5748
SOLUSDT,2023-11-24 00:00:00+00:00,1.793664605571,0.5688
SOLUSDT,2023-11-25 00:00:00+00:00,1.796938311512,0.5677
SOLUSDT,2023-11-26 00:00:00+00:00,1.781247130023,0.5729
SOLUSDT,2023-11-27 00:00:00+00:00,1.768699884325,0.5771
SOLUSDT,2023-11-28 00:00:00+00:00,1.795694998493,0.5681
SOLUSDT,2023-11-29 00:00:00+00:00,1.794443185541,0.5685
SOLUSDT,2023-11-30 00:00:00+00:00,1.787790724759,0.5707
SOLUSDT,2023-12-01 00:00:00+00:00,1.831958430263,0.556
SOLUSDT,2023-12-02 00:00:00+00:00,1.866562636124,0.5445
SOLUSDT,2023-12-03 00:00:00+00:00,1.88957149278,0.5368
SOLUSDT,2023-12-04 00:00:00+00:00,1.974157660867,0.5086
SOLUSDT,2023-12-05 00:00:00+00:00,2.070210110876,0.4766
SOLUSDT,2023-12-06 00:00:00+00:00,2.049004981703,0.4837
SOLUSDT,2023-12-07 00:00:00+00:00,2.024192806038,0.4919
SOLUSDT,2023-12-08 00:00:00+00:00,2.063554127808,0.4788
SOLUSDT,2023-12-09 00:00:00+00:00,2.040603828859,0.4865
SOLUSDT,2023-12-10 00:00:00+00:00,2.039126541822,0.487
SOLUSDT,2023-12-11 00:00:00+00:00,1.920421604102,0.5265
SOLUSDT,2023-12-12 00:00:00+00:00,1.928403638971,0.5239
SOLUSDT,2023-12-13 00:00:00+00:00,1.994507456072,0.5018
SOLUSDT,2023-12-14 00:00:00+00:00,1.997076014934,0.501
SOLUSDT,2023-12-15 00:00:00+00:00,1.945584187067,0.5181
SOLUSDT,2023-12-16 00:00:00+00:00,1.954587603816,0.5151
SOLUSDT,2023-12-17 00:00:00+00:00,1.918432937883,0.5272
SOLUSDT,2023-12-18 00:00:00+00:00,1.970997560336,0.5097
SOLUSDT,2023-12-19 00:00:00+00:00,1.952266717846,0.5159
SOLUSDT,2023-12-20 00:00:00+00:00,2.010355157868,0.4965
SOLUSDT,2023-12-21 00:00:00+00:00,2.02055347695,0.4931
SOLUSDT,2023-12-22 00:00:00+00:00,2.024349186253,0.4919
SOLUSDT,2023-12-23 00:00:00+00:00,2.012046953684,0.496
SOLUSDT,2023-12-24 00:00:00+00:00,1.978993772604,0.507
SOLUSDT,2023-12-25 00:00:00+00:00,2.002168071468,0.4993
SOLUSDT,2023-12-26 00:00:00+00:00,1.947666354666,0.5174
SOLUSDT,2023-12-27 00:00:00+00:00,1.98454282113,0.5052
SOLUSDT,2023-12-28 00:00:00+00:00,1.948191066046,0.5173
SOLUSDT,2023-12-29 00:00:00+00:00,1.915289168243,0.5282
SOLUSDT,2023-12-30 00:00:00+00:00,1.923525954915,0.5255
SOLUSDT,2023-12-31 00:00:00+00:00,1.923147103068,0.5256
SOLUSDT,2024-01-01 00:00:00+00:00,2.005011405976,0.4983
SOLUSDT,2024-01-02 00:00:00+00:00,2.041843744783,0.4861
SOLUSDT,2024-01-03 00:00:00+00:00,1.941607815328,0.5195
SOLUSDT,2024-01-04 00:00:00+00:00,1.991280476371,0.5029
SOLUSDT,2024-01-05 00:00:00+00:00,1.983754393826,0.5054
SOLUSDT,2024-01-06 00:00:00+00:00,1.972626827535,0.5091
SOLUSDT,2024-01-07 00:00:00+00:00,1.968589392178,0.5105
SOLUSDT,2024-01-08 00:00:00+00:00,2.105199604079,0.4649
SOLUSDT,2024-01-09 00:00:00+00:00,2.061111820714,0.4796
SOLUSDT,2024-01-10 00:00:00+00:00,2.090437479903,0.4699
SOLUSDT,2024-01-11 00:00:00+00:00,2.06755309096,0.4775
SOLUSDT,2024-01-12 00:00:00+00:00,1.910157143573,0.5299
SOLUSDT,2024-01-13 00:00:00+00:00,1.911017344621,0.5297
SOLUSDT,2024-01-14 00:00:00+00:00,1.868072683047,0.544
SOLUSDT,2024-01-15 00:00:00+00:00,1.895817002527,0.5347
SOLUSDT,2024-01-16 00:00:00+00:00,1.915131498731,0.5283
SOLUSDT,2024-01-17 00:00:00+00:00,1.892920670298,0.5357
SOLUSDT,2024-01-18 00:00:00+00:00,1.826405496575,0.5579
SOLUSDT,2024-01-19 00:00:00+00:00,1.840326498572,0.5532
SOLUSDT,2024-01-20 00:00:00+00:00,1.842828285649,0.5524
SOLUSDT,2024-01-21 00:00:00+00:00,1.836787376079,0.5544
SOLUSDT,2024-01-22 00:00:00+00:00,1.750703117876,0.5831
SOLUSDT,2024-01-23 00:00:00+00:00,1.75685238167,0.581
SOLUSDT,2024-01-24 00:00:00+00:00,1.769398537471,0.5769
SOLUSDT,2024-01-25 00:00:00+00:00,1.759912897525,0.58
SOLUSDT,2024-01-26 00:00:00+00:00,1.843658004535,0.5521
SOLUSDT,2024-01-27 00:00:00+00:00,1.854538165179,0.5485
SOLUSDT,2024-01-28 00:00:00+00:00,1.847823938144,0.5507
SOLUSDT,2024-01-29 00:00:00+00:00,1.900281404617,0.5332
SOLUSDT,2024-01-30 00:00:00+00:00,1.884454643724,0.5385
SOLUSDT,2024-01-31 00:00:00+00:00,1.865776569305,0.5447
SOLUSDT,2024-02-01 00:00:00+00:00,1.883692689819,0.5388
SOLUSDT,2024-02-02 00:00:00+00:00,1.888479126867,0.5372
SOLUSDT,2024-02-03 00:00:00+00:00,1.880647419447,0.5398
SOLUSDT,2024-02-04 00:00:00+00:00,1.862423695961,0.5459
SOLUSDT,2024-02-05 00:00:00+00:00,1.863325630825,0.5456
SOLUSDT,2024-02-06 00:00:00+00:00,1.881777313878,0.5394
SOLUSDT,2024-02-07 00:00:00+00:00,1.929905898886,0.5234
SOLUSDT,2024-02-08 00:00:00+00:00,1.974244701407,0.5086
SOLUSDT,2024-02-09 00:00:00+00:00,2.050894304805,0.483
SOLUSDT,2024-02-10 00:00:00+00:00,2.075743628106,0.4748
SOLUSDT,2024-02-11 00:00:00+00:00,2.091679256465,0.4694
SOLUSDT,2024-02-12 00:00:00+00:00,2.163451148703,0.4455
SOLUSDT,2024-02-13 00:00:00+00:00,2.144571750971,0.4518
SOLUSDT,2024-02-14 00:00:00+00:00,2.227481564237,0.4242
SOLUSDT,2024-02-15 00:00:00+00:00,2.227672856945,0.4241
SOLUSDT,2024-02-16 00:00:00+00:00,2.233361065632,0.4222
SOLUSDT,2024-02-17 00:00:00+00:00,2.211108586549,0.4296
SOLUSDT,2024-02-18 00:00:00+00:00,2.229209056718,0.4236
SOLUSDT,2024-02-19 00:00:00+00:00,2.207720044105,0.4308
SOLUSDT,2024-02-20 00:00:00+00:00,2.226411177484,0.4245
SOLUSDT,2024-02-21 00:00:00+00:00,2.199223255693,0.4336
SOLUSDT,2024-02-22 00:00:00+00:00,2.176256754311,0.4412
SOLUSDT,2024-02-23 00:00:00+00:00,2.151044247173,0.4497
SOLUSDT,2024-02-24 00:00:00+00:00,2.182874558495,0.439
SOLUSDT,2024-02-25 00:00:00+00:00,2.188723304731,0.4371
SOLUSDT,2024-02-26 00:00:00+00:00,2.30035580813,0.3999
SOLUSDT,2024-02-27 00:00:00+00:00,2.39296751458,0.369
SOLUSDT,2024-02-28 00:00:00+00:00,2.578804516452,0.3071
SOLUSDT,2024-02-29 00:00:00+00:00,2.523625575021,0.3255
SOLUSDT,2024-03-01 00:00:00+00:00,2.552193764104,0.3159
SOLUSDT,2024-03-02 00:00:00+00:00,2.530515094253,0.3232
SOLUSDT,2024-03-03 00:00:00+00:00,2.564912446775,0.3117
SOLUSDT,2024-03-04 00:00:00+00:00,2.751198902437,0.2496
SOLUSDT,2024-03-05 00:00:00+00:00,2.565781926711,0.3114
SOLUSDT,2024-03-06 00:00:00+00:00,2.612226371577,0.2959
SOLUSDT,2024-03-07 00:00:00+00:00,2.630694305772,0.2898
SOLUSDT,2024-03-08 00:00:00+00:00,2.663773784415,0.2787
SOLUSDT,2024-03-09 00:00:00+00:00,2.664446669894,0.2785
SOLUSDT,2024-03-10 00:00:00+00:00,2.673324643842,0.2756
SOLUSDT,2024-03-11 00:00:00+00:00,2.776042557045,0.2413
SOLUSDT,2024-03-12 00:00:00+00:00,2.732831670246,0.2557
SOLUSDT,2024-03-13 00:00:00+00:00,2.746836537171,0.2511
SOLUSDT,2024-03-14 00:00:00+00:00,2.676637138189,0.2745
SOLUSDT,2024-03-15 00:00:00+00:00,2.593181988006,0.3023
SOLUSDT,2024-03-16 00:00:00+00:00,2.443363523614,0.3522
SOLUSDT,2024-03-17 00:00:00+00:00,2.541969044316,0.3193
SOLUSDT,2024-03-18 00:00:00+00:00,2.51875351754,0.3271
SOLUSDT,2024-03-19 00:00:00+00:00,2.30649799611,0.3978
SOLUSDT,2024-03-20 00:00:00+00:00,2.517432122856,0.3275
SOLUSDT,2024-03-21 00:00:00+00:00,2.425056482588,0.3583
SOLUSDT,2024-03-22 00:00:00+00:00,2.347242779085,0.3843
SOLUSDT,2024-03-23 00:00:00+00:00,2.355130916016,0.3816
SOLUSDT,2024-03-24 00:00:00+00:00,2.459089042138,0.347
SOLUSDT,2024-03-25 00:00:00+00:00,2.531973278125,0.3227
SOLUSDT,2024-03-26 00:00:00+00:00,2.529858023857,0.3234
SOLUSDT,2024-03-27 00:00:00+00:00,2.497305617703,0.3342
SOLUSDT,2024-03-28 00:00:00+00:00,2.542320039061,0.3192
SOLUSDT,2024-03-29 00:00:00+00:00,2.50681430136,0.3311
SOLUSDT,2024-03-30 00:00:00+00:00,2.495980095994,0.3347
SOLUSDT,2024-03-31 00:00:00+00:00,2.54947270434,0.3168
SOLUSDT,2024-04-01 00:00:00+00:00,2.483865174687,0.3387
SOLUSDT,2024-04-02 00:00:00+00:00,2.325824861038,0.3914
SOLUSDT,2024-04-03 00:00:00+00:00,2.343574739079,0.3855
SOLUSDT,2024-04-04 00:00:00+00:00,2.422340254314,0.3592
SOLUSDT,2024-04-05 00:00:00+00:00,2.401839662162,0.3661
SOLUSDT,2024-04-06 00:00:00+00:00,2.442327543695,0.3526
SOLUSDT,2024-04-07 00:00:00+00:00,2.449775072637,0.3501
SOLUSDT,2024-04-08 00:00:00+00:00,2.52594267686,0.3247
SOLUSDT,2024-04-09 00:00:00+00:00,2.431151797828,0.3563
SOLUSDT,2024-04-10 00:00:00+00:00,2.480887886464,0.3397
SOLUSDT,2024-04-11 00:00:00+00:00,2.459930871341,0.3467
SOLUSDT,2024-04-12 00:00:00+00:00,2.355699837214,0.3814
SOLUSDT,2024-04-13 00:00:00+00:00,2.266724603585,0.4111
SOLUSDT,2024-04-14 00:00:00+00:00,2.303797513539,0.3987
SOLUSDT,2024-04-15 00:00:00+00:00,2.224653591762,0.4251
SOLUSDT,2024-04-16 00:00:00+00:00,2.235583060627,0.4215
SOLUSDT,2024-04-17 00:00:00+00:00,2.150115532828,0.45
SOLUSDT,2024-04-18 00:00:00+00:00,2.223657090198,0.4254
SOLUSDT,2024-04-19 00:00:00+00:00,2.229521797353,0.4235
SOLUSDT,2024-04-20 00:00:00+00:00,2.268874228093,0.4104
SOLUSDT,2024-04-21 00:00:00+00:00,2.270178573833,0.4099
SOLUSDT,2024-04-22 00:00:00+00:00,2.336371416788,0.3879
SOLUSDT,2024-04-23 00:00:00+00:00,2.315430605828,0.3949
SOLUSDT,2024-04-24 00:00:00+00:00,2.229186378145,0.4236
SOLUSDT,2024-04-25 00:00:00+00:00,2.239412644798,0.4202
SOLUSDT,2024-04-26 00:00:00+00:00,2.213395882136,0.4289
SOLUSDT,2024-04-27 00:00:00+00:00,2.200293292653,0.4332
SOLUSDT,2024-04-28 00:00:00+00:00,2.182739504636,0.4391
SOLUSDT,2024-04-29 00:00:00+00:00,2.213049963714,0.429
SOLUSDT,2024-04-30 00:00:00+00:00,2.099491659604,0.4668
SOLUSDT,2024-05-01 00:00:00+00:00,2.01516295818,0.4949
SOLUSDT,2024-05-02 00:00:00+00:00,2.050901531028,0.483
SOLUSDT,2024-05-03 00:00:00+00:00,2.180678249434,0.4398
SOLUSDT,2024-05-04 00:00:00+00:00,2.210725676775,0.4298
SOLUSDT,2024-05-05 00:00:00+00:00,2.216655067084,0.4278
SOLUSDT,2024-05-06 00:00:00+00:00,2.186202853853,0.4379
SOLUSDT,2024-05-07 00:00:00+00:00,2.157205469069,0.4476
SOLUSDT,2024-05-08 00:00:00+00:00,2.110540935051,0.4632
SOLUSDT,2024-05-09 00:00:00+00:00,2.175223560734,0.4416
SOLUSDT,2024-05-10 00:00:00+00:00,2.102988744981,0.4657
SOLUSDT,2024-05-11 00:00:00+00:00,2.100448702876,0.4665
SOLUSDT,2024-05-12 00:00:00+00:00,2.119745795365,0.4601
SOLUSDT,2024-05-13 00:00:00+00:00,2.168233271084,0.4439
SOLUSDT,2024-05-14 00:00:00+00:00,2.121406641577,0.4595
SOLUSDT,2024-05-15 00:00:00+00:00,2.275705533512,0.4081
SOLUSDT,2024-05-16 00:00:00+00:00,2.238813737175,0.4204
SOLUSDT,2024-05-17 00:00:00+00:00,2.293532882786,0.4022
SOLUSDT,2024-05-18 00:00:00+00:00,2.293351817746,0.4022
SOLUSDT,2024-05-19 00:00:00+00:00,2.267741433359,0.4108
SOLUSDT,2024-05-20 00:00:00+00:00,2.430732575262,0.3564
SOLUSDT,2024-05-21 00:00:00+00:00,2.392177115696,0.3693
SOLUSDT,2024-05-22 00:00:00+00:00,2.350508549105,0.3832
SOLUSDT,2024-05-23 00:00:00+00:00,2.30342600975,0.3989
SOLUSDT,2024-05-24 00:00:00+00:00,2.329942400919,0.39
SOLUSDT,2024-05-25 00:00:00+00:00,2.351755247843,0.3827
SOLUSDT,2024-05-26 00:00:00+00:00,2.321857258415,0.3927
SOLUSDT,2024-05-27 00:00:00+00:00,2.349289009693,0.3836
SOLUSDT,2024-05-28 00:00:00+00:00,2.276025405912,0.408
SOLUSDT,2024-05-29 00:00:00+00:00,2.249666771523,0.4168
SOLUSDT,2024-05-30 00:00:00+00:00,2.274593932765,0.4085
SOLUSDT,2024-05-31 00:00:00+00:00,2.240434640049,0.4199
SOLUSDT,2024-06-01 00:00:00+00:00,2.250811711614,0.4164
SOLUSDT,2024-06-02 00:00:00+00:00,2.252890611825,0.4157
SOLUSDT,2024-06-03 00:00:00+00:00,2.282844084426,0.4057
SOLUSDT,2024-06-04 00:00:00+00:00,2.336035028633,0.388
SOLUSDT,2024-06-05 00:00:00+00:00,2.350051564625,0.3833
SOLUSDT,2024-06-06 00:00:00+00:00,2.333807126267,0.3887
SOLUSDT,2024-06-07 00:00:00+00:00,2.283767499815,0.4054
SOLUSDT,2024-06-08 00:00:00+00:00,2.281753656488,0.4061
SOLUSDT,2024-06-09 00:00:00+00:00,2.291783692164,0.4027
SOLUSDT,2024-06-10 00:00:00+00:00,2.284430208974,0.4052
SOLUSDT,2024-06-11 00:00:00+00:00,2.210797104332,0.4297
SOLUSDT,2024-06-12 00:00:00+00:00,2.236528862009,0.4212
SOLUSDT,2024-06-13 00:00:00+00:00,2.189193919128,0.4369
SOLUSDT,2024-06-14 00:00:00+00:00,2.162288948988,0.4459
SOLUSDT,2024-06-15 00:00:00+00:00,2.168574282271,0.4438
SOLUSDT,2024-06-16 00:00:00+00:00,2.181700780897,0.4394
SOLUSDT,2024-06-17 00:00:00+00:00,2.17600767278,0.4413
SOLUSDT,2024-06-18 00:00:00+00:00,2.131170120016,0.4563
SOLUSDT,2024-06-19 00:00:00+00:00,2.122527340691,0.4592
SOLUSDT,2024-06-20 00:00:00+00:00,2.122824344632,0.4591
SOLUSDT,2024-06-21 00:00:00+00:00,2.094841851078,0.4684
SOLUSDT,2024-06-22 00:00:00+00:00,2.094393635978,0.4685
SOLUSDT,2024-06-23 00:00:00+00:00,2.064629768046,0.4785
SOLUSDT,2024-06-24 00:00:00+00:00,1.965852605759,0.5114
SOLUSDT,2024-06-25 00:00:00+00:00,2.013824808421,0.4954
SOLUSDT,2024-06-26 00:00:00+00:00,1.983142815892,0.5056
SOLUSDT,2024-06-27 00:00:00+00:00,2.00449611147,0.4985
SOLUSDT,2024-06-28 00:00:00+00:00,1.963323618484,0.5122
SOLUSDT,2024-06-29 00:00:00+00:00,1.982090071071,0.506
SOLUSDT,2024-06-30 00:00:00+00:00,2.04224535277,0.4859
SOLUSDT,2024-07-01 00:00:00+00:00,2.04314593286,0.4856
SOLUSDT,2024-07-02 00:00:00+00:00,2.017079157971,0.4943
SOLUSDT,2024-07-03 00:00:00+00:00,1.956495892684,0.5145
SOLUSDT,2024-07-04 00:00:00+00:00,1.867131113244,0.5443
SOLUSDT,2024-07-05 00:00:00+00:00,1.84216706331,0.5526
SOLUSDT,2024-07-06 00:00:00+00:00,1.891715119434,0.5361
SOLUSDT,2024-07-07 00:00:00+00:00,1.82212870475,0.5593
SOLUSDT,2024-07-08 00:00:00+00:00,1.84231499501,0.5526
SOLUSDT,2024-07-09 00:00:00+00:00,1.882826099963,0.5391
SOLUSDT,2024-07-10 00:00:00+00:00,1.873671456415,0.5421
SOLUSDT,2024-07-11 00:00:00+00:00,1.860391707754,0.5465
SOLUSDT,2024-07-12 00:00:00+00:00,1.877696697499,0.5408
SOLUSDT,2024-07-13 00:00:00+00:00,1.924461076714,0.5252
SOLUSDT,2024-07-14 00:00:00+00:00,1.978252221421,0.5072
SOLUSDT,2024-07-15 00:00:00+00:00,2.094337235781,0.4686
SOLUSDT,2024-07-16 00:00:00+00:00,2.10249498714,0.4658
SOLUSDT,2024-07-17 00:00:00+00:00,2.0722141993,0.4759
SOLUSDT,2024-07-18 00:00:00+00:00,2.063284607936,0.4789
SOLUSDT,2024-07-19 00:00:00+00:00,2.146794861585,0.4511
SOLUSDT,2024-07-20 00:00:00+00:00,2.159544550027,0.4468
SOLUSDT,2024-07-21 00:00:00+00:00,2.186185421436,0.4379
SOLUSDT,2024-07-22 00:00:00+00:00,2.167482354881,0.4442
SOLUSDT,2024-07-23 00:00:00+00:00,2.109594621683,0.4635
SOLUSDT,2024-07-24 00:00:00+00:00,2.091076478928,0.4696
SOLUSDT,2024-07-25 00:00:00+00:00,2.101052278672,0.4663
