symbol,date,regime,close,rsi14
ETHUSDT,2020-12-31,bull,737.8,67.68
ETHUSDT,2021-01-01,bull,730.37,65.95
ETHUSDT,2021-01-02,bull,774.53,70.72
ETHUSDT,2021-01-03,bull,975.51,82.64
ETHUSDT,2021-01-04,bull,1040.23,84.79
ETHUSDT,2021-01-05,bull,1100.01,86.45
ETHUSDT,2021-01-06,bull,1207.11,88.82
ETHUSDT,2021-01-07,bull,1225.68,89.17
ETHUSDT,2021-01-08,bull,1224.2,88.93
ETHUSDT,2021-01-09,bull,1281.08,90.04
ETHUSDT,2021-01-10,bull,1262.25,86.93
ETHUSDT,2021-01-11,bull,1090.15,64.84
ETHUSDT,2021-01-12,bull,1043.43,60.36
ETHUSDT,2021-01-13,bull,1130.74,65.2
ETHUSDT,2021-01-14,bull,1218.45,69.26
ETHUSDT,2021-01-15,bull,1171.83,64.92
ETHUSDT,2021-01-16,bull,1233.54,67.8
ETHUSDT,2021-01-17,bull,1230.17,67.47
ETHUSDT,2021-01-18,bull,1257.28,68.77
ETHUSDT,2021-01-19,bull,1377.3,73.76
ETHUSDT,2021-01-20,bull,1382.27,73.95
ETHUSDT,2021-01-21,bull,1121.57,52.83
ETHUSDT,2021-01-22,bull,1236.51,58.46
ETHUSDT,2021-01-23,bull,1230.99,58.1
ETHUSDT,2021-01-24,bull,1391.61,64.86
ETHUSDT,2021-01-25,bull,1324.41,60.47
ETHUSDT,2021-01-26,bull,1357.06,61.82
ETHUSDT,2021-01-27,bull,1253.19,55.33
ETHUSDT,2021-01-28,bull,1332.49,58.88
ETHUSDT,2021-01-29,bull,1382.52,60.99
ETHUSDT,2021-01-30,bull,1376.12,60.56
ETHUSDT,2021-01-31,bull,1314.99,56.49
ETHUSDT,2021-02-01,bull,1369.04,59.1
ETHUSDT,2021-02-02,bull,1515.19,65.2
ETHUSDT,2021-02-03,bull,1660.91,70.0
ETHUSDT,2021-02-04,bull,1594.76,65.58
ETHUSDT,2021-02-05,bull,1718.65,69.47
ETHUSDT,2021-02-06,bull,1677.85,66.79
ETHUSDT,2021-02-07,bull,1614.23,62.73
ETHUSDT,2021-02-08,bull,1746.62,67.2
ETHUSDT,2021-02-09,bull,1768.04,67.87
ETHUSDT,2021-02-10,bull,1744.24,66.25
ETHUSDT,2021-02-11,bull,1783.8,67.63
ETHUSDT,2021-02-12,bull,1843.53,69.66
ETHUSDT,2021-02-13,bull,1814.11,67.42
ETHUSDT,2021-02-14,bull,1805.08,66.71
ETHUSDT,2021-02-15,bull,1779.79,64.67
ETHUSDT,2021-02-16,bull,1781.07,64.72
ETHUSDT,2021-02-17,bull,1848.46,67.78
ETHUSDT,2021-02-18,bull,1937.45,71.31
ETHUSDT,2021-02-19,bull,1960.16,72.15
ETHUSDT,2021-02-20,bull,1919.53,68.3
ETHUSDT,2021-02-21,bull,1935.6,69.0
ETHUSDT,2021-02-22,bull,1781.99,56.16
ETHUSDT,2021-02-23,bull,1570.2,44.01
ETHUSDT,2021-02-24,bull,1626.58,47.28
ETHUSDT,2021-02-25,sideways,1475.7,40.46
ETHUSDT,2021-02-26,sideways,1446.03,39.26
ETHUSDT,2021-02-27,sideways,1459.97,40.16
ETHUSDT,2021-02-28,sideways,1416.05,38.25
ETHUSDT,2021-03-01,bull,1564.71,47.39
ETHUSDT,2021-03-02,sideways,1492.61,43.99
ETHUSDT,2021-03-03,bull,1575.85,48.58
ETHUSDT,2021-03-04,sideways,1541.91,46.89
ETHUSDT,2021-03-05,sideways,1533.28,46.45
ETHUSDT,2021-03-06,sideways,1654.74,53.14
ETHUSDT,2021-03-07,sideways,1723.15,56.45
ETHUSDT,2021-03-08,bull,1834.73,61.24
ETHUSDT,2021-03-09,bull,1868.05,62.57
ETHUSDT,2021-03-10,sideways,1799.17,58.14
ETHUSDT,2021-03-11,sideways,1826.19,59.36
ETHUSDT,2021-03-12,sideways,1772.1,55.86
ETHUSDT,2021-03-13,bull,1924.69,62.56
ETHUSDT,2021-03-14,sideways,1854.56,58.19
ETHUSDT,2021-03-15,sideways,1791.7,54.51
ETHUSDT,2021-03-16,sideways,1806.97,55.25
ETHUSDT,2021-03-17,sideways,1823.45,56.08
ETHUSDT,2021-03-18,sideways,1782.86,53.45
ETHUSDT,2021-03-19,sideways,1817.62,55.38
ETHUSDT,2021-03-20,sideways,1812.63,55.03
ETHUSDT,2021-03-21,sideways,1788.22,53.24
ETHUSDT,2021-03-22,sideways,1691.33,46.76
ETHUSDT,2021-03-23,sideways,1678.65,45.97
ETHUSDT,2021-03-24,sideways,1593.41,40.96
ETHUSDT,2021-03-25,sideways,1595.36,41.12
ETHUSDT,2021-03-26,sideways,1702.84,49.19
ETHUSDT,2021-03-27,sideways,1716.49,50.12
ETHUSDT,2021-03-28,sideways,1691.36,48.36
ETHUSDT,2021-03-29,bull,1819.68,56.73
ETHUSDT,2021-03-30,bull,1846.03,58.23
ETHUSDT,2021-03-31,bull,1918.36,62.11
ETHUSDT,2021-04-01,bull,1977.28,64.96
ETHUSDT,2021-04-02,bull,2143.23,71.48
ETHUSDT,2021-04-03,bull,2028.42,62.78
ETHUSDT,2021-04-04,bull,2093.12,65.34
ETHUSDT,2021-04-05,bull,2107.89,65.92
ETHUSDT,2021-04-06,bull,2118.38,66.34
ETHUSDT,2021-04-07,bull,1971.08,55.76
ETHUSDT,2021-04-08,bull,2088.57,61.09
ETHUSDT,2021-04-09,bull,2072.11,60.0
ETHUSDT,2021-04-10,bull,2135.94,62.78
ETHUSDT,2021-04-11,bull,2157.66,63.7
ETHUSDT,2021-04-12,bull,2139.35,62.3
ETHUSDT,2021-04-13,bull,2299.19,68.76
ETHUSDT,2021-04-14,bull,2435.1,73.01
ETHUSDT,2021-04-15,bull,2519.12,75.24
ETHUSDT,2021-04-16,bull,2431.95,68.86
ETHUSDT,2021-04-17,bull,2344.9,63.11
ETHUSDT,2021-04-18,bull,2237.14,56.79
ETHUSDT,2021-04-19,bull,2166.19,53.02
ETHUSDT,2021-04-20,bull,2330.21,59.68
ETHUSDT,2021-04-21,bull,2364.75,60.94
ETHUSDT,2021-04-22,bull,2403.54,62.35
ETHUSDT,2021-04-23,bull,2363.59,59.94
ETHUSDT,2021-04-24,bull,2211.63,51.74
ETHUSDT,2021-04-25,bull,2316.06,56.18
ETHUSDT,2021-04-26,bull,2534.48,63.7
ETHUSDT,2021-04-27,bull,2662.87,67.25
ETHUSDT,2021-04-28,bull,2746.38,69.36
ETHUSDT,2021-04-29,bull,2756.88,69.62
ETHUSDT,2021-04-30,bull,2773.21,70.05
ETHUSDT,2021-05-01,bull,2945.89,74.23
ETHUSDT,2021-05-02,bull,2952.06,74.37
ETHUSDT,2021-05-03,bull,3431.09,82.28
ETHUSDT,2021-05-04,bull,3253.63,73.26
ETHUSDT,2021-05-05,bull,3522.78,77.32
ETHUSDT,2021-05-06,bull,3490.88,75.85
ETHUSDT,2021-05-07,bull,3484.73,75.55
ETHUSDT,2021-05-08,bull,3902.65,81.01
ETHUSDT,2021-05-09,bull,3928.84,81.3
ETHUSDT,2021-05-10,bull,3952.29,81.56
ETHUSDT,2021-05-11,bull,4168.7,83.83
ETHUSDT,2021-05-12,bull,3785.85,67.91
ETHUSDT,2021-05-13,bull,3715.15,65.43
ETHUSDT,2021-05-14,bull,4079.06,71.24
ETHUSDT,2021-05-15,bull,3638.12,58.43
ETHUSDT,2021-05-16,bull,3587.51,57.16
ETHUSDT,2021-05-17,bull,3282.4,50.1
ETHUSDT,2021-05-18,bull,3380.07,52.14
ETHUSDT,2021-05-19,sideways,2460.68,36.86
ETHUSDT,2021-05-20,bull,2784.29,43.17
ETHUSDT,2021-05-21,sideways,2430.62,38.63
ETHUSDT,2021-05-22,sideways,2295.71,37.03
ETHUSDT,2021-05-23,sideways,2109.58,34.88
ETHUSDT,2021-05-24,sideways,2643.59,44.78
ETHUSDT,2021-05-25,sideways,2706.63,45.82
ETHUSDT,2021-05-26,bull,2888.7,48.84
ETHUSDT,2021-05-27,sideways,2736.49,46.51
ETHUSDT,2021-05-28,sideways,2419.91,42.02
ETHUSDT,2021-05-29,sideways,2279.51,40.16
ETHUSDT,2021-05-30,sideways,2390.31,42.32
ETHUSDT,2021-05-31,sideways,2714.95,48.23
ETHUSDT,2021-06-01,sideways,2633.52,46.93
ETHUSDT,2021-06-02,sideways,2706.12,48.27
ETHUSDT,2021-06-03,sideways,2855.13,50.99
ETHUSDT,2021-06-04,sideways,2688.2,47.94
ETHUSDT,2021-06-05,sideways,2630.58,46.9
ETHUSDT,2021-06-06,sideways,2715.09,48.66
ETHUSDT,2021-06-07,sideways,2590.26,46.22
ETHUSDT,2021-06-08,sideways,2517.44,44.81
ETHUSDT,2021-06-09,sideways,2608.27,46.99
ETHUSDT,2021-06-10,sideways,2471.52,44.16
ETHUSDT,2021-06-11,sideways,2353.77,41.83
ETHUSDT,2021-06-12,sideways,2372.48,42.35
ETHUSDT,2021-06-13,sideways,2508.39,46.13
ETHUSDT,2021-06-14,sideways,2537.89,46.94
ETHUSDT,2021-06-15,sideways,2610.94,48.99
ETHUSDT,2021-06-16,sideways,2367.66,43.03
ETHUSDT,2021-06-17,sideways,2372.0,43.16
ETHUSDT,2021-06-18,sideways,2231.73,39.92
ETHUSDT,2021-06-19,sideways,2178.5,38.73
ETHUSDT,2021-06-20,sideways,2246.36,41.14
ETHUSDT,2021-06-21,sideways,1888.45,33.64
ETHUSDT,2021-06-22,bear,1874.95,33.39
ETHUSDT,2021-06-23,sideways,1989.74,37.59
ETHUSDT,2021-06-24,sideways,1988.46,37.56
ETHUSDT,2021-06-25,bear,1813.22,33.79
ETHUSDT,2021-06-26,bear,1829.24,34.44
ETHUSDT,2021-06-27,sideways,1978.89,40.32
ETHUSDT,2021-06-28,sideways,2079.66,43.96
ETHUSDT,2021-06-29,sideways,2160.77,46.77
ETHUSDT,2021-06-30,sideways,2274.55,50.53
ETHUSDT,2021-07-01,sideways,2113.61,45.63
ETHUSDT,2021-07-02,sideways,2150.04,46.88
ETHUSDT,2021-07-03,sideways,2226.11,49.51
ETHUSDT,2021-07-04,sideways,2321.72,52.67
ETHUSDT,2021-07-05,sideways,2198.58,48.46
ETHUSDT,2021-07-06,sideways,2324.68,52.64
ETHUSDT,2021-07-07,sideways,2315.16,52.29
ETHUSDT,2021-07-08,sideways,2120.03,45.69
ETHUSDT,2021-07-09,sideways,2146.69,46.68
ETHUSDT,2021-07-10,sideways,2111.4,45.5
ETHUSDT,2021-07-11,sideways,2139.66,46.66
ETHUSDT,2021-07-12,sideways,2036.72,43.05
ETHUSDT,2021-07-13,bear,1940.08,39.93
ETHUSDT,2021-07-14,bear,1994.33,42.45
ETHUSDT,2021-07-15,bear,1911.18,39.7
ETHUSDT,2021-07-16,bear,1880.38,38.7
ETHUSDT,2021-07-17,bear,1898.83,39.68
ETHUSDT,2021-07-18,bear,1895.55,39.56
ETHUSDT,2021-07-19,bear,1817.3,36.68
ETHUSDT,2021-07-20,bear,1787.51,35.61
ETHUSDT,2021-07-21,sideways,1990.97,46.93
ETHUSDT,2021-07-22,sideways,2025.2,48.57
ETHUSDT,2021-07-23,sideways,2124.78,53.1
ETHUSDT,2021-07-24,bull,2189.22,55.81
ETHUSDT,2021-07-25,bull,2191.37,55.91
ETHUSDT,2021-07-26,bull,2233.37,57.75
ETHUSDT,2021-07-27,bull,2298.33,60.5
ETHUSDT,2021-07-28,bull,2296.55,60.39
ETHUSDT,2021-07-29,bull,2380.96,63.92
ETHUSDT,2021-07-30,bull,2466.96,67.14
ETHUSDT,2021-07-31,bull,2536.21,69.5
ETHUSDT,2021-08-01,bull,2561.85,70.35
ETHUSDT,2021-08-02,bull,2610.15,71.93
ETHUSDT,2021-08-03,bull,2502.35,63.74
ETHUSDT,2021-08-04,bull,2724.62,71.06
ETHUSDT,2021-08-05,bull,2827.33,73.7
ETHUSDT,2021-08-06,bull,2890.94,75.21
ETHUSDT,2021-08-07,bull,3157.24,80.3
ETHUSDT,2021-08-08,bull,3013.73,71.75
ETHUSDT,2021-08-09,bull,3167.86,74.85
ETHUSDT,2021-08-10,bull,3141.69,73.37
ETHUSDT,2021-08-11,bull,3164.25,73.85
ETHUSDT,2021-08-12,bull,3043.41,66.93
ETHUSDT,2021-08-13,bull,3322.21,73.18
ETHUSDT,2021-08-14,bull,3265.44,70.27
ETHUSDT,2021-08-15,bull,3310.5,71.24
ETHUSDT,2021-08-16,bull,3156.51,63.55
ETHUSDT,2021-08-17,bull,3014.85,57.41
ETHUSDT,2021-08-18,bull,3020.09,57.58
ETHUSDT,2021-08-19,bull,3182.7,62.39
ETHUSDT,2021-08-20,bull,3286.94,65.13
ETHUSDT,2021-08-21,bull,3226.08,62.28
ETHUSDT,2021-08-22,bull,3242.12,62.74
ETHUSDT,2021-08-23,bull,3319.26,64.97
ETHUSDT,2021-08-24,bull,3172.46,57.89
ETHUSDT,2021-08-25,bull,3224.92,59.58
ETHUSDT,2021-08-26,bull,3100.33,54.02
ETHUSDT,2021-08-27,bull,3270.6,59.57
ETHUSDT,2021-08-28,bull,3244.4,58.4
ETHUSDT,2021-08-29,bull,3227.0,57.6
ETHUSDT,2021-08-30,bull,3224.37,57.47
ETHUSDT,2021-08-31,bull,3433.73,64.34
ETHUSDT,2021-09-01,bull,3834.83,73.25
ETHUSDT,2021-09-02,bull,3790.99,71.16
ETHUSDT,2021-09-03,bull,3940.61,73.9
ETHUSDT,2021-09-04,bull,3887.83,71.33
ETHUSDT,2021-09-05,bull,3952.13,72.58
ETHUSDT,2021-09-06,bull,3928.38,71.34
ETHUSDT,2021-09-07,bull,3426.39,51.35
ETHUSDT,2021-09-08,bull,3497.32,53.34
ETHUSDT,2021-09-09,bull,3427.34,51.12
ETHUSDT,2021-09-10,sideways,3211.51,44.91
ETHUSDT,2021-09-11,bull,3270.28,46.8
ETHUSDT,2021-09-12,sideways,3410.13,51.11
ETHUSDT,2021-09-13,sideways,3285.51,47.43
ETHUSDT,2021-09-14,sideways,3429.17,51.75
ETHUSDT,2021-09-15,bull,3615.28,56.71
ETHUSDT,2021-09-16,bull,3571.29,55.27
ETHUSDT,2021-09-17,bull,3398.54,49.88
ETHUSDT,2021-09-18,bull,3432.02,50.88
ETHUSDT,2021-09-19,sideways,3329.45,47.74
ETHUSDT,2021-09-20,sideways,2958.99,38.5
ETHUSDT,2021-09-21,sideways,2764.43,34.71
ETHUSDT,2021-09-22,sideways,3077.87,44.25
ETHUSDT,2021-09-23,sideways,3155.52,46.34
ETHUSDT,2021-09-24,sideways,2931.67,41.5
ETHUSDT,2021-09-25,sideways,2925.57,41.38
ETHUSDT,2021-09-26,sideways,3062.27,45.4
ETHUSDT,2021-09-27,sideways,2934.14,42.46
ETHUSDT,2021-09-28,sideways,2807.3,39.72
ETHUSDT,2021-09-29,sideways,2853.14,41.2
ETHUSDT,2021-09-30,sideways,3001.68,45.83
ETHUSDT,2021-10-01,sideways,3307.52,53.89
ETHUSDT,2021-10-02,sideways,3391.69,55.84
ETHUSDT,2021-10-03,sideways,3418.36,56.47
ETHUSDT,2021-10-04,sideways,3380.09,55.25
ETHUSDT,2021-10-05,sideways,3518.52,58.71
ETHUSDT,2021-10-06,sideways,3580.56,60.19
ETHUSDT,2021-10-07,sideways,3587.97,60.38
ETHUSDT,2021-10-08,sideways,3563.76,59.41
ETHUSDT,2021-10-09,sideways,3575.72,59.75
ETHUSDT,2021-10-10,bull,3425.85,53.67
ETHUSDT,2021-10-11,bull,3545.35,57.39
ETHUSDT,2021-10-12,sideways,3492.57,55.28
ETHUSDT,2021-10-13,bull,3606.2,58.8
ETHUSDT,2021-10-14,bull,3786.01,63.67
ETHUSDT,2021-10-15,bull,3862.63,65.54
ETHUSDT,2021-10-16,bull,3830.38,64.05
ETHUSDT,2021-10-17,bull,3847.1,64.5
ETHUSDT,2021-10-18,bull,3748.76,59.74
ETHUSDT,2021-10-19,bull,3877.65,63.54
ETHUSDT,2021-10-20,bull,4155.99,70.1
ETHUSDT,2021-10-21,bull,4054.32,65.46
ETHUSDT,2021-10-22,bull,3970.18,61.82
ETHUSDT,2021-10-23,bull,4171.66,66.61
ETHUSDT,2021-10-24,bull,4087.9,63.07
ETHUSDT,2021-10-25,bull,4217.88,66.08
ETHUSDT,2021-10-26,bull,4131.1,62.42
ETHUSDT,2021-10-27,bull,3930.26,54.85
ETHUSDT,2021-10-28,bull,4287.32,63.36
ETHUSDT,2021-10-29,bull,4414.75,65.84
ETHUSDT,2021-10-30,bull,4325.65,62.65
ETHUSDT,2021-10-31,bull,4288.07,61.3
ETHUSDT,2021-11-01,bull,4324.63,62.15
ETHUSDT,2021-11-02,bull,4584.8,67.62
ETHUSDT,2021-11-03,bull,4607.19,68.05
ETHUSDT,2021-11-04,bull,4537.32,65.16
ETHUSDT,2021-11-05,bull,4486.24,63.05
ETHUSDT,2021-11-06,bull,4521.58,63.92
ETHUSDT,2021-11-07,bull,4620.55,66.31
ETHUSDT,2021-11-08,bull,4812.09,70.41
ETHUSDT,2021-11-09,bull,4735.07,66.89
ETHUSDT,2021-11-10,bull,4636.17,62.56
ETHUSDT,2021-11-11,bull,4730.38,64.89
ETHUSDT,2021-11-12,bull,4667.12,62.1
ETHUSDT,2021-11-13,bull,4651.46,61.39
ETHUSDT,2021-11-14,bull,4626.36,60.21
ETHUSDT,2021-11-15,bull,4557.5,56.98
ETHUSDT,2021-11-16,bull,4216.37,44.29
ETHUSDT,2021-11-17,bull,4287.59,46.95
ETHUSDT,2021-11-18,sideways,4000.65,38.9
ETHUSDT,2021-11-19,sideways,4298.31,48.72
ETHUSDT,2021-11-20,bull,4409.93,51.84
ETHUSDT,2021-11-21,bull,4269.73,47.9
ETHUSDT,2021-11-22,sideways,4088.46,43.3
ETHUSDT,2021-11-23,bull,4340.76,50.43
ETHUSDT,2021-11-24,sideways,4239.98,47.84
ETHUSDT,2021-11-25,sideways,4274.74,48.82
ETHUSDT,2021-11-26,sideways,4030.91,42.78
ETHUSDT,2021-11-27,sideways,4096.91,44.77
ETHUSDT,2021-11-28,sideways,4294.45,50.34
ETHUSDT,2021-11-29,sideways,4445.1,54.14
ETHUSDT,2021-11-30,bull,4631.48,58.38
ETHUSDT,2021-12-01,bull,4586.99,57.03
ETHUSDT,2021-12-02,sideways,4511.3,54.7
ETHUSDT,2021-12-03,sideways,4220.71,46.8
ETHUSDT,2021-12-04,sideways,4119.59,44.4
ETHUSDT,2021-12-05,sideways,4198.32,46.69
ETHUSDT,2021-12-06,sideways,4358.74,51.12
ETHUSDT,2021-12-07,sideways,4315.06,49.9
ETHUSDT,2021-12-08,sideways,4439.36,53.31
ETHUSDT,2021-12-09,sideways,4119.82,44.87
ETHUSDT,2021-12-10,sideways,3908.5,40.33
ETHUSDT,2021-12-11,sideways,4084.45,45.29
ETHUSDT,2021-12-12,sideways,4134.45,46.65
ETHUSDT,2021-12-13,sideways,3784.23,39.29
ETHUSDT,2021-12-14,sideways,3745.44,38.56
ETHUSDT,2021-12-15,sideways,4018.39,46.11
ETHUSDT,2021-12-16,sideways,3962.47,44.89
ETHUSDT,2021-12-17,sideways,3879.49,43.08
ETHUSDT,2021-12-18,sideways,3960.86,45.41
ETHUSDT,2021-12-19,sideways,3922.59,44.49
ETHUSDT,2021-12-20,sideways,3933.84,44.84
ETHUSDT,2021-12-21,sideways,4020.26,47.61
ETHUSDT,2021-12-22,sideways,3982.1,46.5
ETHUSDT,2021-12-23,sideways,4108.02,50.6
ETHUSDT,2021-12-24,sideways,4047.98,48.68
ETHUSDT,2021-12-25,sideways,4093.28,50.21
ETHUSDT,2021-12-26,sideways,4067.33,49.31
ETHUSDT,2021-12-27,sideways,4037.55,48.23
ETHUSDT,2021-12-28,sideways,3800.89,40.63
ETHUSDT,2021-12-29,sideways,3628.53,36.17
ETHUSDT,2021-12-30,sideways,3713.85,39.7
ETHUSDT,2021-12-31,sideways,3682.63,38.85
ETHUSDT,2022-01-01,sideways,3769.7,42.54
ETHUSDT,2022-01-02,sideways,3829.56,44.99
ETHUSDT,2022-01-03,sideways,3761.38,42.75
ETHUSDT,2022-01-04,sideways,3794.06,44.19
ETHUSDT,2022-01-05,sideways,3550.39,36.79
ETHUSDT,2022-01-06,sideways,3418.41,33.51
ETHUSDT,2022-01-07,bear,3193.21,28.8
ETHUSDT,2022-01-08,bear,3091.97,26.97
ETHUSDT,2022-01-09,bear,3157.75,30.08
ETHUSDT,2022-01-10,bear,3083.1,28.59
ETHUSDT,2022-01-11,bear,3238.11,35.72
ETHUSDT,2022-01-12,bear,3372.26,41.19
ETHUSDT,2022-01-13,bear,3248.29,37.97
ETHUSDT,2022-01-14,bear,3310.0,40.46
ETHUSDT,2022-01-15,bear,3330.53,41.31
ETHUSDT,2022-01-16,bear,3350.92,42.19
ETHUSDT,2022-01-17,bear,3212.3,38.03
ETHUSDT,2022-01-18,bear,3164.03,36.67
ETHUSDT,2022-01-19,bear,3095.83,34.78
ETHUSDT,2022-01-20,bear,3001.12,32.29
ETHUSDT,2022-01-21,bear,2557.93,23.74
ETHUSDT,2022-01-22,bear,2405.18,21.62
ETHUSDT,2022-01-23,bear,2535.04,27.55
ETHUSDT,2022-01-24,bear,2440.35,26.01
ETHUSDT,2022-01-25,bear,2455.94,26.73
ETHUSDT,2022-01-26,bear,2468.03,27.33
ETHUSDT,2022-01-27,bear,2423.0,26.47
ETHUSDT,2022-01-28,bear,2547.09,32.79
ETHUSDT,2022-01-29,bear,2597.08,35.21
ETHUSDT,2022-01-30,bear,2603.47,35.53
ETHUSDT,2022-01-31,bear,2688.28,39.77
ETHUSDT,2022-02-01,bear,2792.12,44.58
ETHUSDT,2022-02-02,bear,2682.85,40.88
ETHUSDT,2022-02-03,bear,2679.16,40.76
ETHUSDT,2022-02-04,bear,2983.59,53.25
ETHUSDT,2022-02-05,bear,3014.65,54.31
ETHUSDT,2022-02-06,sideways,3057.48,55.8
ETHUSDT,2022-02-07,sideways,3142.47,58.67
ETHUSDT,2022-02-08,sideways,3122.61,57.72
ETHUSDT,2022-02-09,sideways,3239.46,61.64
ETHUSDT,2022-02-10,sideways,3077.48,54.16
ETHUSDT,2022-02-11,bear,2927.38,48.3
ETHUSDT,2022-02-12,bear,2917.36,47.93
ETHUSDT,2022-02-13,bear,2883.46,46.62
ETHUSDT,2022-02-14,bear,2933.48,48.84
ETHUSDT,2022-02-15,sideways,3179.88,58.09
ETHUSDT,2022-02-16,sideways,3127.83,55.8
ETHUSDT,2022-02-17,bear,2881.48,46.44
ETHUSDT,2022-02-18,bear,2785.73,43.4
ETHUSDT,2022-02-19,bear,2763.7,42.71
ETHUSDT,2022-02-20,sideways,2628.65,38.63
ETHUSDT,2022-02-21,sideways,2573.82,37.08
ETHUSDT,2022-02-22,sideways,2639.3,40.17
ETHUSDT,2022-02-23,sideways,2590.36,38.64
ETHUSDT,2022-02-24,sideways,2598.07,39.03
ETHUSDT,2022-02-25,sideways,2764.54,46.93
ETHUSDT,2022-02-26,sideways,2781.11,47.65
ETHUSDT,2022-02-27,sideways,2621.8,41.74
ETHUSDT,2022-02-28,sideways,2919.2,53.37
ETHUSDT,2022-03-01,sideways,2972.49,55.1
ETHUSDT,2022-03-02,sideways,2950.12,54.2
ETHUSDT,2022-03-03,sideways,2834.47,49.64
ETHUSDT,2022-03-04,sideways,2617.16,42.41
ETHUSDT,2022-03-05,sideways,2664.83,44.33
ETHUSDT,2022-03-06,bear,2555.04,40.95
ETHUSDT,2022-03-07,bear,2497.77,39.27
ETHUSDT,2022-03-08,bear,2576.75,42.76
ETHUSDT,2022-03-09,bear,2729.78,48.88
ETHUSDT,2022-03-10,bear,2608.05,44.78
ETHUSDT,2022-03-11,bear,2559.56,43.22
ETHUSDT,2022-03-12,bear,2574.75,43.88
ETHUSDT,2022-03-13,bear,2518.94,41.96
ETHUSDT,2022-03-14,bear,2590.7,45.28
ETHUSDT,2022-03-15,bear,2620.15,46.63
ETHUSDT,2022-03-16,sideways,2772.06,53.06
ETHUSDT,2022-03-17,sideways,2814.85,54.72
ETHUSDT,2022-03-18,sideways,2945.34,59.42
ETHUSDT,2022-03-19,sideways,2946.26,59.45
ETHUSDT,2022-03-20,sideways,2860.46,55.09
ETHUSDT,2022-03-21,sideways,2897.98,56.59
ETHUSDT,2022-03-22,sideways,2973.13,59.51
ETHUSDT,2022-03-23,sideways,3031.07,61.65
ETHUSDT,2022-03-24,sideways,3108.06,64.34
ETHUSDT,2022-03-25,sideways,3106.67,64.25
ETHUSDT,2022-03-26,sideways,3143.18,65.58
ETHUSDT,2022-03-27,sideways,3291.58,70.4
ETHUSDT,2022-03-28,sideways,3336.63,71.69
ETHUSDT,2022-03-29,sideways,3401.99,73.5
ETHUSDT,2022-03-30,sideways,3385.16,72.22
ETHUSDT,2022-03-31,sideways,3281.64,64.75
ETHUSDT,2022-04-01,sideways,3449.55,70.15
ETHUSDT,2022-04-02,sideways,3445.06,69.84
ETHUSDT,2022-04-03,bull,3522.83,72.12
ETHUSDT,2022-04-04,bull,3521.24,72.0
ETHUSDT,2022-04-05,sideways,3411.79,64.1
ETHUSDT,2022-04-06,sideways,3171.69,50.89
ETHUSDT,2022-04-07,sideways,3233.27,53.54
ETHUSDT,2022-04-08,sideways,3192.07,51.54
ETHUSDT,2022-04-09,sideways,3261.92,54.63
ETHUSDT,2022-04-10,sideways,3211.87,52.07
ETHUSDT,2022-04-11,sideways,2981.05,42.23
ETHUSDT,2022-04-12,sideways,3030.38,44.63
ETHUSDT,2022-04-13,sideways,3118.34,48.74
ETHUSDT,2022-04-14,sideways,3019.91,44.74
ETHUSDT,2022-04-15,sideways,3040.92,45.76
ETHUSDT,2022-04-16,sideways,3062.31,46.84
ETHUSDT,2022-04-17,sideways,2993.4,43.82
ETHUSDT,2022-04-18,sideways,3057.61,47.24
ETHUSDT,2022-04-19,sideways,3104.11,49.62
ETHUSDT,2022-04-20,sideways,3077.75,48.29
ETHUSDT,2022-04-21,sideways,2987.48,43.93
ETHUSDT,2022-04-22,sideways,2964.84,42.89
ETHUSDT,2022-04-23,bear,2938.11,41.63
ETHUSDT,2022-04-24,bear,2922.73,40.88
ETHUSDT,2022-04-25,sideways,3009.39,46.67
ETHUSDT,2022-04-26,bear,2808.3,37.5
ETHUSDT,2022-04-27,bear,2888.93,42.39
ETHUSDT,2022-04-28,bear,2936.94,45.14
ETHUSDT,2022-04-29,bear,2815.6,39.95
ETHUSDT,2022-04-30,bear,2730.19,36.74
ETHUSDT,2022-05-01,bear,2827.76,42.42
ETHUSDT,2022-05-02,bear,2857.41,44.07
ETHUSDT,2022-05-03,bear,2783.48,40.93
ETHUSDT,2022-05-04,bear,2940.64,49.21
ETHUSDT,2022-05-05,bear,2749.21,41.57
ETHUSDT,2022-05-06,bear,2694.98,39.69
ETHUSDT,2022-05-07,bear,2636.09,37.69
ETHUSDT,2022-05-08,bear,2517.46,33.99
ETHUSDT,2022-05-09,bear,2245.43,27.35
ETHUSDT,2022-05-10,bear,2343.51,32.47
ETHUSDT,2022-05-11,bear,2072.11,26.83
ETHUSDT,2022-05-12,bear,1961.7,24.94
ETHUSDT,2022-05-13,bear,2014.42,27.57
ETHUSDT,2022-05-14,bear,2056.27,29.68
ETHUSDT,2022-05-15,bear,2145.71,34.09
ETHUSDT,2022-05-16,bear,2022.73,31.19
ETHUSDT,2022-05-17,bear,2090.41,34.5
ETHUSDT,2022-05-18,bear,1916.66,30.45
ETHUSDT,2022-05-19,bear,2018.34,35.24
ETHUSDT,2022-05-20,bear,1961.32,33.83
ETHUSDT,2022-05-21,bear,1974.52,34.48
ETHUSDT,2022-05-22,bear,2043.17,37.91
ETHUSDT,2022-05-23,bear,1972.18,35.82
ETHUSDT,2022-05-24,bear,1978.98,36.18
