symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,outcome_7d,win,percentile_rank,pct_bucket
BTCUSDT,2022-05-08,16.3,0–20,0.3656,0.1178,0.0,0.0,0.5591,0.0,0.0,0.0,-0.080864,0,87.1,top 25%
BTCUSDT,2022-05-09,29.2,20–40,0.5064,0.337,0.0,0.0,0.5591,0.0,0.9613,0.0,-0.014326,0,99.8,top 10%
BTCUSDT,2022-05-10,22.7,20–40,0.44,0.0833,0.0,0.0,0.5591,0.0,0.7628,0.0,-0.019245,0,98.4,top 10%
BTCUSDT,2022-05-11,25.8,20–40,0.5073,0.1229,0.0,0.0,0.5591,0.0,0.9407,0.0,-0.007468,0,99.5,top 10%
BTCUSDT,2022-05-12,20.8,20–40,0.4969,0.0,0.0,0.0,0.5591,0.0,0.5164,0.0,0.043603,1,97.6,top 10%
BTCUSDT,2022-05-13,16.7,0–20,0.4739,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.002813,0,88.2,top 25%
BTCUSDT,2022-05-14,15.1,0–20,0.3938,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.022226,0,80.7,top 25%
BTCUSDT,2022-05-15,12.9,0–20,0.2832,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.031349,0,65.5,top 50%
BTCUSDT,2022-05-16,14.3,0–20,0.3498,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.025584,0,75.4,top 25%
BTCUSDT,2022-05-17,13.2,0–20,0.2991,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.025316,0,68.4,top 50%
BTCUSDT,2022-05-18,14.8,0–20,0.3756,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.02932,1,78.8,top 25%
BTCUSDT,2022-05-19,12.1,0–20,0.2394,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.034542,0,60.5,top 50%
BTCUSDT,2022-05-20,13.1,0–20,0.2921,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.019628,0,67.8,top 50%
BTCUSDT,2022-05-21,12.7,0–20,0.2724,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.020974,0,64.5,top 50%
BTCUSDT,2022-05-22,11.2,0–20,0.1965,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.028946,0,56.2,top 50%
BTCUSDT,2022-05-23,12.5,0–20,0.2617,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.090295,1,63.4,top 50%
BTCUSDT,2022-05-24,11.5,0–20,0.2135,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.072051,1,57.1,top 50%
BTCUSDT,2022-05-25,11.6,0–20,0.2189,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.008007,1,57.5,top 50%
BTCUSDT,2022-05-26,12.0,0–20,0.2367,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.041011,1,60.0,top 50%
BTCUSDT,2022-05-27,12.8,0–20,0.2752,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.037615,1,65.0,top 50%
BTCUSDT,2022-05-28,12.4,0–20,0.2552,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.035329,1,62.9,top 50%
BTCUSDT,2022-05-29,11.0,0–20,0.1877,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,0.015646,1,54.9,top 50%
BTCUSDT,2022-05-30,7.3,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0,-0.011212,0,45.2,bottom 50%
BTCUSDT,2022-05-31,7.7,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0621,-0.020031,0,46.4,bottom 50%
BTCUSDT,2022-06-01,2.6,0–20,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013936,1,21.5,bottom 50%
BTCUSDT,2022-06-02,1.4,0–20,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011668,0,14.1,bottom 50%
BTCUSDT,2022-06-03,2.5,0–20,0.1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020892,0,20.9,bottom 50%
BTCUSDT,2022-06-04,2.7,0–20,0.1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0633,-0.049345,0,22.0,bottom 50%
BTCUSDT,2022-06-05,4.3,0–20,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.3039,-0.105128,0,30.0,bottom 50%
BTCUSDT,2022-06-06,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.283172,0,3.4,bottom 50%
BTCUSDT,2022-06-07,2.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,-0.287227,0,18.8,bottom 50%
BTCUSDT,2022-06-08,1.5,0–20,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25291,0,14.8,bottom 50%
BTCUSDT,2022-06-09,2.4,0–20,0.0829,0.0,0.0,0.0,0.0,0.0,0.0,0.1093,-0.323139,0,20.3,bottom 50%
BTCUSDT,2022-06-10,3.9,0–20,0.1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0784,-0.296121,0,28.3,bottom 50%
BTCUSDT,2022-06-11,5.6,0–20,0.2231,0.0,0.0,0.0,0.0,0.0,0.0,0.1561,-0.329439,0,35.7,bottom 50%
BTCUSDT,2022-06-12,11.3,0–20,0.3284,0.1724,0.0,0.0,0.0,0.0,0.0,0.3036,-0.232017,0,56.5,top 50%
BTCUSDT,2022-06-13,25.0,20–40,0.5171,0.4746,0.0,0.0,0.0,0.0,1.0,0.0701,-0.083952,0,99.3,top 10%
BTCUSDT,2022-06-14,20.7,20–40,0.5265,0.2152,0.0,0.0,0.0,0.0,0.9165,0.0686,-0.067376,0,97.5,top 10%
BTCUSDT,2022-06-15,15.5,0–20,0.4858,0.0245,0.0,0.0,0.0,0.0,0.7734,0.0,-0.114554,0,82.6,top 25%
BTCUSDT,2022-06-16,12.5,0–20,0.5611,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.034552,1,63.4,top 50%
BTCUSDT,2022-06-17,11.0,0–20,0.5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037133,1,54.9,top 50%
BTCUSDT,2022-06-18,11.9,0–20,0.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130652,1,59.5,top 50%
BTCUSDT,2022-06-19,8.6,0–20,0.4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023063,1,48.3,bottom 50%
BTCUSDT,2022-06-20,8.5,0–20,0.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006599,1,48.1,bottom 50%
BTCUSDT,2022-06-21,8.3,0–20,0.4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020761,0,47.9,bottom 50%
BTCUSDT,2022-06-22,9.0,0–20,0.4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005854,1,49.7,bottom 50%
BTCUSDT,2022-06-23,6.5,0–20,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061707,0,38.3,bottom 50%
BTCUSDT,2022-06-24,6.2,0–20,0.3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092423,0,37.5,bottom 50%
BTCUSDT,2022-06-25,5.6,0–20,0.2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105109,0,35.7,bottom 50%
BTCUSDT,2022-06-26,6.2,0–20,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082284,0,37.5,bottom 50%
BTCUSDT,2022-06-27,6.6,0–20,0.3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024317,0,38.5,bottom 50%
BTCUSDT,2022-06-28,7.2,0–20,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004463,0,44.6,bottom 50%
BTCUSDT,2022-06-29,7.4,0–20,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022096,1,45.9,bottom 50%
BTCUSDT,2022-06-30,7.8,0–20,0.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093651,1,46.6,bottom 50%
BTCUSDT,2022-07-01,20.8,20–40,0.4244,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.127755,1,97.6,top 10%
BTCUSDT,2022-07-02,20.8,20–40,0.4262,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.122125,1,97.6,top 10%
BTCUSDT,2022-07-03,20.6,20–40,0.4165,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.081016,1,97.5,top 10%
BTCUSDT,2022-07-04,17.5,0–20,0.2604,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.012886,0,90.5,top 10%
BTCUSDT,2022-07-05,17.6,0–20,0.2642,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.042902,0,90.7,top 10%
BTCUSDT,2022-07-06,16.4,0–20,0.2055,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.01636,0,87.5,top 25%
BTCUSDT,2022-07-07,13.2,0–20,0.0462,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.049343,0,68.4,top 50%
BTCUSDT,2022-07-08,13.5,0–20,0.0335,0.0,0.0,0.0,0.9458,0.0,0.0,0.0827,-0.041175,0,70.3,top 50%
BTCUSDT,2022-07-09,13.3,0–20,0.0518,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.018613,0,69.0,top 50%
BTCUSDT,2022-07-10,15.2,0–20,0.1438,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.003888,0,81.3,top 25%
BTCUSDT,2022-07-11,17.1,0–20,0.2404,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.125942,1,89.6,top 25%
BTCUSDT,2022-07-12,20.9,20–40,0.302,0.0,0.0,0.0,0.9458,0.0,0.0,0.3688,0.210388,1,97.7,top 10%
BTCUSDT,2022-07-13,16.5,0–20,0.1625,0.0,0.0,0.0,0.9458,0.0,0.0,0.1423,0.149399,1,87.7,top 25%
BTCUSDT,2022-07-14,15.1,0–20,0.1109,0.0,0.0,0.0,0.9458,0.0,0.0,0.0809,0.126141,1,80.7,top 25%
BTCUSDT,2022-07-15,13.8,0–20,0.0727,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.090162,1,72.1,top 50%
BTCUSDT,2022-07-16,12.7,0–20,0.0224,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.060177,1,64.5,top 50%
BTCUSDT,2022-07-17,13.8,0–20,0.0766,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,0.08806,1,72.1,top 50%
BTCUSDT,2022-07-18,12.3,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.0,-0.049987,0,61.9,top 50%
BTCUSDT,2022-07-19,13.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1318,-0.091908,0,68.4,top 50%
BTCUSDT,2022-07-20,14.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.2963,-0.012964,0,76.7,top 25%
BTCUSDT,2022-07-21,16.1,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.5449,0.029323,1,86.3,top 25%
BTCUSDT,2022-07-22,15.4,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.4366,0.047971,1,82.1,top 25%
BTCUSDT,2022-07-23,18.1,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.8254,0.053003,1,92.6,top 10%
BTCUSDT,2022-07-24,17.6,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.7545,0.032187,1,90.7,top 10%
BTCUSDT,2022-07-25,18.6,0–20,0.0726,0.0,0.0,0.0,0.9458,0.0,0.0,0.6926,0.091402,1,93.5,top 10%
BTCUSDT,2022-07-26,18.1,0–20,0.0879,0.0,0.0,0.0,0.9458,0.0,0.0,0.5837,0.081845,1,92.6,top 10%
BTCUSDT,2022-07-27,14.1,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.2513,-0.003665,0,73.6,top 50%
BTCUSDT,2022-07-28,13.6,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.1793,-0.05087,0,70.9,top 50%
BTCUSDT,2022-07-29,14.0,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.2479,-0.021648,0,73.1,top 50%
BTCUSDT,2022-07-30,13.2,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.133,-0.029376,0,68.4,top 50%
BTCUSDT,2022-07-31,14.7,0–20,0.0,0.0,0.0,0.0,0.9458,0.0,0.0,0.3491,-0.006899,0,78.4,top 25%
BTCUSDT,2022-08-01,6.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488,0.021244,1,38.5,bottom 50%
BTCUSDT,2022-08-02,6.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658,0.008103,1,37.2,bottom 50%
BTCUSDT,2022-08-03,5.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546,0.048197,1,34.6,bottom 50%
BTCUSDT,2022-08-04,4.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473,0.058618,1,31.0,bottom 50%
BTCUSDT,2022-08-05,3.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055,0.047812,1,26.1,bottom 50%
BTCUSDT,2022-08-06,4.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007,0.063707,1,29.6,bottom 50%
BTCUSDT,2022-08-07,0.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104,0.049338,1,10.5,bottom 50%
BTCUSDT,2022-08-08,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013754,1,3.4,bottom 50%
BTCUSDT,2022-08-09,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031038,1,3.4,bottom 50%
BTCUSDT,2022-08-10,0.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,-0.025541,0,7.4,bottom 50%
BTCUSDT,2022-08-11,0.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,-0.031088,0,8.4,bottom 50%
BTCUSDT,2022-08-12,1.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,-0.144461,0,12.8,bottom 50%
BTCUSDT,2022-08-13,1.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723,-0.133393,0,17.1,bottom 50%
BTCUSDT,2022-08-14,3.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,-0.114527,0,24.0,bottom 50%
BTCUSDT,2022-08-15,4.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425,-0.113439,0,31.0,bottom 50%
BTCUSDT,2022-08-16,1.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,-0.098613,0,15.4,bottom 50%
BTCUSDT,2022-08-17,0.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121,-0.083175,0,10.5,bottom 50%
BTCUSDT,2022-08-18,1.3,0–20,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.1237,-0.069437,0,13.4,bottom 50%
BTCUSDT,2022-08-19,17.7,0–20,0.3418,0.3804,0.0,0.0,0.0,0.0,0.6231,0.1203,-0.029579,0,91.0,top 10%
BTCUSDT,2022-08-20,8.0,0–20,0.2857,0.0823,0.0,0.0,0.0,0.0,0.0,0.1503,-0.053119,0,47.2,bottom 50%
BTCUSDT,2022-08-21,5.1,0–20,0.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.089036,0,33.9,bottom 50%
BTCUSDT,2022-08-22,5.1,0–20,0.2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,-0.051447,0,33.9,bottom 50%
BTCUSDT,2022-08-23,4.6,0–20,0.2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,-0.08042,0,31.5,bottom 50%
BTCUSDT,2022-08-24,4.5,0–20,0.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062877,0,31.0,bottom 50%
BTCUSDT,2022-08-25,3.6,0–20,0.1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068227,0,26.7,bottom 50%
BTCUSDT,2022-08-26,9.7,0–20,0.3479,0.0,0.0,0.0,0.0,0.0,0.3955,0.0,-0.014326,0,51.4,top 50%
BTCUSDT,2022-08-27,7.4,0–20,0.3706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010461,0,45.9,bottom 50%
BTCUSDT,2022-08-28,8.3,0–20,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018856,1,47.9,bottom 50%
BTCUSDT,2022-08-29,5.3,0–20,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023925,0,34.6,bottom 50%
BTCUSDT,2022-08-30,6.4,0–20,0.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048449,0,38.0,bottom 50%
BTCUSDT,2022-08-31,5.4,0–20,0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037878,0,35.0,bottom 50%
BTCUSDT,2022-09-01,5.0,0–20,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039614,0,33.4,bottom 50%
BTCUSDT,2022-09-02,5.5,0–20,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070676,1,35.4,bottom 50%
BTCUSDT,2022-09-03,5.8,0–20,0.2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093205,1,36.4,bottom 50%
BTCUSDT,2022-09-04,5.1,0–20,0.2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089186,1,33.9,bottom 50%
BTCUSDT,2022-09-05,5.6,0–20,0.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129115,1,35.7,bottom 50%
BTCUSDT,2022-09-06,10.5,0–20,0.4044,0.0,0.0,0.0,0.0,0.0,0.3516,0.0,0.077453,1,53.1,top 50%
BTCUSDT,2022-09-07,5.8,0–20,0.2919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049287,1,36.4,bottom 50%
BTCUSDT,2022-09-08,5.6,0–20,0.2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019213,1,35.7,bottom 50%
BTCUSDT,2022-09-09,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075233,0,3.4,bottom 50%
BTCUSDT,2022-09-10,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071629,0,3.4,bottom 50%
BTCUSDT,2022-09-11,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107939,0,3.4,bottom 50%
BTCUSDT,2022-09-12,0.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126342,0,3.4,bottom 50%
BTCUSDT,2022-09-13,4.7,0–20,0.0867,0.0,0.0,0.0,0.0,0.0,0.4243,0.0,-0.069268,0,31.9,bottom 50%
BTCUSDT,2022-09-14,1.9,0–20,0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083676,0,17.1,bottom 50%
BTCUSDT,2022-09-15,5.4,0–20,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.3186,-0.014601,0,35.0,bottom 50%
BTCUSDT,2022-09-16,5.7,0–20,0.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.3915,-0.02402,0,36.1,bottom 50%
BTCUSDT,2022-09-17,6.2,0–20,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.6315,-0.059151,0,37.5,bottom 50%
BTCUSDT,2022-09-18,3.6,0–20,0.1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031793,0,26.7,bottom 50%
BTCUSDT,2022-09-19,3.9,0–20,0.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.1083,-0.016448,0,28.3,bottom 50%
BTCUSDT,2022-09-20,4.7,0–20,0.2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011633,1,31.9,bottom 50%
BTCUSDT,2022-09-21,5.5,0–20,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047409,1,35.4,bottom 50%
BTCUSDT,2022-09-22,2.7,0–20,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0381,0.008216,1,22.0,bottom 50%
BTCUSDT,2022-09-23,2.7,0–20,0.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006952,1,22.0,bottom 50%
BTCUSDT,2022-09-24,3.6,0–20,0.1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019807,1,26.7,bottom 50%
BTCUSDT,2022-09-25,4.0,0–20,0.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012871,1,28.9,bottom 50%
BTCUSDT,2022-09-26,2.4,0–20,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020856,1,20.3,bottom 50%
BTCUSDT,2022-09-27,2.9,0–20,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0314,0.064169,1,22.9,bottom 50%
BTCUSDT,2022-09-28,1.5,0–20,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037783,1,14.8,bottom 50%
BTCUSDT,2022-09-29,0.9,0–20,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019537,1,11.0,bottom 50%
BTCUSDT,2022-09-30,1.4,0–20,0.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921,1,14.1,bottom 50%
BTCUSDT,2022-10-01,14.9,0–20,0.0937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00541,1,79.4,top 25%
BTCUSDT,2022-10-02,15.9,0–20,0.1426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021126,1,85.6,top 25%
BTCUSDT,2022-10-03,13.3,0–20,0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.024567,0,69.0,top 50%
BTCUSDT,2022-10-04,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.063207,0,66.6,top 50%
BTCUSDT,2022-10-05,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.049764,0,66.6,top 50%
BTCUSDT,2022-10-06,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.028691,0,66.6,top 50%
BTCUSDT,2022-10-07,13.9,0–20,0.0459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.018478,0,72.6,top 50%
BTCUSDT,2022-10-08,14.8,0–20,0.0711,0.0,0.0,0.0,1.0,0.0,0.0,0.052,-0.017971,0,78.8,top 25%
BTCUSDT,2022-10-09,15.6,0–20,0.0642,0.0,0.0,0.0,1.0,0.0,0.0,0.1939,-0.00917,0,83.1,top 25%
BTCUSDT,2022-10-10,17.8,0–20,0.1263,0.0,0.0,0.0,1.0,0.0,0.0,0.3191,0.021381,1,91.3,top 10%
BTCUSDT,2022-10-11,18.4,0–20,0.1444,0.0,0.0,0.0,1.0,0.0,0.0,0.3624,0.014854,1,93.2,top 10%
BTCUSDT,2022-10-12,15.5,0–20,0.1151,0.0,0.0,0.0,1.0,0.0,0.0,0.0336,-0.000935,0,82.6,top 25%
BTCUSDT,2022-10-13,14.3,0–20,0.0535,0.0,0.0,0.0,1.0,0.0,0.0,0.0308,-0.016982,0,75.4,top 25%
BTCUSDT,2022-10-14,15.9,0–20,0.1004,0.0,0.0,0.0,1.0,0.0,0.0,0.1327,-0.000687,0,85.6,top 25%
BTCUSDT,2022-10-15,16.2,0–20,0.1282,0.0,0.0,0.0,1.0,0.0,0.0,0.0899,0.007371,1,86.7,top 25%
BTCUSDT,2022-10-16,14.4,0–20,0.0678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015513,1,76.7,top 25%
BTCUSDT,2022-10-17,13.1,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0125,-0.010495,0,67.8,top 50%
BTCUSDT,2022-10-18,13.9,0–20,0.0466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.039383,1,72.6,top 50%
BTCUSDT,2022-10-19,15.0,0–20,0.0977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.085211,1,80.0,top 25%
BTCUSDT,2022-10-20,15.4,0–20,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.064664,1,82.1,top 25%
BTCUSDT,2022-10-21,14.6,0–20,0.0801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.074215,1,77.8,top 25%
BTCUSDT,2022-10-22,15.3,0–20,0.0678,0.0,0.0,0.0,1.0,0.0,0.0,0.1307,0.083833,1,81.7,top 25%
BTCUSDT,2022-10-23,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054612,1,66.6,top 50%
BTCUSDT,2022-10-24,13.4,0–20,0.022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.059456,1,69.6,top 50%
BTCUSDT,2022-10-25,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019378,1,66.6,top 50%
BTCUSDT,2022-10-26,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.029414,0,66.6,top 50%
BTCUSDT,2022-10-27,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003739,0,66.6,top 50%
BTCUSDT,2022-10-28,13.3,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0408,0.026796,1,69.0,top 50%
BTCUSDT,2022-10-29,13.0,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022298,1,66.6,top 50%
BTCUSDT,2022-10-30,14.8,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.256,0.014096,1,78.8,top 25%
BTCUSDT,2022-10-31,16.1,0–20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4452,0.005223,1,86.3,top 25%
BTCUSDT,2022-11-01,10.8,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.0,0.2974,-0.094898,0,53.9,top 50%
BTCUSDT,2022-11-02,13.5,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.3724,0.3061,-0.212243,0,70.3,top 50%
BTCUSDT,2022-11-03,11.6,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.0,0.4131,-0.129798,0,57.5,top 50%
BTCUSDT,2022-11-04,11.7,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.0,0.4214,-0.194491,0,58.4,top 50%
BTCUSDT,2022-11-05,11.0,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.0,0.3308,-0.210664,0,54.9,top 50%
BTCUSDT,2022-11-06,10.4,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.0,0.2441,-0.218533,0,52.9,top 50%
BTCUSDT,2022-11-07,12.0,0–20,0.0,0.0,0.0,0.0,0.6693,0.0,0.2506,0.2181,-0.193402,0,60.0,top 50%
BTCUSDT,2022-11-08,23.7,20–40,0.2817,0.0398,0.0,0.0,0.6693,0.0,1.0,0.2566,-0.08935,0,98.9,top 10%
BTCUSDT,2022-11-09,36.0,20–40,0.5156,0.4702,0.0,0.0,0.6693,0.0,1.0,0.4126,0.049661,1,100.0,top 10%
BTCUSDT,2022-11-10,21.9,20–40,0.2374,0.0,0.0,0.0,0.6693,0.0,0.7545,0.4548,-0.051132,0,98.1,top 10%
BTCUSDT,2022-11-11,16.9,0–20,0.2833,0.0,0.0,0.0,0.6693,0.0,0.0,0.3641,-0.019755,0,88.9,top 25%
